Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   15.1	   17.2
     2	      1	   2010	    9.5	    3.3
     3	      1	   2010	   -1.1	    9.6
     4	      1	   2010	    8.1	  350.0
     5	      1	   2010	   11.1	    0.7
     6	      1	   2010	    4.0	   30.6
     7	      1	   2010	   12.4	  359.9
     8	      1	   2010	    4.4	   12.4
     9	      1	   2010	    6.2	    4.4
    10	      1	   2010	    9.7	    3.6
    11	      1	   2010	    8.4	   12.8
    12	      1	   2010	    6.2	   10.3
    13	      1	   2010	    6.9	    0.2
    14	      1	   2010	   13.4	  358.6
    15	      1	   2010	    7.8	  351.1
    16	      1	   2010	   12.8	   17.1
    17	      1	   2010	    8.9	    2.6
    18	      1	   2010	    8.8	  351.5
    19	      1	   2010	    5.6	    6.5
    20	      1	   2010	   16.8	    1.7
    21	      1	   2010	   13.0	    8.2
    22	      1	   2010	    2.9	   19.0
    23	      1	   2010	    1.7	   22.1
    24	      1	   2010	    9.8	    7.6
    25	      1	   2010	   10.2	   10.1
    26	      1	   2010	    3.8	   21.3
    27	      1	   2010	    4.8	  356.8
    28	      1	   2010	    2.3	  359.4
    29	      1	   2010	    8.9	   10.7
    30	      1	   2010	    7.2	   13.8
    31	      1	   2010	    4.6	    0.7
     1	      2	   2010	    9.1	    4.1
     2	      2	   2010	    2.5	   13.1
     3	      2	   2010	   20.3	    4.6
     4	      2	   2010	   14.9	  349.1
     5	      2	   2010	   10.6	   14.4
     6	      2	   2010	   11.5	   11.3
     7	      2	   2010	    2.5	    3.9
     8	      2	   2010	    5.1	    6.1
     9	      2	   2010	    9.4	  357.0
    10	      2	   2010	    7.7	    8.3
    11	      2	   2010	    4.5	  355.7
    12	      2	   2010	    7.5	   17.7
    13	      2	   2010	    6.3	  349.4
    14	      2	   2010	    1.6	  357.3
    15	      2	   2010	    6.4	   17.6
    16	      2	   2010	    8.0	    2.1
    17	      2	   2010	    8.0	  347.4
    18	      2	   2010	    5.5	    0.2
    19	      2	   2010	    5.3	  354.8
    20	      2	   2010	    2.2	  348.4
    21	      2	   2010	   11.4	    7.6
    22	      2	   2010	   -0.3	  359.5
    23	      2	   2010	    8.1	  351.6
    24	      2	   2010	   10.0	  348.9
    25	      2	   2010	    7.2	    1.6
    26	      2	   2010	    2.2	  356.6
    27	      2	   2010	    4.8	  358.3
    28	      2	   2010	    6.9	    6.4
     1	      3	   2010	   -0.5	  333.8
     2	      3	   2010	    6.6	   19.3
     3	      3	   2010	    5.6	  354.4
     4	      3	   2010	    5.7	  356.3
     5	      3	   2010	   -0.7	    7.2
     6	      3	   2010	    8.6	    4.6
     7	      3	   2010	    7.5	  359.3
     8	      3	   2010	    3.6	   16.0
     9	      3	   2010	   15.2	  348.5
    10	      3	   2010	    9.1	   10.2
    11	      3	   2010	    2.2	   13.3
    12	      3	   2010	   13.2	   17.1
    13	      3	   2010	    3.6	    5.2
    14	      3	   2010	   12.3	  349.5
    15	      3	   2010	   13.1	  342.9
    16	      3	   2010	    7.5	    1.5
    17	      3	   2010	    5.4	   14.6
    18	      3	   2010	   14.9	  351.5
    19	      3	   2010	   -0.6	  352.0
    20	      3	   2010	   11.2	   22.4
    21	      3	   2010	    5.8	    7.5
    22	      3	   2010	    8.4	  357.1
    23	      3	   2010	   12.7	   11.5
    24	      3	   2010	    8.9	  355.0
    25	      3	   2010	   13.9	    4.5
    26	      3	   2010	    9.6	   15.6
    27	      3	   2010	   13.7	    0.4
    28	      3	   2010	   11.1	    9.0
    29	      3	   2010	    6.2	    4.2
    30	      3	   2010	    8.3	   22.1
    31	      3	   2010	    7.0	    6.7
     1	      4	   2010	    6.1	   11.4
     2	      4	   2010	    3.0	   13.3
     3	      4	   2010	    6.2	    4.6
     4	      4	   2010	   11.7	  357.7
     5	      4	   2010	    5.3	    0.5
     6	      4	   2010	   10.2	  356.6
     7	      4	   2010	    4.5	    1.5
     8	      4	   2010	   10.1	    1.4
     9	      4	   2010	    3.3	   16.0
    10	      4	   2010	    2.1	   17.3
    11	      4	   2010	    5.3	   23.9
    12	      4	   2010	   12.0	  341.7
    13	      4	   2010	    3.5	    2.1
    14	      4	   2010	   12.0	   13.2
    15	      4	   2010	    1.0	  354.4
    16	      4	   2010	    5.2	  359.9
    17	      4	   2010	    6.9	   10.3
    18	      4	   2010	    3.7	   22.6
    19	      4	   2010	    9.4	   11.4
    20	      4	   2010	    6.6	  345.8
    21	      4	   2010	    7.7	   14.1
    22	      4	   2010	    7.1	    0.9
    23	      4	   2010	   11.0	  349.6
    24	      4	   2010	    9.3	  348.9
    25	      4	   2010	   11.4	    6.7
    26	      4	   2010	   13.0	    4.3
    27	      4	   2010	    9.6	  348.9
    28	      4	   2010	   -0.9	    6.6
    29	      4	   2010	   11.1	  355.6
    30	      4	   2010	    8.5	    1.5
     1	      5	   2010	   12.2	    5.8
     2	      5	   2010	    5.4	  352.6
     3	      5	   2010	    2.2	    3.0
     4	      5	   2010	    3.1	  356.2
     5	      5	   2010	    1.9	  350.6
     6	      5	   2010	    5.5	  353.1
     7	      5	   2010	    7.4	   14.8
     8	      5	   2010	    9.6	  355.4
     9	      5	   2010	    4.9	   16.9
    10	      5	   2010	    2.3	   15.0
    11	      5	   2010	    5.1	  346.8
    12	      5	   2010	    4.2	    1.0
    13	      5	   2010	    6.9	    5.3
    14	      5	   2010	   14.6	  351.6
    15	      5	   2010	    7.5	    9.9
    16	      5	   2010	    9.2	   29.9
    17	      5	   2010	    9.9	  358.5
    18	      5	   2010	    6.4	   22.5
    19	      5	   2010	    2.1	  357.1
    20	      5	   2010	    6.3	    9.1
    21	      5	   2010	   10.1	    9.0
    22	      5	   2010	    8.0	    0.1
    23	      5	   2010	   18.4	  349.2
    24	      5	   2010	    6.0	    6.3
    25	      5	   2010	   -0.3	    5.9
    26	      5	   2010	   -0.7	  359.6
    27	      5	   2010	    7.5	    4.8
    28	      5	   2010	    2.1	  356.3
    29	      5	   2010	    5.2	    4.5
    30	      5	   2010	   -0.3	    4.0
    31	      5	   2010	    7.9	   11.8
     1	      6	   2010	    7.6	    2.9
     2	      6	   2010	   10.0	  359.9
     3	      6	   2010	   -0.8	   15.4
     4	      6	   2010	    4.5	  352.8
     5	      6	   2010	    4.5	  352.8
     6	      6	   2010	   10.9	    5.7
     7	      6	   2010	   16.5	    7.0
     8	      6	   2010	    5.2	   12.8
     9	      6	   2010	   -0.4	  354.0
    10	      6	   2010	    8.7	    2.9
    11	      6	   2010	    4.0	   13.2
    12	      6	   2010	    7.6	    2.2
    13	      6	   2010	    3.8	   10.7
    14	      6	   2010	   10.3	   15.2
    15	      6	   2010	    3.6	    9.1
    16	      6	   2010	   11.1	  352.9
    17	      6	   2010	    1.0	  355.8
    18	      6	   2010	   11.8	  347.0
    19	      6	   2010	    8.2	    3.4
    20	      6	   2010	    3.5	  356.5
    21	      6	   2010	   11.9	    4.7
    22	      6	   2010	   14.2	    7.8
    23	      6	   2010	   -0.7	   18.9
    24	      6	   2010	    4.0	   18.5
    25	      6	   2010	    4.6	  349.2
    26	      6	   2010	    9.6	   30.1
    27	      6	   2010	    8.3	   12.6
    28	      6	   2010	    9.9	    7.0
    29	      6	   2010	    3.6	   23.6
    30	      6	   2010	    4.9	   11.0
     1	      7	   2010	    5.7	  352.1
     2	      7	   2010	    8.5	  357.6
     3	      7	   2010	   14.5	  352.0
     4	      7	   2010	   11.2	    1.8
     5	      7	   2010	    7.0	  353.9
     6	      7	   2010	    4.0	  343.5
