Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   -0.7	    6.2
     2	      1	   2010	    1.3	   10.7
     3	      1	   2010	   15.1	   12.4
     4	      1	   2010	   14.5	   13.2
     5	      1	   2010	    4.6	   21.1
     6	      1	   2010	   20.0	   17.9
     7	      1	   2010	   11.5	    9.9
     8	      1	   2010	   21.7	    2.4
     9	      1	   2010	   10.4	   22.2
    10	      1	   2010	    2.6	   34.3
    11	      1	   2010	    8.6	  354.8
    12	      1	   2010	    2.8	   25.2
    13	      1	   2010	    8.7	   29.1
    14	      1	   2010	   10.2	  350.9
    15	      1	   2010	    8.6	    3.1
    16	      1	   2010	   -0.9	   14.8
    17	      1	   2010	    1.2	   45.2
    18	      1	   2010	    6.9	    5.3
    19	      1	   2010	   17.2	   19.5
    20	      1	   2010	    6.0	   15.7
    21	      1	   2010	   -1.5	    6.7
    22	      1	   2010	   11.3	   17.8
    23	      1	   2010	    5.1	  357.6
    24	      1	   2010	    4.5	    3.4
    25	      1	   2010	   18.7	    2.4
    26	      1	   2010	    9.1	   25.5
    27	      1	   2010	   -0.1	    7.9
    28	      1	   2010	    6.4	   18.4
    29	      1	   2010	    4.9	  357.4
    30	      1	   2010	   -1.0	   23.2
    31	      1	   2010	    6.7	    0.9
     1	      2	   2010	    6.5	    2.9
     2	      2	   2010	    9.7	   20.8
     3	      2	   2010	   14.2	  350.6
     4	      2	   2010	    6.2	   19.9
     5	      2	   2010	   14.4	   24.2
     6	      2	   2010	    5.7	   15.4
     7	      2	   2010	    6.3	    5.5
     8	      2	   2010	    9.2	    4.4
     9	      2	   2010	   15.0	   11.2
    10	      2	   2010	   13.8	   14.2
    11	      2	   2010	    6.3	    4.5
    12	      2	   2010	    8.0	  350.7
    13	      2	   2010	   11.6	   17.1
    14	      2	   2010	    8.3	    4.5
    15	      2	   2010	    7.4	  347.2
    16	      2	   2010	   18.7	   17.4
    17	      2	   2010	    9.3	   11.5
    18	      2	   2010	    2.7	   19.0
    19	      2	   2010	   -0.2	   20.9
    20	      2	   2010	    2.9	    5.3
    21	      2	   2010	    7.3	   19.0
    22	      2	   2010	    2.6	    2.3
    23	      2	   2010	    2.9	   18.7
    24	      2	   2010	    8.7	   22.2
    25	      2	   2010	   10.6	   20.0
    26	      2	   2010	   16.4	   10.2
    27	      2	   2010	   19.0	   19.5
    28	      2	   2010	    6.9	   10.9
     1	      3	   2010	    3.4	   17.8
     2	      3	   2010	   10.6	    1.5
     3	      3	   2010	   13.6	   15.3
     4	      3	   2010	    8.7	    3.4
     5	      3	   2010	    3.0	   13.4
     6	      3	   2010	   10.2	   18.2
     7	      3	   2010	    7.4	   16.8
     8	      3	   2010	   12.0	  357.7
     9	      3	   2010	    3.6	  357.0
    10	      3	   2010	   10.0	  352.6
    11	      3	   2010	    7.0	    0.8
    12	      3	   2010	   15.9	    3.6
    13	      3	   2010	    8.4	   11.8
    14	      3	   2010	   12.8	   11.2
    15	      3	   2010	   12.2	   22.3
    16	      3	   2010	    7.6	   21.2
    17	      3	   2010	    2.5	   22.4
    18	      3	   2010	    9.1	  359.4
    19	      3	   2010	   13.9	    4.9
    20	      3	   2010	   10.5	    2.0
    21	      3	   2010	    3.4	   14.9
    22	      3	   2010	   14.6	   19.4
    23	      3	   2010	   -0.8	   16.6
    24	      3	   2010	    6.0	  348.6
    25	      3	   2010	   10.2	   28.3
    26	      3	   2010	    7.4	   21.1
    27	      3	   2010	   13.6	   13.4
    28	      3	   2010	   -1.5	    2.8
    29	      3	   2010	    7.7	   20.3
    30	      3	   2010	    4.3	    6.4
    31	      3	   2010	    3.8	   18.0
     1	      4	   2010	   14.3	    2.0
     2	      4	   2010	    5.8	   30.3
     3	      4	   2010	    3.2	   32.7
     4	      4	   2010	    5.4	  356.8
     5	      4	   2010	   15.5	   30.5
     6	      4	   2010	    4.1	   19.2
     7	      4	   2010	    5.7	    4.4
     8	      4	   2010	    8.6	   13.3
     9	      4	   2010	    3.5	   13.0
    10	      4	   2010	    3.7	  358.4
    11	      4	   2010	    3.7	    5.2
    12	      4	   2010	    6.5	    9.6
    13	      4	   2010	    9.0	   17.9
    14	      4	   2010	    7.2	    1.5
    15	      4	   2010	    7.2	    9.9
    16	      4	   2010	    7.6	    2.0
    17	      4	   2010	   10.3	   13.0
    18	      4	   2010	   11.2	   26.2
    19	      4	   2010	    6.3	    6.5
    20	      4	   2010	   14.5	    1.7
    21	      4	   2010	   12.8	    2.6
    22	      4	   2010	   10.8	   21.3
    23	      4	   2010	    8.5	   32.4
    24	      4	   2010	    5.5	    0.2
    25	      4	   2010	    4.6	   22.7
    26	      4	   2010	    2.9	   10.8
    27	      4	   2010	    6.0	    5.3
    28	      4	   2010	   13.4	    0.4
    29	      4	   2010	    9.6	   21.9
    30	      4	   2010	   10.8	    5.5
     1	      5	   2010	   18.5	    4.2
     2	      5	   2010	   11.2	   15.4
     3	      5	   2010	   18.1	    1.6
     4	      5	   2010	   12.0	   12.1
     5	      5	   2010	   11.8	    1.8
     6	      5	   2010	    4.9	   20.0
     7	      5	   2010	    7.0	    3.7
     8	      5	   2010	   16.5	    0.6
     9	      5	   2010	   12.7	   27.4
    10	      5	   2010	    8.7	   26.6
    11	      5	   2010	    6.8	   13.1
    12	      5	   2010	    5.5	    0.9
    13	      5	   2010	    9.2	   11.3
    14	      5	   2010	    1.5	   21.1
    15	      5	   2010	   -0.2	    7.8
    16	      5	   2010	    8.0	    9.4
    17	      5	   2010	    8.1	   13.7
    18	      5	   2010	    4.5	   10.8
    19	      5	   2010	   11.3	    5.3
    20	      5	   2010	    4.3	  358.9
    21	      5	   2010	    1.9	  347.9
    22	      5	   2010	   19.5	    5.0
    23	      5	   2010	   13.8	    8.1
    24	      5	   2010	    8.4	   30.8
    25	      5	   2010	    3.6	    3.0
    26	      5	   2010	   13.2	   17.9
    27	      5	   2010	    4.7	   11.3
    28	      5	   2010	    2.2	   11.1
    29	      5	   2010	    7.3	    7.0
    30	      5	   2010	    9.3	   27.3
    31	      5	   2010	   11.1	   30.3
     1	      6	   2010	    2.2	   19.2
     2	      6	   2010	    5.3	   21.4
     3	      6	   2010	    2.6	   19.5
     4	      6	   2010	    5.4	   26.3
     5	      6	   2010	   16.0	   18.1
     6	      6	   2010	    6.6	   12.7
     7	      6	   2010	   10.9	    7.6
     8	      6	   2010	   16.1	    5.7
     9	      6	   2010	    2.5	  356.1
    10	      6	   2010	    8.8	   32.6
    11	      6	   2010	   15.8	  354.8
    12	      6	   2010	    6.6	   19.0
    13	      6	   2010	   13.5	    9.6
    14	      6	   2010	    4.3	   14.1
    15	      6	   2010	    6.7	   23.1
    16	      6	   2010	    4.6	   26.4
    17	      6	   2010	   -0.7	    7.7
    18	      6	   2010	    6.2	  358.9
    19	      6	   2010	    3.2	    2.0
    20	      6	   2010	   12.5	    7.4
    21	      6	   2010	    9.8	    0.9
    22	      6	   2010	   12.9	   15.4
    23	      6	   2010	   13.8	   16.1
    24	      6	   2010	   10.0	    9.5
    25	      6	   2010	    8.5	   17.4
    26	      6	   2010	    4.1	   18.2
    27	      6	   2010	   16.5	   10.7
    28	      6	   2010	    4.2	   12.0
    29	      6	   2010	   11.2	   13.9
    30	      6	   2010	    7.9	  356.8
     1	      7	   2010	   11.0	   26.9
     2	      7	   2010	    7.1	   15.3
     3	      7	   2010	   11.2	   21.6
     4	      7	   2010	   20.1	   11.7
     5	      7	   2010	   16.8	    6.4
