Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	    2.7	  111.7
     2	      1	   2010	   15.9	  133.1
     3	      1	   2010	    7.8	  116.2
     4	      1	   2010	   17.5	   86.5
     5	      1	   2010	    3.8	  126.1
     6	      1	   2010	    9.6	  105.1
     7	      1	   2010	   13.4	  113.1
     8	      1	   2010	   17.3	   89.8
     9	      1	   2010	   22.0	  121.4
    10	      1	   2010	    6.6	  126.3
    11	      1	   2010	    1.4	  129.3
    12	      1	   2010	   28.7	  139.4
    13	      1	   2010	   10.3	  140.2
    14	      1	   2010	   16.7	  142.0
    15	      1	   2010	    0.2	  127.0
    16	      1	   2010	    2.8	  153.6
    17	      1	   2010	   13.1	  143.1
    18	      1	   2010	   14.6	   88.9
    19	      1	   2010	    5.1	  128.3
    20	      1	   2010	   15.9	  117.7
    21	      1	   2010	   19.9	   98.9
    22	      1	   2010	    4.8	   99.6
    23	      1	   2010	    2.0	  118.3
    24	      1	   2010	    5.3	   74.2
    25	      1	   2010	    0.7	  123.5
    26	      1	   2010	   18.1	  139.4
    27	      1	   2010	   10.9	  103.2
    28	      1	   2010	    3.8	  127.8
    29	      1	   2010	    6.8	  145.8
    30	      1	   2010	   23.7	  107.4
    31	      1	   2010	    5.0	  120.8
     1	      2	   2010	   21.8	  115.5
     2	      2	   2010	   17.5	  102.9
     3	      2	   2010	    9.0	  114.6
     4	      2	   2010	   11.8	  115.9
     5	      2	   2010	    4.0	  130.5
     6	      2	   2010	   11.6	  125.2
     7	      2	   2010	    8.7	   89.4
     8	      2	   2010	    6.5	  140.5
     9	      2	   2010	   14.5	  127.5
    10	      2	   2010	   11.2	  126.4
    11	      2	   2010	    7.7	  125.2
    12	      2	   2010	    6.6	  101.9
    13	      2	   2010	   15.4	  128.5
    14	      2	   2010	    1.1	  141.6
    15	      2	   2010	    4.2	  116.9
    16	      2	   2010	    0.9	  126.2
    17	      2	   2010	    7.4	  110.5
    18	      2	   2010	    0.9	  127.1
    19	      2	   2010	    5.9	  101.4
    20	      2	   2010	    5.8	  160.1
    21	      2	   2010	    8.6	  102.4
    22	      2	   2010	    9.5	  122.7
    23	      2	   2010	    2.5	   96.0
    24	      2	   2010	    0.9	  123.8
    25	      2	   2010	   22.2	   93.7
    26	      2	   2010	    1.8	  136.3
    27	      2	   2010	    5.4	  103.6
    28	      2	   2010	    3.3	   87.5
     1	      3	   2010	    2.8	   86.0
     2	      3	   2010	   11.6	  121.9
     3	      3	   2010	    5.3	  145.6
     4	      3	   2010	    5.8	  137.4
     5	      3	   2010	    3.0	  135.8
     6	      3	   2010	   13.3	  110.2
     7	      3	   2010	   19.0	   79.9
     8	      3	   2010	    5.2	  101.2
     9	      3	   2010	    2.7	  151.9
    10	      3	   2010	    2.6	  123.3
    11	      3	   2010	   15.6	  115.3
    12	      3	   2010	    0.0	  108.5
    13	      3	   2010	    9.8	  153.7
    14	      3	   2010	    2.7	  111.1
    15	      3	   2010	    1.0	  109.7
    16	      3	   2010	    8.6	  156.4
    17	      3	   2010	    3.8	  111.9
    18	      3	   2010	    4.1	  120.4
    19	      3	   2010	   27.3	  147.7
    20	      3	   2010	    1.0	  158.7
    21	      3	   2010	    0.6	  137.5
    22	      3	   2010	    3.4	  123.3
    23	      3	   2010	    2.5	  130.6
    24	      3	   2010	    3.7	  137.8
    25	      3	   2010	    2.9	  100.1
    26	      3	   2010	    1.1	  104.5
    27	      3	   2010	   11.4	  128.5
    28	      3	   2010	   14.6	  142.6
    29	      3	   2010	   17.3	  108.5
    30	      3	   2010	    4.1	  120.9
    31	      3	   2010	    5.0	  116.9
     1	      4	   2010	    2.9	  117.4
     2	      4	   2010	    0.6	   91.3
     3	      4	   2010	    2.8	  128.2
     4	      4	   2010	   12.9	  110.1
     5	      4	   2010	    9.4	  147.2
     6	      4	   2010	   24.3	  115.3
     7	      4	   2010	    0.4	   98.8
     8	      4	   2010	    0.9	  107.3
     9	      4	   2010	    2.9	  118.2
    10	      4	   2010	    7.9	  134.2
    11	      4	   2010	   29.6	  123.6
    12	      4	   2010	   28.4	  104.7
    13	      4	   2010	    2.2	  104.6
    14	      4	   2010	   17.4	  119.7
    15	      4	   2010	   13.2	  107.0
    16	      4	   2010	   23.7	  120.5
    17	      4	   2010	   11.3	  131.2
    18	      4	   2010	    1.4	  105.6
    19	      4	   2010	    9.8	  137.9
    20	      4	   2010	   -0.3	   84.5
    21	      4	   2010	    9.8	  115.9
    22	      4	   2010	    7.7	  118.1
    23	      4	   2010	   14.0	  115.4
    24	      4	   2010	    3.6	   82.8
    25	      4	   2010	    3.4	  113.2
    26	      4	   2010	    2.9	  107.2
    27	      4	   2010	    1.0	  113.9
    28	      4	   2010	    3.1	   70.6
    29	      4	   2010	   23.8	  145.7
    30	      4	   2010	    2.8	  119.9
     1	      5	   2010	   15.9	  125.0
     2	      5	   2010	    6.6	  133.2
     3	      5	   2010	    5.0	   79.7
     4	      5	   2010	   10.8	  101.0
     5	      5	   2010	   -0.5	  108.9
     6	      5	   2010	   26.4	  114.3
     7	      5	   2010	    2.5	  129.0
     8	      5	   2010	    2.8	  127.3
     9	      5	   2010	    1.3	  112.1
    10	      5	   2010	   18.4	  100.9
    11	      5	   2010	    3.2	  131.5
    12	      5	   2010	    6.2	  126.6
    13	      5	   2010	   -0.3	  115.4
