Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   12.0	  353.6
     2	      1	   2010	    3.8	   13.4
     3	      1	   2010	   13.2	   34.0
     4	      1	   2010	    4.3	  353.7
     5	      1	   2010	   10.9	    3.0
     6	      1	   2010	   12.0	   14.4
     7	      1	   2010	    8.3	    8.5
     8	      1	   2010	    0.0	   14.3
     9	      1	   2010	   15.0	    4.9
    10	      1	   2010	   16.0	    2.4
    11	      1	   2010	   10.7	  359.2
    12	      1	   2010	    4.2	  359.2
    13	      1	   2010	    8.6	    7.0
    14	      1	   2010	   10.5	   15.6
    15	      1	   2010	   11.2	   14.7
    16	      1	   2010	    5.3	  357.2
    17	      1	   2010	    9.9	    1.0
    18	      1	   2010	   14.3	    5.9
    19	      1	   2010	    8.5	    2.0
    20	      1	   2010	    7.4	    9.2
    21	      1	   2010	    8.0	   10.3
    22	      1	   2010	    8.8	   51.9
    23	      1	   2010	   11.8	   17.9
    24	      1	   2010	    8.6	    8.6
    25	      1	   2010	    7.5	    1.6
    26	      1	   2010	    3.5	    3.4
    27	      1	   2010	    6.1	   35.0
    28	      1	   2010	   15.2	   23.0
    29	      1	   2010	   14.6	    9.1
    30	      1	   2010	   12.6	    8.3
    31	      1	   2010	   13.1	   10.2
     1	      2	   2010	    8.7	    4.0
     2	      2	   2010	    5.7	   35.0
     3	      2	   2010	    5.4	    7.4
     4	      2	   2010	   23.9	    6.8
     5	      2	   2010	   13.8	   18.1
     6	      2	   2010	    7.4	   27.0
     7	      2	   2010	    9.9	  357.6
     8	      2	   2010	    6.5	   20.2
     9	      2	   2010	    9.9	   14.7
    10	      2	   2010	   17.5	   15.4
    11	      2	   2010	   12.8	  359.3
    12	      2	   2010	   14.0	   21.5
    13	      2	   2010	    4.4	    6.3
    14	      2	   2010	   16.0	   11.7
    15	      2	   2010	    2.7	   15.0
    16	      2	   2010	   11.4	    2.6
    17	      2	   2010	    5.4	    4.7
    18	      2	   2010	   10.6	   11.7
    19	      2	   2010	    9.7	   16.5
    20	      2	   2010	    6.8	   14.1
    21	      2	   2010	    1.7	   10.8
    22	      2	   2010	    3.2	    9.7
    23	      2	   2010	    8.0	    9.6
    24	      2	   2010	   21.5	    9.3
    25	      2	   2010	   13.1	  351.7
    26	      2	   2010	    4.3	   11.7
    27	      2	   2010	    7.0	  349.1
    28	      2	   2010	   16.6	    8.8
     1	      3	   2010	   11.3	    2.3
     2	      3	   2010	    7.5	    3.6
     3	      3	   2010	    7.6	  358.5
     4	      3	   2010	    9.9	  350.5
     5	      3	   2010	   13.6	   18.2
     6	      3	   2010	   10.5	    0.8
     7	      3	   2010	    3.7	    0.4
     8	      3	   2010	    2.9	   22.5
     9	      3	   2010	    6.5	   18.0
    10	      3	   2010	    6.7	    5.7
    11	      3	   2010	    5.9	    6.5
    12	      3	   2010	    5.5	   17.0
    13	      3	   2010	   11.0	   14.9
    14	      3	   2010	    6.9	   35.4
    15	      3	   2010	   13.7	    8.0
    16	      3	   2010	   -0.3	  356.4
    17	      3	   2010	    2.9	   15.5
    18	      3	   2010	   16.7	   18.9
    19	      3	   2010	   11.4	   14.7
    20	      3	   2010	   19.9	    1.9
    21	      3	   2010	   14.7	   10.9
    22	      3	   2010	    4.6	  352.2
    23	      3	   2010	    5.9	    3.5
    24	      3	   2010	   12.7	  350.5
    25	      3	   2010	   12.5	   16.0
    26	      3	   2010	    5.6	   17.9
    27	      3	   2010	    6.7	   22.7
    28	      3	   2010	    7.3	    5.4
    29	      3	   2010	   22.0	    3.8
    30	      3	   2010	   11.5	   18.2
    31	      3	   2010	   16.8	  357.0
     1	      4	   2010	   11.9	   24.0
     2	      4	   2010	   19.1	    9.5
     3	      4	   2010	   14.2	    3.8
     4	      4	   2010	    9.8	   30.3
     5	      4	   2010	   11.5	    7.3
     6	      4	   2010	    6.2	    8.9
     7	      4	   2010	    9.6	   10.7
     8	      4	   2010	    7.4	    2.7
     9	      4	   2010	    9.1	   13.2
    10	      4	   2010	    5.5	   16.4
    11	      4	   2010	    9.8	    9.9
    12	      4	   2010	   10.7	    4.2
    13	      4	   2010	   12.9	   28.0
    14	      4	   2010	    2.0	   22.1
    15	      4	   2010	    5.5	  359.9
    16	      4	   2010	   10.8	   13.6
    17	      4	   2010	   11.8	   19.8
    18	      4	   2010	    2.6	    4.1
    19	      4	   2010	   11.7	    4.0
    20	      4	   2010	    7.0	   22.2
    21	      4	   2010	    7.1	    0.5
    22	      4	   2010	    4.7	   28.4
    23	      4	   2010	   -0.6	   21.7
    24	      4	   2010	    9.6	    6.8
    25	      4	   2010	    4.3	    9.8
    26	      4	   2010	    4.2	   24.4
    27	      4	   2010	   10.5	   16.1
    28	      4	   2010	   13.1	   14.1
    29	      4	   2010	   16.7	    8.1
    30	      4	   2010	    7.9	   16.0
     1	      5	   2010	    8.4	   10.3
     2	      5	   2010	   17.9	   11.1
     3	      5	   2010	    9.8	   10.4
     4	      5	   2010	    7.0	   32.6
     5	      5	   2010	   16.3	   11.4
     6	      5	   2010	    4.5	    9.7
     7	      5	   2010	    9.1	  357.6
     8	      5	   2010	    7.7	   12.2
     9	      5	   2010	    2.8	    3.5
    10	      5	   2010	   11.5	    3.0
    11	      5	   2010	    9.4	    8.1
    12	      5	   2010	    8.7	  356.6
    13	      5	   2010	   12.8	    3.4
    14	      5	   2010	    4.2	   25.6
    15	      5	   2010	   12.6	  353.9
    16	      5	   2010	    7.1	  356.7
    17	      5	   2010	    7.5	   18.1
    18	      5	   2010	    6.7	  358.6
    19	      5	   2010	    9.8	   12.1
    20	      5	   2010	    9.7	    2.2
    21	      5	   2010	   16.9	    0.8
    22	      5	   2010	    8.4	   25.7
    23	      5	   2010	   15.9	  355.4
    24	      5	   2010	   13.0	    2.9
    25	      5	   2010	   10.4	   19.4
    26	      5	   2010	   17.0	   11.3
    27	      5	   2010	   24.7	   13.5
    28	      5	   2010	   12.6	   10.8
