Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   11.8	    9.6
     2	      1	   2010	    7.9	   28.6
     3	      1	   2010	    6.7	    9.3
     4	      1	   2010	   14.3	    7.0
     5	      1	   2010	    1.3	  356.2
     6	      1	   2010	   11.2	   18.0
     7	      1	   2010	    4.7	   28.3
     8	      1	   2010	   16.0	  352.6
     9	      1	   2010	   16.5	   30.0
    10	      1	   2010	   12.7	  354.5
    11	      1	   2010	   10.0	    4.0
    12	      1	   2010	    9.3	   11.5
    13	      1	   2010	    9.0	   14.9
    14	      1	   2010	   10.9	  352.3
    15	      1	   2010	    4.0	    3.2
    16	      1	   2010	   15.3	   10.5
    17	      1	   2010	   11.6	   11.3
    18	      1	   2010	    4.1	   13.8
    19	      1	   2010	    8.3	   18.0
    20	      1	   2010	   -0.5	    7.6
    21	      1	   2010	    6.1	  350.6
    22	      1	   2010	    2.8	   28.4
    23	      1	   2010	    8.1	  357.1
    24	      1	   2010	    6.6	    9.6
    25	      1	   2010	    3.1	  354.6
    26	      1	   2010	   20.4	    3.4
    27	      1	   2010	   12.7	    0.2
    28	      1	   2010	    3.4	   14.0
    29	      1	   2010	    7.8	    8.9
    30	      1	   2010	   13.3	    9.7
    31	      1	   2010	   10.1	   26.8
     1	      2	   2010	    8.3	   11.3
     2	      2	   2010	   16.1	    8.5
     3	      2	   2010	    5.9	    5.5
     4	      2	   2010	   13.4	   13.1
     5	      2	   2010	   17.0	   13.4
     6	      2	   2010	   12.9	  353.9
     7	      2	   2010	   18.4	  346.9
     8	      2	   2010	   19.8	   19.8
     9	      2	   2010	    7.5	  352.3
    10	      2	   2010	    5.1	    9.4
    11	      2	   2010	   14.6	    1.0
    12	      2	   2010	   16.5	  354.8
    13	      2	   2010	   17.2	   20.5
    14	      2	   2010	   18.9	   17.7
    15	      2	   2010	   19.0	  348.1
    16	      2	   2010	   15.9	    6.0
    17	      2	   2010	    7.9	    5.0
    18	      2	   2010	    5.6	   20.0
    19	      2	   2010	    3.6	    1.1
    20	      2	   2010	    8.3	  352.7
    21	      2	   2010	    4.5	    6.0
    22	      2	   2010	    3.0	   23.9
    23	      2	   2010	   10.4	   12.8
    24	      2	   2010	   21.8	  351.8
    25	      2	   2010	    2.2	   10.9
    26	      2	   2010	   14.8	   21.4
    27	      2	   2010	   11.9	   13.3
    28	      2	   2010	   12.0	   20.8
     1	      3	   2010	    6.5	    7.4
     2	      3	   2010	    1.0	    7.6
     3	      3	   2010	    2.4	   34.5
     4	      3	   2010	   12.3	   11.0
     5	      3	   2010	   11.1	   16.1
     6	      3	   2010	    5.1	    9.5
     7	      3	   2010	   10.3	   14.3
     8	      3	   2010	   17.2	   10.9
     9	      3	   2010	   12.7	  351.8
    10	      3	   2010	   14.1	   10.9
    11	      3	   2010	    6.4	    5.8
    12	      3	   2010	    9.7	  357.8
    13	      3	   2010	   10.3	   10.7
    14	      3	   2010	   18.1	  357.7
    15	      3	   2010	    9.2	  359.2
    16	      3	   2010	    7.3	    5.4
    17	      3	   2010	    8.7	  353.4
    18	      3	   2010	    6.5	    1.8
    19	      3	   2010	   15.1	   15.8
    20	      3	   2010	    6.9	    3.7
    21	      3	   2010	   20.6	    5.0
    22	      3	   2010	   15.9	   17.8
    23	      3	   2010	   11.3	   35.5
    24	      3	   2010	   13.7	   20.0
    25	      3	   2010	    5.2	    6.4
    26	      3	   2010	   23.0	  358.1
    27	      3	   2010	   16.4	    8.7
    28	      3	   2010	    8.5	    9.3
