Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   14.2	  356.5
     2	      1	   2010	   10.0	   10.1
     3	      1	   2010	   15.0	    8.0
     4	      1	   2010	   16.0	   28.0
     5	      1	   2010	    1.5	    9.6
     6	      1	   2010	    9.2	    0.4
     7	      1	   2010	    7.8	  338.7
     8	      1	   2010	   17.2	    0.8
     9	      1	   2010	   17.0	  357.2
    10	      1	   2010	    9.0	    2.0
    11	      1	   2010	    9.0	  358.5
    12	      1	   2010	    8.9	    8.3
    13	      1	   2010	    7.6	   21.8
    14	      1	   2010	   18.0	   27.8
    15	      1	   2010	    8.2	   30.6
    16	      1	   2010	   -0.2	   17.1
    17	      1	   2010	   12.6	   10.6
    18	      1	   2010	    2.0	   10.4
    19	      1	   2010	   12.8	   12.2
    20	      1	   2010	   19.8	  350.7
    21	      1	   2010	   11.7	  358.7
    22	      1	   2010	   13.9	    2.2
    23	      1	   2010	   14.8	    4.4
    24	      1	   2010	   18.9	    7.6
    25	      1	   2010	   12.2	  355.3
    26	      1	   2010	   19.0	    2.0
    27	      1	   2010	   16.3	  357.2
    28	      1	   2010	    4.6	    7.4
    29	      1	   2010	   14.0	   14.5
    30	      1	   2010	   12.0	  356.8
    31	      1	   2010	    3.0	    3.8
     1	      2	   2010	    2.8	   31.2
     2	      2	   2010	    2.6	   23.1
     3	      2	   2010	   22.5	    0.6
     4	      2	   2010	    2.1	    3.4
     5	      2	   2010	    1.4	    3.3
     6	      2	   2010	    9.6	   34.7
     7	      2	   2010	    8.7	   10.5
     8	      2	   2010	   27.7	    5.0
     9	      2	   2010	    2.9	   10.2
    10	      2	   2010	   17.0	  359.2
    11	      2	   2010	    6.2	   10.1
    12	      2	   2010	   24.7	  355.9
    13	      2	   2010	   18.5	    6.3
    14	      2	   2010	    5.3	    4.5
    15	      2	   2010	    9.5	   13.7
    16	      2	   2010	   13.4	  354.5
    17	      2	   2010	    5.3	   20.2
    18	      2	   2010	   16.4	   10.0
    19	      2	   2010	   10.2	   24.7
    20	      2	   2010	    4.2	    7.8
    21	      2	   2010	   17.9	    6.4
    22	      2	   2010	    9.7	  356.6
    23	      2	   2010	    3.1	  358.4
    24	      2	   2010	   12.9	    7.2
    25	      2	   2010	    7.2	    1.2
    26	      2	   2010	    7.5	   19.5
    27	      2	   2010	   13.1	   19.7
    28	      2	   2010	   10.5	  350.9
     1	      3	   2010	   11.1	  345.8
     2	      3	   2010	    7.9	   15.1
     3	      3	   2010	    6.9	    3.4
     4	      3	   2010	   12.0	   17.3
     5	      3	   2010	    7.3	  358.2
     6	      3	   2010	    1.6	   11.2
     7	      3	   2010	   12.1	    8.2
     8	      3	   2010	    6.8	  358.5
     9	      3	   2010	   10.2	   19.5
    10	      3	   2010	   10.0	    5.4
    11	      3	   2010	    4.5	    4.3
    12	      3	   2010	   11.3	    2.9
    13	      3	   2010	    8.5	   17.6
    14	      3	   2010	   19.0	   13.8
    15	      3	   2010	   18.5	    5.2
    16	      3	   2010	   10.5	    8.7
    17	      3	   2010	    3.0	   14.6
    18	      3	   2010	    7.0	   12.5
    19	      3	   2010	   10.4	  352.7
