Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   11.6	  344.8
     2	      1	   2010	   17.1	  347.4
     3	      1	   2010	   13.9	   19.4
     4	      1	   2010	    4.5	    2.0
     5	      1	   2010	   -0.4	  350.4
     6	      1	   2010	    6.0	    0.1
     7	      1	   2010	   16.0	  351.4
     8	      1	   2010	    4.3	    3.0
     9	      1	   2010	    6.3	    4.5
    10	      1	   2010	   13.8	    0.5
    11	      1	   2010	   19.3	  353.4
    12	      1	   2010	    3.1	  359.9
    13	      1	   2010	   13.1	    2.6
    14	      1	   2010	   11.7	    3.8
    15	      1	   2010	    3.9	  357.9
    16	      1	   2010	    2.6	    4.0
    17	      1	   2010	    2.1	    1.0
    18	      1	   2010	    4.9	    6.5
    19	      1	   2010	    6.6	    4.2
    20	      1	   2010	    7.4	  353.5
    21	      1	   2010	    8.3	   10.2
    22	      1	   2010	   10.1	  345.1
    23	      1	   2010	   15.6	   10.4
    24	      1	   2010	   19.7	    1.3
    25	      1	   2010	    3.1	  356.6
    26	      1	   2010	    9.9	  347.4
    27	      1	   2010	   22.5	   19.8
    28	      1	   2010	   12.1	   18.1
    29	      1	   2010	   11.7	   10.6
    30	      1	   2010	    7.0	  349.6
    31	      1	   2010	    2.2	  359.1
     1	      2	   2010	    2.1	  356.4
     2	      2	   2010	   16.4	  352.4
     3	      2	   2010	    1.4	    0.9
     4	      2	   2010	    3.7	  346.1
     5	      2	   2010	    9.8	  354.0
     6	      2	   2010	    5.2	  348.6
     7	      2	   2010	    6.6	   13.9
     8	      2	   2010	   21.0	  350.6
     9	      2	   2010	    2.1	  351.3
    10	      2	   2010	    6.9	   10.2
    11	      2	   2010	    9.7	  352.6
    12	      2	   2010	    9.6	    1.0
    13	      2	   2010	   12.9	    6.6
    14	      2	   2010	    9.9	   22.2
    15	      2	   2010	    7.1	   14.7
    16	      2	   2010	    6.3	   10.5
    17	      2	   2010	    1.9	    2.2
    18	      2	   2010	    7.6	    1.5
    19	      2	   2010	   10.8	    3.3
    20	      2	   2010	    9.3	    0.1
    21	      2	   2010	    8.1	   24.2
    22	      2	   2010	    3.5	  353.5
    23	      2	   2010	    5.8	   13.4
    24	      2	   2010	    9.9	  342.4
    25	      2	   2010	   19.1	  352.3
