Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	    3.8	   43.8
     2	      1	   2010	   12.9	   31.4
     3	      1	   2010	   12.0	   19.4
     4	      1	   2010	    3.5	   38.5
     5	      1	   2010	   16.5	   38.2
     6	      1	   2010	    8.3	   34.1
     7	      1	   2010	   11.1	   31.0
     8	      1	   2010	    2.6	   18.7
     9	      1	   2010	    6.2	   34.2
    10	      1	   2010	   14.4	   19.0
    11	      1	   2010	   10.6	   15.0
    12	      1	   2010	    4.5	   15.7
    13	      1	   2010	    0.8	   28.6
    14	      1	   2010	    6.8	   30.1
    15	      1	   2010	   13.2	   21.2
    16	      1	   2010	    1.8	   30.3
    17	      1	   2010	    4.8	   20.1
    18	      1	   2010	   25.5	   14.2
    19	      1	   2010	    3.5	   44.6
    20	      1	   2010	    8.0	   24.4
    21	      1	   2010	   -0.3	   21.7
    22	      1	   2010	   17.3	   28.0
    23	      1	   2010	   19.5	   27.8
    24	      1	   2010	   25.4	   24.6
    25	      1	   2010	    4.8	   25.4
    26	      1	   2010	    2.0	   24.4
    27	      1	   2010	    2.7	   15.4
    28	      1	   2010	    5.8	   31.8
    29	      1	   2010	    1.4	   35.2
    30	      1	   2010	    9.9	   17.7
    31	      1	   2010	   19.6	   43.2
     1	      2	   2010	   13.0	   34.3
     2	      2	   2010	   15.0	   39.8
     3	      2	   2010	   10.9	   33.4
     4	      2	   2010	    4.9	   37.7
     5	      2	   2010	   11.1	   26.6
     6	      2	   2010	   11.6	   18.6
     7	      2	   2010	    4.7	   17.1
     8	      2	   2010	    9.3	   36.7
     9	      2	   2010	    7.2	   32.8
    10	      2	   2010	    8.3	   39.5
    11	      2	   2010	    6.0	   22.2
    12	      2	   2010	   17.9	   39.6
    13	      2	   2010	    8.3	   32.4
    14	      2	   2010	    1.0	   16.2
    15	      2	   2010	    6.9	   45.3
    16	      2	   2010	   15.6	   32.7
    17	      2	   2010	    4.6	   20.5
    18	      2	   2010	   14.4	   24.7
    19	      2	   2010	   18.7	   18.0
    20	      2	   2010	   10.6	   15.7
    21	      2	   2010	   17.2	   28.2
    22	      2	   2010	    6.5	   16.5
    23	      2	   2010	    5.3	   37.3
    24	      2	   2010	   18.3	   22.3
    25	      2	   2010	   14.6	   30.1
    26	      2	   2010	   12.1	   16.8
    27	      2	   2010	   12.1	   26.7
    28	      2	   2010	   12.3	   18.2
     1	      3	   2010	   17.1	   27.4
     2	      3	   2010	   12.8	   21.5
     3	      3	   2010	   11.5	   11.1
     4	      3	   2010	    7.5	   25.0
     5	      3	   2010	    8.3	   39.8
     6	      3	   2010	   10.1	   50.0
     7	      3	   2010	   13.7	   21.0
     8	      3	   2010	   19.1	   23.1
     9	      3	   2010	    3.8	   32.6
    10	      3	   2010	   25.5	    7.8
    11	      3	   2010	    5.7	   20.9
    12	      3	   2010	    2.8	   32.3
    13	      3	   2010	   10.2	   29.1
    14	      3	   2010	   19.0	   26.2
    15	      3	   2010	   12.3	   23.6
    16	      3	   2010	    8.6	   28.7
    17	      3	   2010	   10.1	   21.6
    18	      3	   2010	   12.1	   19.6
    19	      3	   2010	    7.4	   17.1
    20	      3	   2010	    8.9	   40.3
    21	      3	   2010	    8.9	   44.4
    22	      3	   2010	    9.9	   16.3
    23	      3	   2010	   16.7	   23.3
    24	      3	   2010	    3.6	   16.7
    25	      3	   2010	    2.8	   46.5
    26	      3	   2010	   15.3	   31.5
    27	      3	   2010	   13.8	   34.7
    28	      3	   2010	    4.2	    2.9
    29	      3	   2010	    8.1	    6.2
    30	      3	   2010	   21.4	   35.4
    31	      3	   2010	   24.4	   20.3
     1	      4	   2010	    2.7	   14.6
     2	      4	   2010	   17.1	   24.4
     3	      4	   2010	    3.8	   37.9
     4	      4	   2010	    5.8	   31.5
     5	      4	   2010	    5.0	   42.5
     6	      4	   2010	   22.9	   10.5
     7	      4	   2010	   14.0	   31.0
     8	      4	   2010	    6.7	   32.1
     9	      4	   2010	   11.3	    7.0
    10	      4	   2010	   23.6	   22.7
    11	      4	   2010	   13.0	   42.9
    12	      4	   2010	    7.0	   27.1
    13	      4	   2010	    7.7	   24.6
    14	      4	   2010	   15.7	   29.4
    15	      4	   2010	   13.6	   37.3
    16	      4	   2010	    9.4	   26.1
    17	      4	   2010	    2.7	   28.7
    18	      4	   2010	    2.6	   28.2
    19	      4	   2010	   13.1	   16.6
    20	      4	   2010	    2.0	   25.2
    21	      4	   2010	    5.9	   18.2
    22	      4	   2010	   11.5	   33.5
    23	      4	   2010	    9.8	   29.2
    24	      4	   2010	   12.6	   34.4
    25	      4	   2010	   14.5	   18.5
    26	      4	   2010	    6.3	   26.6
    27	      4	   2010	    8.3	   28.8
    28	      4	   2010	    8.6	   29.3
    29	      4	   2010	    5.9	   36.2
    30	      4	   2010	   14.4	    9.3
     1	      5	   2010	    4.4	  358.1
     2	      5	   2010	   22.3	   29.6
     3	      5	   2010	   11.6	   33.4
     4	      5	   2010	    4.7	   15.5
     5	      5	   2010	   16.9	   39.0
     6	      5	   2010	   21.2	   28.4
     7	      5	   2010	    9.0	   40.5
     8	      5	   2010	    9.6	   26.2
     9	      5	   2010	    3.5	   28.7
    10	      5	   2010	    9.6	   36.1
    11	      5	   2010	    6.2	   31.2
    12	      5	   2010	   15.7	   10.6
    13	      5	   2010	    5.4	   27.0
    14	      5	   2010	    0.2	   27.4
    15	      5	   2010	   12.8	   41.2
    16	      5	   2010	   12.1	   29.1
    17	      5	   2010	   10.3	   28.2
    18	      5	   2010	    7.5	   47.2
    19	      5	   2010	   13.9	  358.1
    20	      5	   2010	    7.4	   42.8
    21	      5	   2010	   10.1	   25.5
    22	      5	   2010	   11.7	   19.6
    23	      5	   2010	   21.9	   17.9
    24	      5	   2010	    7.6	   42.4
    25	      5	   2010	   14.8	   25.3
    26	      5	   2010	    6.6	   35.3
    27	      5	   2010	   14.4	   19.4
    28	      5	   2010	    8.5	   47.6
    29	      5	   2010	   11.1	   33.3
    30	      5	   2010	   15.1	   15.0
    31	      5	   2010	    3.4	   11.4
     1	      6	   2010	   15.3	   21.3
     2	      6	   2010	    3.7	   32.6
     3	      6	   2010	    5.4	   13.3
     4	      6	   2010	   15.9	   24.3
