Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   10.4	    4.8
     2	      1	   2010	    5.0	   12.7
     3	      1	   2010	    8.4	   33.0
     4	      1	   2010	   10.9	  356.2
     5	      1	   2010	    3.8	    7.3
     6	      1	   2010	    3.9	    1.1
     7	      1	   2010	    3.8	   24.1
     8	      1	   2010	    4.8	   15.2
     9	      1	   2010	    6.0	   15.7
    10	      1	   2010	   16.7	   11.9
    11	      1	   2010	   10.4	   24.6
    12	      1	   2010	    2.8	   16.4
    13	      1	   2010	    8.5	   10.7
    14	      1	   2010	   11.1	  357.4
    15	      1	   2010	    7.0	   16.7
    16	      1	   2010	    1.4	    7.8
    17	      1	   2010	    5.8	    3.6
    18	      1	   2010	    6.9	  349.8
    19	      1	   2010	    9.9	   29.0
    20	      1	   2010	    7.7	    3.5
    21	      1	   2010	   14.5	   10.0
    22	      1	   2010	   11.9	   16.9
    23	      1	   2010	    8.2	  356.7
    24	      1	   2010	    8.3	   22.0
    25	      1	   2010	    5.7	    1.7
    26	      1	   2010	   22.0	   15.1
    27	      1	   2010	   -0.8	    8.3
    28	      1	   2010	   12.2	    8.9
    29	      1	   2010	    7.6	   32.0
    30	      1	   2010	   11.7	   34.0
    31	      1	   2010	    2.5	   24.2
     1	      2	   2010	    9.1	   11.9
     2	      2	   2010	    8.5	    4.3
     3	      2	   2010	   13.0	    8.8
     4	      2	   2010	    7.0	    2.3
     5	      2	   2010	   14.7	   12.9
     6	      2	   2010	   13.6	   13.3
     7	      2	   2010	    7.4	   34.1
     8	      2	   2010	   11.6	  351.7
     9	      2	   2010	    6.8	   24.7
    10	      2	   2010	   20.4	    5.5
    11	      2	   2010	   16.5	    0.8
    12	      2	   2010	    3.2	  358.6
    13	      2	   2010	    4.0	    5.8
    14	      2	   2010	    2.1	  357.0
    15	      2	   2010	    9.3	    7.8
    16	      2	   2010	    9.1	    8.0
    17	      2	   2010	    4.3	   20.4
    18	      2	   2010	   10.5	   20.3
    19	      2	   2010	    7.7	    1.2
    20	      2	   2010	    3.9	   24.7
    21	      2	   2010	   17.1	    4.5
    22	      2	   2010	   14.1	   21.1
