Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	    6.6	   40.6
     2	      1	   2010	   10.3	   35.9
     3	      1	   2010	   21.7	   39.4
     4	      1	   2010	    5.8	   43.6
     5	      1	   2010	    6.4	   32.9
     6	      1	   2010	    5.4	   57.9
     7	      1	   2010	    5.2	   37.6
     8	      1	   2010	   19.0	   59.2
     9	      1	   2010	   12.1	   46.6
    10	      1	   2010	    9.9	   49.8
    11	      1	   2010	    9.1	   59.6
    12	      1	   2010	   17.4	   45.6
    13	      1	   2010	    3.9	   45.8
    14	      1	   2010	   12.1	   60.3
    15	      1	   2010	   17.9	   59.3
    16	      1	   2010	   13.0	   35.6
    17	      1	   2010	    3.2	   49.2
    18	      1	   2010	    0.9	   51.2
    19	      1	   2010	   22.5	   40.4
    20	      1	   2010	    7.9	   53.0
    21	      1	   2010	   15.6	   41.4
    22	      1	   2010	    0.8	   41.9
    23	      1	   2010	    4.7	   35.5
    24	      1	   2010	    9.3	   35.8
    25	      1	   2010	   10.1	   65.4
    26	      1	   2010	   21.9	   45.6
    27	      1	   2010	   13.0	   45.7
    28	      1	   2010	    2.3	   53.7
    29	      1	   2010	    7.5	   50.0
    30	      1	   2010	    8.5	   46.2
    31	      1	   2010	   12.8	   61.6
     1	      2	   2010	   20.2	   51.7
     2	      2	   2010	   17.2	   50.9
     3	      2	   2010	   21.3	   39.7
     4	      2	   2010	    8.9	   52.5
     5	      2	   2010	    6.0	   49.8
     6	      2	   2010	    8.8	   44.0
     7	      2	   2010	    4.5	   67.2
     8	      2	   2010	    4.5	   34.3
     9	      2	   2010	   -0.5	   30.3
    10	      2	   2010	   19.0	   49.4
    11	      2	   2010	   13.9	   26.6
    12	      2	   2010	   11.0	   48.3
    13	      2	   2010	    8.7	   40.1
    14	      2	   2010	   12.5	   65.4
    15	      2	   2010	   14.0	   38.0
    16	      2	   2010	    5.4	   52.5
    17	      2	   2010	    3.0	   38.0
    18	      2	   2010	    4.4	   62.4
    19	      2	   2010	   13.4	   43.9
    20	      2	   2010	   11.3	   50.7
    21	      2	   2010	    7.3	   37.3
    22	      2	   2010	   15.8	   33.8
    23	      2	   2010	   11.1	   43.3
    24	      2	   2010	    7.0	   65.8
