Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	    4.2	    8.9
     2	      1	   2010	   11.7	  359.7
     3	      1	   2010	   13.4	    1.9
     4	      1	   2010	   16.9	   13.6
     5	      1	   2010	    5.0	    3.7
     6	      1	   2010	   15.4	   14.8
     7	      1	   2010	    5.2	    2.5
     8	      1	   2010	    4.3	   15.7
     9	      1	   2010	   14.9	  359.0
    10	      1	   2010	   13.6	   18.4
    11	      1	   2010	    6.7	    3.5
    12	      1	   2010	    1.8	   31.5
    13	      1	   2010	    2.3	   11.1
    14	      1	   2010	    7.5	    3.9
    15	      1	   2010	    3.6	    7.7
    16	      1	   2010	    9.5	  357.1
    17	      1	   2010	   -0.4	  355.8
    18	      1	   2010	    8.0	   15.8
    19	      1	   2010	   10.1	   15.6
    20	      1	   2010	    6.1	  356.8
    21	      1	   2010	    2.7	   10.8
    22	      1	   2010	    7.1	   23.7
    23	      1	   2010	    4.3	   17.6
    24	      1	   2010	   15.2	    8.1
    25	      1	   2010	   10.7	   13.3
    26	      1	   2010	    7.4	    0.5
    27	      1	   2010	    2.9	   17.1
    28	      1	   2010	    4.8	    9.3
    29	      1	   2010	    6.4	   15.9
    30	      1	   2010	    9.0	    8.8
    31	      1	   2010	    9.6	    2.0
     1	      2	   2010	   20.5	    8.8
     2	      2	   2010	   20.4	   22.8
     3	      2	   2010	   -0.3	   12.4
     4	      2	   2010	   -1.2	    9.9
     5	      2	   2010	    4.4	   13.6
     6	      2	   2010	   10.5	    7.5
     7	      2	   2010	   10.6	   21.1
     8	      2	   2010	   19.2	    4.6
     9	      2	   2010	    9.6	  356.4
    10	      2	   2010	   22.5	   20.2
    11	      2	   2010	   -1.1	   16.5
    12	      2	   2010	    6.3	   18.3
    13	      2	   2010	    7.2	    7.2
    14	      2	   2010	    9.4	    5.4
    15	      2	   2010	   14.9	   12.5
    16	      2	   2010	   14.0	   27.4
    17	      2	   2010	   11.8	   12.2
    18	      2	   2010	    6.0	   29.9
    19	      2	   2010	    3.5	   16.8
    20	      2	   2010	   11.3	    5.8
    21	      2	   2010	    7.2	   12.1
    22	      2	   2010	    6.6	    7.6
    23	      2	   2010	   18.4	   12.6
    24	      2	   2010	   12.9	    2.1
    25	      2	   2010	    6.0	    6.9
    26	      2	   2010	   10.3	   20.3
    27	      2	   2010	   10.1	   13.6
    28	      2	   2010	    9.7	    2.9
     1	      3	   2010	   17.9	   12.6
     2	      3	   2010	    2.7	  352.1
     3	      3	   2010	    6.1	  352.6
     4	      3	   2010	    8.4	   11.4
     5	      3	   2010	   11.3	   23.7
     6	      3	   2010	    5.6	   21.4
     7	      3	   2010	    5.2	   16.6
     8	      3	   2010	   10.9	   18.3
     9	      3	   2010	    3.0	   16.9
    10	      3	   2010	    6.8	   19.6
    11	      3	   2010	   10.8	    7.8
    12	      3	   2010	   -0.9	    2.5
    13	      3	   2010	    8.1	    1.8
    14	      3	   2010	   13.0	    8.3
    15	      3	   2010	    5.9	    1.9
    16	      3	   2010	    9.8	    6.5
    17	      3	   2010	    3.3	   16.8
    18	      3	   2010	    3.3	    7.2
    19	      3	   2010	   21.1	  357.6
    20	      3	   2010	    5.0	  352.0
    21	      3	   2010	    8.8	   29.7
    22	      3	   2010	   12.5	    0.9
    23	      3	   2010	    6.9	    6.9
    24	      3	   2010	    7.2	  355.1
    25	      3	   2010	   -0.7	  359.3
    26	      3	   2010	    3.3	   23.3
