Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	    7.3	   49.2
     2	      1	   2010	    2.3	   40.8
     3	      1	   2010	    1.2	   54.5
     4	      1	   2010	    2.0	   53.0
     5	      1	   2010	    5.0	   49.3
     6	      1	   2010	    8.2	   40.2
     7	      1	   2010	    7.7	   51.8
     8	      1	   2010	    8.5	   53.7
     9	      1	   2010	    5.7	   52.2
    10	      1	   2010	   13.6	   39.4
    11	      1	   2010	    4.0	   54.9
    12	      1	   2010	    3.3	   43.2
    13	      1	   2010	    5.9	   57.5
    14	      1	   2010	    6.9	   58.7
    15	      1	   2010	    2.7	   60.6
    16	      1	   2010	    1.5	   50.0
    17	      1	   2010	    6.0	   67.6
    18	      1	   2010	    6.7	   62.0
    19	      1	   2010	    6.6	   43.0
    20	      1	   2010	   -0.6	   49.0
    21	      1	   2010	    5.2	   61.5
    22	      1	   2010	    9.1	   30.4
    23	      1	   2010	    2.4	   43.6
    24	      1	   2010	    5.9	   65.5
    25	      1	   2010	   10.3	   50.1
    26	      1	   2010	    4.1	   48.4
    27	      1	   2010	    5.3	   49.9
    28	      1	   2010	    5.3	   50.5
    29	      1	   2010	    5.5	   59.0
    30	      1	   2010	    2.1	   49.7
    31	      1	   2010	    2.1	   51.9
     1	      2	   2010	    6.1	   59.4
     2	      2	   2010	    3.2	   46.6
     3	      2	   2010	    5.2	   50.6
     4	      2	   2010	    3.8	   48.1
     5	      2	   2010	    4.2	   41.1
     6	      2	   2010	    3.2	   67.5
     7	      2	   2010	   -0.2	   48.7
     8	      2	   2010	    7.0	   55.9
     9	      2	   2010	    4.7	   58.3
    10	      2	   2010	   11.9	   68.9
    11	      2	   2010	    6.7	   35.3
    12	      2	   2010	    4.7	   51.8
    13	      2	   2010	    4.9	   37.6
    14	      2	   2010	    8.8	   39.0
    15	      2	   2010	    3.4	   45.3
    16	      2	   2010	    4.1	   33.5
    17	      2	   2010	    4.6	   42.4
    18	      2	   2010	    7.3	   51.5
    19	      2	   2010	    4.1	   51.3
    20	      2	   2010	    1.6	   57.3
    21	      2	   2010	   -0.2	   56.6
    22	      2	   2010	    3.4	   49.1
    23	      2	   2010	    5.3	   58.5
    24	      2	   2010	    5.5	   65.4
    25	      2	   2010	    6.1	   61.7
    26	      2	   2010	    7.7	   34.3
    27	      2	   2010	    3.6	   40.1
    28	      2	   2010	    4.4	   49.3
     1	      3	   2010	    2.5	   45.5
     2	      3	   2010	    1.3	   48.9
     3	      3	   2010	    7.5	   64.5
     4	      3	   2010	    6.4	   37.1
     5	      3	   2010	    3.2	   68.1
     6	      3	   2010	    3.7	   35.4
     7	      3	   2010	   10.5	   46.5
     8	      3	   2010	    3.7	   45.1
     9	      3	   2010	    0.0	   53.8
    10	      3	   2010	    7.1	   69.2
    11	      3	   2010	    1.9	   55.4
    12	      3	   2010	    2.1	   43.0
    13	      3	   2010	    3.6	   58.3
    14	      3	   2010	    3.4	   40.9
    15	      3	   2010	    4.6	   44.5
    16	      3	   2010	   10.8	   43.8
    17	      3	   2010	   12.8	   56.6
    18	      3	   2010	    1.8	   47.7
    19	      3	   2010	    9.7	   56.4
    20	      3	   2010	    7.7	   42.3
    21	      3	   2010	    5.8	   51.1
    22	      3	   2010	    1.9	   41.1
    23	      3	   2010	    7.2	   57.5
    24	      3	   2010	    4.2	   44.4
    25	      3	   2010	    4.6	   70.2
    26	      3	   2010	    2.3	   54.5
    27	      3	   2010	    2.5	   59.0
    28	      3	   2010	    4.3	   58.7
    29	      3	   2010	    3.1	   36.8
    30	      3	   2010	    5.0	   49.7
    31	      3	   2010	    3.1	   50.7
     1	      4	   2010	   -0.2	   39.0
     2	      4	   2010	   -0.5	   49.7
     3	      4	   2010	    4.8	   46.9
     4	      4	   2010	    8.3	   47.5
     5	      4	   2010	    8.5	   42.3
     6	      4	   2010	    6.7	   30.3
     7	      4	   2010	    1.3	   53.9
     8	      4	   2010	    2.7	   39.7
     9	      4	   2010	    4.0	   38.0
    10	      4	   2010	    4.8	   40.7
    11	      4	   2010	    3.5	   27.2
    12	      4	   2010	    6.3	   52.1
    13	      4	   2010	    2.9	   56.6
    14	      4	   2010	    5.4	   49.3
    15	      4	   2010	    3.0	   56.0
    16	      4	   2010	    6.5	   32.8
    17	      4	   2010	    4.4	   66.8
    18	      4	   2010	    3.9	   40.6
    19	      4	   2010	    4.3	   41.2
    20	      4	   2010	    4.6	   69.4
    21	      4	   2010	   -0.2	   44.2
    22	      4	   2010	    1.7	   58.9
    23	      4	   2010	    4.7	   60.2
    24	      4	   2010	    5.1	   40.2
    25	      4	   2010	    7.3	   45.2
    26	      4	   2010	    2.3	   43.3
    27	      4	   2010	    6.0	   37.6
    28	      4	   2010	   -0.7	   51.2
    29	      4	   2010	    5.6	   73.7
    30	      4	   2010	   10.5	   35.4
     1	      5	   2010	    5.4	   53.7
     2	      5	   2010	    2.8	   28.8
     3	      5	   2010	   -0.3	   42.4
     4	      5	   2010	    8.5	   58.8
     5	      5	   2010	    3.2	   35.3
     6	      5	   2010	   -0.5	   37.5
     7	      5	   2010	    7.0	   29.8
     8	      5	   2010	    4.1	   41.7
     9	      5	   2010	    2.7	   52.2
    10	      5	   2010	   -0.7	   28.1
    11	      5	   2010	    6.8	   48.8
    12	      5	   2010	    7.5	   55.9
    13	      5	   2010	    1.7	   64.9
    14	      5	   2010	    8.0	   66.6
    15	      5	   2010	    2.7	   53.7
    16	      5	   2010	    6.5	   86.0
    17	      5	   2010	    6.3	   44.0
    18	      5	   2010	   -0.2	   39.7
    19	      5	   2010	    6.7	   51.6
    20	      5	   2010	    2.1	   39.1
    21	      5	   2010	   -0.4	   46.2
    22	      5	   2010	    5.0	   44.8
    23	      5	   2010	    3.3	   32.3
    24	      5	   2010	    4.4	   59.1
    25	      5	   2010	   -0.5	   35.9
    26	      5	   2010	    4.2	   17.0
    27	      5	   2010	    3.5	   53.4
    28	      5	   2010	    6.1	   57.4
    29	      5	   2010	    4.4	   26.5
    30	      5	   2010	    3.7	   64.2
    31	      5	   2010	    9.4	   54.0
     1	      6	   2010	   -0.4	   50.9
     2	      6	   2010	    4.9	   39.3
     3	      6	   2010	    6.2	   58.0
     4	      6	   2010	    2.3	   51.1
     5	      6	   2010	   -0.4	   50.8
     6	      6	   2010	    8.2	   50.7
     7	      6	   2010	   -0.4	   54.9
     8	      6	   2010	    3.3	   41.4
     9	      6	   2010	    2.3	   48.6
    10	      6	   2010	    9.1	   59.3
    11	      6	   2010	    5.8	   43.4
    12	      6	   2010	    5.0	   18.0
    13	      6	   2010	    5.8	   45.0
    14	      6	   2010	    1.8	   67.5
    15	      6	   2010	    8.6	   28.9
    16	      6	   2010	    7.1	   31.6
    17	      6	   2010	    6.0	   49.6
    18	      6	   2010	    3.9	   37.4
    19	      6	   2010	    5.0	   60.8
    20	      6	   2010	    6.1	   51.8
    21	      6	   2010	    6.5	   27.8
    22	      6	   2010	    9.3	   16.9
    23	      6	   2010	    3.1	   31.8
    24	      6	   2010	    5.9	   31.4
    25	      6	   2010	    9.1	   40.1
    26	      6	   2010	    4.7	   60.9
    27	      6	   2010	    3.0	   44.2
    28	      6	   2010	   11.5	   59.5
    29	      6	   2010	    1.9	   54.4
    30	      6	   2010	    8.7	   44.6
     1	      7	   2010	    2.8	   47.6
     2	      7	   2010	    4.6	   44.2
     3	      7	   2010	    4.0	   58.9
     4	      7	   2010	    8.8	   45.0
     5	      7	   2010	    4.1	   48.7
     6	      7	   2010	    7.5	   44.0
     7	      7	   2010	    2.4	   43.0
     8	      7	   2010	   10.4	   46.2
     9	      7	   2010	    6.5	   64.5
    10	      7	   2010	    2.5	   57.0
    11	      7	   2010	    8.6	   53.2
    12	      7	   2010	    4.7	   44.9
    13	      7	   2010	    3.5	   47.1
    14	      7	   2010	    3.7	   56.1
    15	      7	   2010	    2.4	   32.8
    16	      7	   2010	    5.2	   57.0
    17	      7	   2010	    4.1	   41.4
    18	      7	   2010	    7.3	   41.2
    19	      7	   2010	    3.2	   49.6
    20	      7	   2010	   -0.3	   61.6
    21	      7	   2010	    1.7	   47.1
    22	      7	   2010	    3.2	   59.8
    23	      7	   2010	    2.8	   58.5
    24	      7	   2010	    7.2	   53.1
    25	      7	   2010	    2.8	   51.9
    26	      7	   2010	    2.7	   45.3
    27	      7	   2010	    3.4	   19.9
    28	      7	   2010	    6.0	   37.5
    29	      7	   2010	    3.0	   58.9
    30	      7	   2010	    3.9	   33.1
    31	      7	   2010	    4.8	   41.3
     1	      8	   2010	    4.7	   39.1
     2	      8	   2010	   -0.5	   54.8
     3	      8	   2010	    3.0	   44.4
     4	      8	   2010	    4.8	   30.9
     5	      8	   2010	    5.3	   42.3
     6	      8	   2010	    5.6	   36.1
     7	      8	   2010	   -0.1	   34.0
     8	      8	   2010	    5.2	   61.8
     9	      8	   2010	    3.0	   38.6
    10	      8	   2010	    8.2	   60.8
    11	      8	   2010	    9.4	   53.8
    12	      8	   2010	    2.4	   57.1
    13	      8	   2010	    4.7	   45.2
    14	      8	   2010	   -0.3	   37.6
    15	      8	   2010	   -0.4	   65.4
    16	      8	   2010	   11.0	   56.4
    17	      8	   2010	    2.2	   39.6
    18	      8	   2010	    4.8	   44.5
    19	      8	   2010	    6.1	   52.1
    20	      8	   2010	    5.9	   50.8
    21	      8	   2010	    6.7	   44.7
    22	      8	   2010	   -0.2	   23.9
    23	      8	   2010	    4.9	   54.4
    24	      8	   2010	    8.2	   46.6
    25	      8	   2010	   -0.4	   48.6
    26	      8	   2010	    4.4	   38.0
    27	      8	   2010	    3.7	   39.2
    28	      8	   2010	    2.3	   59.2
    29	      8	   2010	    6.6	   68.7
    30	      8	   2010	    8.1	   33.5
    31	      8	   2010	    7.5	   30.5
     1	      9	   2010	    9.3	   52.9
     2	      9	   2010	    5.8	   26.5
     3	      9	   2010	    5.1	   46.2
     4	      9	   2010	    7.8	   43.4
     5	      9	   2010	    5.1	   42.8
     6	      9	   2010	    7.2	   43.4
     7	      9	   2010	    3.6	   49.3
     8	      9	   2010	    3.0	   41.4
     9	      9	   2010	    7.3	   52.9
    10	      9	   2010	    4.8	   46.6
    11	      9	   2010	   10.3	   45.0
    12	      9	   2010	    2.4	   41.3
    13	      9	   2010	    7.4	   41.6
    14	      9	   2010	    2.7	   34.7
    15	      9	   2010	    9.9	   67.1
    16	      9	   2010	    5.1	   38.3
    17	      9	   2010	    5.4	   46.2
    18	      9	   2010	    2.6	   29.9
    19	      9	   2010	   10.9	   52.7
    20	      9	   2010	    6.8	   54.3
    21	      9	   2010	    5.7	   55.9
    22	      9	   2010	   -0.1	   47.1
    23	      9	   2010	    6.1	   57.5
    24	      9	   2010	    3.0	   52.7
    25	      9	   2010	    5.0	   34.3
    26	      9	   2010	    7.2	   52.1
    27	      9	   2010	   13.4	   59.6
    28	      9	   2010	    8.9	   53.4
    29	      9	   2010	   -0.4	   36.5
    30	      9	   2010	    1.7	   47.5
     1	     10	   2010	    4.3	   43.9
     2	     10	   2010	    3.2	   40.9
     3	     10	   2010	    5.6	   35.9
     4	     10	   2010	   -1.0	   46.1
     5	     10	   2010	    3.8	   52.8
     6	     10	   2010	    5.9	   60.0
     7	     10	   2010	    5.8	   34.3
     8	     10	   2010	    3.0	   53.9
     9	     10	   2010	    6.6	   65.5
    10	     10	   2010	    2.3	   52.2
    11	     10	   2010	   10.7	   51.9
    12	     10	   2010	    7.2	   30.6
    13	     10	   2010	    7.1	   57.2
