Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   25.8	  357.3
     2	      1	   2010	    5.5	   12.3
     3	      1	   2010	    6.4	  348.0
     4	      1	   2010	   12.8	  354.0
     5	      1	   2010	    2.5	    8.2
     6	      1	   2010	    2.5	    0.4
     7	      1	   2010	   13.5	   25.5
     8	      1	   2010	    9.4	  344.8
     9	      1	   2010	   12.4	    2.7
    10	      1	   2010	   12.5	   21.5
    11	      1	   2010	   10.6	    4.1
    12	      1	   2010	    2.8	  358.3
    13	      1	   2010	    6.3	    0.3
    14	      1	   2010	   17.3	    6.6
    15	      1	   2010	    0.7	  352.4
    16	      1	   2010	    8.4	   13.4
    17	      1	   2010	   19.3	    4.5
    18	      1	   2010	   12.8	   17.8
    19	      1	   2010	   14.0	   13.4
    20	      1	   2010	    2.9	    5.2
    21	      1	   2010	   10.0	    1.7
    22	      1	   2010	   11.9	  345.4
    23	      1	   2010	    5.6	   14.7
    24	      1	   2010	   11.0	   13.6
    25	      1	   2010	    9.1	    9.4
    26	      1	   2010	   13.3	    2.9
    27	      1	   2010	    6.2	   18.4
    28	      1	   2010	    7.4	  350.6
    29	      1	   2010	    6.4	    6.9
    30	      1	   2010	   11.6	  348.0
    31	      1	   2010	    5.9	  350.5
     1	      2	   2010	    3.9	    0.4
     2	      2	   2010	   16.1	    1.4
     3	      2	   2010	    5.9	  356.7
     4	      2	   2010	    4.7	  350.4
     5	      2	   2010	    2.4	   12.2
     6	      2	   2010	   19.9	  344.6
     7	      2	   2010	    6.6	  356.6
     8	      2	   2010	   10.8	   12.4
     9	      2	   2010	    7.5	   12.4
    10	      2	   2010	    5.0	    2.2
    11	      2	   2010	   10.9	    2.8
    12	      2	   2010	    3.4	    2.0
    13	      2	   2010	   13.2	   19.2
    14	      2	   2010	   18.7	  357.5
    15	      2	   2010	   14.1	  355.3
    16	      2	   2010	    3.2	   17.9
    17	      2	   2010	    7.8	    3.4
    18	      2	   2010	   13.0	  358.4
    19	      2	   2010	    9.4	   10.3
    20	      2	   2010	   13.1	    8.3
    21	      2	   2010	    6.6	  357.1
    22	      2	   2010	    6.8	  341.0
