Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	    0.0	    9.9
     2	      1	   2010	   13.0	    5.2
     3	      1	   2010	   11.7	   22.1
     4	      1	   2010	   12.1	   15.5
     5	      1	   2010	   11.9	   21.7
     6	      1	   2010	   15.7	  358.0
     7	      1	   2010	    2.7	    7.9
     8	      1	   2010	   15.1	    8.3
     9	      1	   2010	   -1.2	  357.5
    10	      1	   2010	    1.8	    0.6
    11	      1	   2010	    3.1	   17.5
    12	      1	   2010	    4.1	    9.8
    13	      1	   2010	   -0.2	   24.7
    14	      1	   2010	    9.8	    1.0
    15	      1	   2010	    1.1	    1.0
    16	      1	   2010	   16.3	    8.4
    17	      1	   2010	    5.1	    6.4
    18	      1	   2010	    1.4	  358.9
    19	      1	   2010	   -0.3	   20.6
    20	      1	   2010	   10.7	    1.7
    21	      1	   2010	    7.0	   15.2
    22	      1	   2010	    5.8	    4.0
    23	      1	   2010	   17.7	  352.7
    24	      1	   2010	   10.6	   16.7
    25	      1	   2010	    4.8	   14.8
    26	      1	   2010	    9.1	  349.3
    27	      1	   2010	    7.5	   20.0
    28	      1	   2010	    6.4	   22.6
    29	      1	   2010	    5.9	  359.0
    30	      1	   2010	   10.7	    2.1
    31	      1	   2010	    6.0	   13.5
     1	      2	   2010	    8.4	   14.0
     2	      2	   2010	    9.2	    5.3
     3	      2	   2010	   12.4	    7.4
     4	      2	   2010	   10.1	  353.6
     5	      2	   2010	    6.8	    4.4
     6	      2	   2010	   20.0	    4.3
     7	      2	   2010	    8.9	    2.0
     8	      2	   2010	   11.2	   21.4
     9	      2	   2010	   12.4	   13.7
    10	      2	   2010	    8.6	    6.3
    11	      2	   2010	    3.8	   26.2
    12	      2	   2010	   22.6	   14.7
    13	      2	   2010	   18.3	   13.3
    14	      2	   2010	   15.5	   26.4
    15	      2	   2010	    7.7	  359.7
    16	      2	   2010	   13.7	  356.9
    17	      2	   2010	    2.9	    8.6
    18	      2	   2010	    3.3	  351.7
    19	      2	   2010	    7.9	   21.2
    20	      2	   2010	   13.9	   15.1
    21	      2	   2010	   15.7	   20.3
    22	      2	   2010	    3.9	    7.8
    23	      2	   2010	    5.9	   13.5
    24	      2	   2010	    7.3	    1.0
    25	      2	   2010	    7.1	   21.0
    26	      2	   2010	   10.9	   17.0
    27	      2	   2010	   15.2	    8.0
    28	      2	   2010	   10.9	   24.6
     1	      3	   2010	    9.3	   12.8
     2	      3	   2010	   10.2	   10.7
     3	      3	   2010	    6.0	   23.7
     4	      3	   2010	   12.7	   20.8
     5	      3	   2010	    2.9	   10.0
     6	      3	   2010	    5.6	    6.5
     7	      3	   2010	   10.0	   12.6
     8	      3	   2010	   11.3	   12.3
     9	      3	   2010	    7.2	   21.6
    10	      3	   2010	   11.5	  355.9
    11	      3	   2010	    7.3	    9.5
    12	      3	   2010	    4.1	    2.8
    13	      3	   2010	    2.1	    7.1
    14	      3	   2010	    8.4	   17.1
    15	      3	   2010	    8.6	    0.4
    16	      3	   2010	    6.3	    6.9
    17	      3	   2010	   24.3	   39.0
    18	      3	   2010	   14.8	   12.0
    19	      3	   2010	   13.7	   15.4
    20	      3	   2010	   20.2	   14.1
    21	      3	   2010	    4.1	    4.7
    22	      3	   2010	    2.4	    5.4
    23	      3	   2010	   17.6	   16.6
    24	      3	   2010	    8.3	    4.1
    25	      3	   2010	   11.3	   12.4
    26	      3	   2010	   12.9	  358.8
    27	      3	   2010	   12.2	   11.6
    28	      3	   2010	    8.0	  346.7
    29	      3	   2010	   11.6	   14.0
    30	      3	   2010	    9.6	   33.7
    31	      3	   2010	   14.3	    7.5
     1	      4	   2010	    7.6	   17.8
     2	      4	   2010	    5.2	    5.9
     3	      4	   2010	    9.8	   27.4
     4	      4	   2010	   12.4	    7.6
     5	      4	   2010	   11.4	    3.5
     6	      4	   2010	   16.7	    7.2
     7	      4	   2010	    7.4	   10.7
     8	      4	   2010	    3.3	   18.3
     9	      4	   2010	    9.9	   22.8
    10	      4	   2010	    5.6	   33.1
    11	      4	   2010	   10.7	   23.1
    12	      4	   2010	   15.2	   12.4
    13	      4	   2010	   19.3	  359.9
    14	      4	   2010	    4.4	   13.4
    15	      4	   2010	   11.7	    0.4
    16	      4	   2010	   12.8	    7.9
    17	      4	   2010	   10.5	   20.4
    18	      4	   2010	    6.7	   39.8
    19	      4	   2010	    6.9	  359.1
    20	      4	   2010	    9.4	    5.9
    21	      4	   2010	   16.5	   16.7
    22	      4	   2010	   10.3	   10.7
    23	      4	   2010	    3.3	  351.9
    24	      4	   2010	    6.1	   18.0
    25	      4	   2010	   16.6	    6.1
    26	      4	   2010	   18.8	   19.3
    27	      4	   2010	    4.4	    4.2
    28	      4	   2010	   18.7	   19.4
    29	      4	   2010	    2.3	    2.9
    30	      4	   2010	   13.5	  356.0
     1	      5	   2010	    4.8	   10.0
     2	      5	   2010	    5.0	   15.5
     3	      5	   2010	   15.5	   13.7
     4	      5	   2010	    3.6	   15.8
     5	      5	   2010	   11.6	   16.6
     6	      5	   2010	    7.2	   13.5
     7	      5	   2010	   -0.2	   14.8
     8	      5	   2010	    4.5	   10.0
     9	      5	   2010	   17.6	    6.9
    10	      5	   2010	    4.2	    6.4
    11	      5	   2010	   14.5	    1.4
    12	      5	   2010	   12.9	   32.7
    13	      5	   2010	    7.3	  355.9
