Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	    7.4	  352.6
     2	      1	   2010	   11.3	   15.7
     3	      1	   2010	    5.8	    5.6
     4	      1	   2010	   12.1	    5.2
     5	      1	   2010	   22.4	   11.3
     6	      1	   2010	   12.3	    2.1
     7	      1	   2010	   22.1	   17.6
     8	      1	   2010	   20.2	  337.3
     9	      1	   2010	    5.8	    4.3
    10	      1	   2010	   11.1	  356.1
    11	      1	   2010	    3.5	    4.0
    12	      1	   2010	    6.1	    9.9
    13	      1	   2010	   10.3	  355.8
    14	      1	   2010	    6.2	   18.7
    15	      1	   2010	    3.8	   15.2
    16	      1	   2010	   17.9	    7.6
    17	      1	   2010	   16.5	  359.3
    18	      1	   2010	    4.9	  357.2
    19	      1	   2010	    8.5	    3.7
    20	      1	   2010	   24.5	   11.8
    21	      1	   2010	   15.5	  349.9
    22	      1	   2010	    6.8	  357.2
    23	      1	   2010	   14.3	   11.2
    24	      1	   2010	    5.2	  353.4
    25	      1	   2010	    8.8	  355.9
    26	      1	   2010	    9.0	    5.9
    27	      1	   2010	   14.4	    3.2
    28	      1	   2010	   15.6	   22.6
    29	      1	   2010	   11.0	    6.2
    30	      1	   2010	    5.0	    3.7
    31	      1	   2010	    5.4	  346.6
     1	      2	   2010	    7.1	   35.2
     2	      2	   2010	    4.7	   22.0
     3	      2	   2010	   16.1	  359.2
     4	      2	   2010	   18.2	   13.7
     5	      2	   2010	   16.6	  357.5
     6	      2	   2010	   12.0	    7.9
     7	      2	   2010	    3.4	    1.2
     8	      2	   2010	    4.0	  355.0
     9	      2	   2010	   -0.6	    2.3
    10	      2	   2010	    6.3	    5.0
    11	      2	   2010	    2.6	    5.9
    12	      2	   2010	   13.1	   13.3
    13	      2	   2010	    5.2	    1.7
    14	      2	   2010	    7.5	  359.4
    15	      2	   2010	   10.3	   19.4
    16	      2	   2010	    2.0	    1.0
    17	      2	   2010	    6.5	    0.9
    18	      2	   2010	   20.3	   11.4
    19	      2	   2010	    5.0	  358.8
    20	      2	   2010	   13.0	   24.9
    21	      2	   2010	    8.5	   16.5
    22	      2	   2010	   16.4	  346.9
    23	      2	   2010	    3.8	    5.8
    24	      2	   2010	   24.9	    8.7
    25	      2	   2010	    9.2	    6.6
    26	      2	   2010	   12.8	    8.1
    27	      2	   2010	   14.5	   11.1
    28	      2	   2010	   20.9	    2.3
     1	      3	   2010	   13.4	    5.9
     2	      3	   2010	    8.4	   12.6
     3	      3	   2010	    3.9	  351.2
     4	      3	   2010	    3.1	   19.9
     5	      3	   2010	   12.6	  342.0
     6	      3	   2010	   15.2	  348.2
     7	      3	   2010	    5.5	    0.4
     8	      3	   2010	    8.9	   28.0
     9	      3	   2010	   -0.9	    9.3
    10	      3	   2010	    7.2	   28.1
    11	      3	   2010	    6.4	    0.0
    12	      3	   2010	    2.9	  354.7
    13	      3	   2010	    6.7	   16.1
    14	      3	   2010	   11.1	   14.2
    15	      3	   2010	    7.6	   11.4
    16	      3	   2010	    9.8	   11.7
    17	      3	   2010	   11.3	  357.3
    18	      3	   2010	    8.2	   20.8
    19	      3	   2010	    7.5	    1.1
    20	      3	   2010	   18.2	   13.3
    21	      3	   2010	   15.3	  354.3
    22	      3	   2010	   20.9	    9.7
    23	      3	   2010	    1.9	  352.8
    24	      3	   2010	   10.3	  358.8
    25	      3	   2010	   19.3	   11.7
    26	      3	   2010	   16.0	  358.2
    27	      3	   2010	   12.9	   24.4
    28	      3	   2010	   10.5	  358.0
    29	      3	   2010	    5.9	  357.0
    30	      3	   2010	   13.4	  352.5
    31	      3	   2010	    6.7	    1.7
     1	      4	   2010	   10.8	   14.3
     2	      4	   2010	   26.3	   20.1
     3	      4	   2010	    9.5	   11.6
     4	      4	   2010	   13.5	  346.7
