Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1998	    8.6	    4.0
     2	      1	   1998	    5.8	   14.2
     3	      1	   1998	   13.5	   11.0
     4	      1	   1998	    8.3	   14.6
     5	      1	   1998	   -0.8	    3.6
     6	      1	   1998	    1.1	   12.0
     7	      1	   1998	    7.2	  355.7
     8	      1	   1998	    4.6	    6.4
     9	      1	   1998	    6.3	    2.3
    10	      1	   1998	   14.4	   29.9
    11	      1	   1998	    8.4	    8.0
    12	      1	   1998	   16.0	  359.5
    13	      1	   1998	    6.1	  351.6
    14	      1	   1998	   17.3	    7.7
    15	      1	   1998	    5.4	    0.6
    16	      1	   1998	    9.8	   23.9
    17	      1	   1998	    3.4	  355.3
    18	      1	   1998	    6.5	    8.3
    19	      1	   1998	    5.3	   18.2
    20	      1	   1998	    1.9	    0.4
    21	      1	   1998	   10.7	    9.1
    22	      1	   1998	    4.9	   13.3
    23	      1	   1998	    9.7	   22.4
    24	      1	   1998	    5.2	   30.2
    25	      1	   1998	    3.3	  350.1
    26	      1	   1998	   11.9	   12.7
    27	      1	   1998	   13.6	  349.7
    28	      1	   1998	    3.9	  353.8
    29	      1	   1998	    8.9	   16.9
    30	      1	   1998	    5.5	    7.4
    31	      1	   1998	    3.5	   30.4
     1	      2	   1998	    5.0	    7.8
     2	      2	   1998	    4.8	   40.6
     3	      2	   1998	    7.7	   12.4
     4	      2	   1998	    2.7	   24.3
     5	      2	   1998	    1.6	   28.4
     6	      2	   1998	    4.8	    2.2
     7	      2	   1998	   13.2	   20.2
     8	      2	   1998	   -1.0	   20.7
     9	      2	   1998	    8.6	    3.4
    10	      2	   1998	    1.7	    6.8
    11	      2	   1998	   -1.1	   11.7
    12	      2	   1998	   15.5	   12.8
    13	      2	   1998	   12.7	   31.7
    14	      2	   1998	    1.6	    2.5
    15	      2	   1998	    2.3	   20.8
    16	      2	   1998	    7.8	   14.6
    17	      2	   1998	    9.0	   15.4
    18	      2	   1998	    0.8	   27.9
    19	      2	   1998	    9.6	    6.8
    20	      2	   1998	   21.3	   19.7
    21	      2	   1998	    5.3	  352.8
    22	      2	   1998	    5.2	  355.9
    23	      2	   1998	    8.1	    3.6
    24	      2	   1998	    9.0	   28.2
    25	      2	   1998	   13.8	    5.7
    26	      2	   1998	    8.4	    5.2
    27	      2	   1998	   18.4	   12.1
    28	      2	   1998	    3.9	  358.6
     1	      3	   1998	    1.3	    0.2
     2	      3	   1998	    8.7	    5.4
     3	      3	   1998	   -1.7	  358.2
     4	      3	   1998	   10.9	   14.0
     5	      3	   1998	    2.0	   21.1
     6	      3	   1998	    7.0	   10.0
     7	      3	   1998	    2.1	  357.8
     8	      3	   1998	    4.6	    6.5
     9	      3	   1998	   12.0	   18.7
    10	      3	   1998	   11.0	    3.6
    11	      3	   1998	   14.2	    3.4
    12	      3	   1998	   12.6	   17.8
    13	      3	   1998	    6.5	    6.0
    14	      3	   1998	    3.8	   23.3
    15	      3	   1998	    7.7	    1.5
    16	      3	   1998	   16.7	   11.6
    17	      3	   1998	    2.4	   21.1
    18	      3	   1998	   -1.8	    3.0
    19	      3	   1998	    6.4	    8.3
    20	      3	   1998	    4.7	    7.2
    21	      3	   1998	   10.2	   12.4
