Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2006	    2.6	    2.7
     2	      1	   2006	    3.4	    1.1
     3	      1	   2006	    6.9	  359.9
     4	      1	   2006	    7.4	    0.3
     5	      1	   2006	    8.7	    4.4
     6	      1	   2006	    4.8	    8.3
     7	      1	   2006	   13.5	   12.8
     8	      1	   2006	    5.2	  343.8
     9	      1	   2006	    2.8	    6.4
    10	      1	   2006	    9.9	   21.7
    11	      1	   2006	    7.4	  354.6
    12	      1	   2006	   -0.6	   14.6
    13	      1	   2006	    9.9	   16.9
    14	      1	   2006	    4.0	    7.0
    15	      1	   2006	    5.8	   15.5
    16	      1	   2006	   15.9	    1.0
    17	      1	   2006	   12.3	   11.3
    18	      1	   2006	   11.7	  358.8
    19	      1	   2006	    3.2	    7.6
    20	      1	   2006	   12.2	    2.8
    21	      1	   2006	    7.4	    4.8
    22	      1	   2006	   10.5	    4.4
    23	      1	   2006	    4.9	   17.9
    24	      1	   2006	   10.9	  359.0
    25	      1	   2006	    3.7	    1.5
    26	      1	   2006	   -1.0	   21.3
    27	      1	   2006	    5.6	    9.6
    28	      1	   2006	   11.1	   12.4
    29	      1	   2006	   11.0	  350.4
    30	      1	   2006	    5.9	   15.4
    31	      1	   2006	    7.9	   15.5
     1	      2	   2006	    6.1	    9.4
     2	      2	   2006	   13.5	    7.4
     3	      2	   2006	   10.7	  354.2
     4	      2	   2006	   17.1	    6.4
     5	      2	   2006	   22.6	   14.0
     6	      2	   2006	   11.8	  356.8
     7	      2	   2006	   11.2	    2.6
     8	      2	   2006	   11.8	   14.6
     9	      2	   2006	   10.1	  357.8
    10	      2	   2006	   10.3	   28.1
    11	      2	   2006	   15.3	    7.2
    12	      2	   2006	    2.5	  355.9
    13	      2	   2006	    7.5	  355.2
    14	      2	   2006	   20.8	  349.9
    15	      2	   2006	   14.3	    7.6
    16	      2	   2006	    9.7	    1.8
    17	      2	   2006	    3.9	  345.9
    18	      2	   2006	    6.6	  358.5
    19	      2	   2006	    7.1	   10.2
    20	      2	   2006	   18.3	  351.5
    21	      2	   2006	    4.6	  358.9
    22	      2	   2006	    2.6	  356.6
    23	      2	   2006	    2.2	  357.6
    24	      2	   2006	    4.4	  359.6
    25	      2	   2006	   10.7	   18.5
    26	      2	   2006	    7.3	  351.6
    27	      2	   2006	    8.1	  355.2
    28	      2	   2006	    8.1	   10.8
     1	      3	   2006	   10.7	    5.1
     2	      3	   2006	    8.3	    5.9
     3	      3	   2006	    2.8	    6.9
     4	      3	   2006	    8.6	    4.8
     5	      3	   2006	    6.2	  357.2
     6	      3	   2006	    3.4	   13.3
     7	      3	   2006	    6.3	   11.6
     8	      3	   2006	   16.0	    4.3
     9	      3	   2006	    4.9	  357.2
    10	      3	   2006	    6.4	  353.8
    11	      3	   2006	   10.3	  357.9
    12	      3	   2006	    8.0	    6.4
    13	      3	   2006	    4.0	  350.5
    14	      3	   2006	   21.8	  359.6
    15	      3	   2006	    4.2	    3.0
    16	      3	   2006	    4.8	    2.3
    17	      3	   2006	    9.5	    6.9
    18	      3	   2006	   11.0	   13.0
    19	      3	   2006	   16.0	   12.4
    20	      3	   2006	    7.6	    4.1
    21	      3	   2006	    9.7	   21.8
    22	      3	   2006	    5.6	    3.5
    23	      3	   2006	   16.4	   16.3
    24	      3	   2006	    4.8	    5.3
    25	      3	   2006	   19.3	  348.9
    26	      3	   2006	   15.1	  353.7
    27	      3	   2006	   15.1	   10.0
    28	      3	   2006	    5.9	   13.7
    29	      3	   2006	   16.8	   17.0
    30	      3	   2006	    4.3	  353.5
    31	      3	   2006	   22.3	    6.9
     1	      4	   2006	   20.2	    8.9
     2	      4	   2006	    9.2	  345.7
     3	      4	   2006	   13.9	  358.8
     4	      4	   2006	    4.4	  358.2
     5	      4	   2006	   16.1	    3.9
     6	      4	   2006	    9.1	    2.2
     7	      4	   2006	    8.5	   10.3
     8	      4	   2006	    1.5	  357.1
     9	      4	   2006	    4.1	   10.6
    10	      4	   2006	   10.8	   11.7
    11	      4	   2006	    5.9	  358.7
    12	      4	   2006	   14.6	  357.2
    13	      4	   2006	   12.2	  351.2
    14	      4	   2006	   19.8	   15.5
    15	      4	   2006	   10.3	  350.3
    16	      4	   2006	    2.6	   27.1
    17	      4	   2006	   11.6	  359.4
    18	      4	   2006	    2.0	    9.5
    19	      4	   2006	    2.0	   16.7
    20	      4	   2006	    5.2	   10.8
    21	      4	   2006	    5.2	    4.4
    22	      4	   2006	   -0.6	   27.3
    23	      4	   2006	    7.1	   11.9
    24	      4	   2006	   13.6	  358.0
    25	      4	   2006	   -0.5	    4.7
    26	      4	   2006	    7.7	  355.4
