Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2001	    9.1	   32.0
     2	      1	   2001	   18.0	   48.6
     3	      1	   2001	   11.9	   41.5
     4	      1	   2001	    4.6	   50.3
     5	      1	   2001	    4.4	   29.0
     6	      1	   2001	    9.3	   30.8
     7	      1	   2001	    7.9	   45.8
     8	      1	   2001	    1.6	   23.7
     9	      1	   2001	   19.0	   38.2
    10	      1	   2001	   15.2	   49.3
    11	      1	   2001	    2.4	   42.7
    12	      1	   2001	   16.0	   37.7
    13	      1	   2001	   13.1	   37.8
    14	      1	   2001	   16.9	   30.6
    15	      1	   2001	    8.6	   41.2
    16	      1	   2001	   16.4	   46.6
    17	      1	   2001	   11.9	   33.9
    18	      1	   2001	   13.7	   39.5
    19	      1	   2001	    2.6	   28.7
    20	      1	   2001	   12.7	   34.7
    21	      1	   2001	    0.9	   37.7
    22	      1	   2001	   22.0	   40.0
    23	      1	   2001	   12.2	   36.7
    24	      1	   2001	    6.3	   47.0
    25	      1	   2001	    2.4	   38.3
    26	      1	   2001	    4.2	   24.8
    27	      1	   2001	    7.0	   20.7
    28	      1	   2001	    8.5	   44.7
    29	      1	   2001	   11.3	   47.1
    30	      1	   2001	   18.2	   46.6
    31	      1	   2001	   19.6	   48.5
     1	      2	   2001	   15.0	   47.4
     2	      2	   2001	    9.8	   27.4
     3	      2	   2001	    3.3	   31.5
     4	      2	   2001	    6.1	   47.4
     5	      2	   2001	   12.4	   27.9
     6	      2	   2001	    7.7	   34.5
     7	      2	   2001	    4.8	   30.9
     8	      2	   2001	    6.3	   22.4
     9	      2	   2001	    8.4	   38.1
    10	      2	   2001	   10.8	   30.3
    11	      2	   2001	    8.5	   46.4
    12	      2	   2001	    0.9	   47.5
    13	      2	   2001	    5.4	   50.0
    14	      2	   2001	    6.1	   32.4
    15	      2	   2001	   11.5	   39.2
    16	      2	   2001	    7.4	   32.6
    17	      2	   2001	    5.4	   35.1
    18	      2	   2001	   12.9	   32.6
    19	      2	   2001	    8.2	   31.5
    20	      2	   2001	    4.1	   24.7
    21	      2	   2001	   10.1	   36.4
    22	      2	   2001	   12.7	   34.8
    23	      2	   2001	   12.3	   50.1
    24	      2	   2001	    4.4	   20.6
    25	      2	   2001	    4.9	   15.9
    26	      2	   2001	   18.2	   26.6
    27	      2	   2001	    6.3	   31.8
    28	      2	   2001	    5.9	   47.5
     1	      3	   2001	   14.3	   32.2
