Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2001	    1.7	   28.8
     2	      1	   2001	    5.5	    1.9
     3	      1	   2001	    9.9	  354.6
     4	      1	   2001	    7.5	    5.0
     5	      1	   2001	    9.2	    4.3
     6	      1	   2001	    7.2	    3.9
     7	      1	   2001	    5.8	    3.7
     8	      1	   2001	   15.6	  357.2
     9	      1	   2001	    8.7	   25.6
    10	      1	   2001	    6.3	  359.8
    11	      1	   2001	    3.3	    7.7
    12	      1	   2001	    4.1	   10.5
    13	      1	   2001	    4.5	  356.0
    14	      1	   2001	    7.4	   19.0
    15	      1	   2001	    1.9	    7.8
    16	      1	   2001	   10.1	    6.6
    17	      1	   2001	    8.1	   17.3
    18	      1	   2001	    7.0	    7.6
    19	      1	   2001	    1.9	   15.6
    20	      1	   2001	    1.7	   11.9
    21	      1	   2001	   14.5	   13.5
    22	      1	   2001	    4.0	  352.7
    23	      1	   2001	   17.2	  359.8
    24	      1	   2001	    2.0	   15.7
    25	      1	   2001	    8.5	    6.6
    26	      1	   2001	    2.8	  359.5
    27	      1	   2001	   16.7	   16.2
    28	      1	   2001	    3.5	   10.7
    29	      1	   2001	   10.0	   30.9
    30	      1	   2001	   10.3	   10.5
    31	      1	   2001	    2.8	    0.6
     1	      2	   2001	    9.8	   18.8
     2	      2	   2001	    8.5	  348.6
     3	      2	   2001	    3.3	  357.3
     4	      2	   2001	    7.4	    4.4
     5	      2	   2001	   10.0	  351.5
     6	      2	   2001	    5.7	    7.7
     7	      2	   2001	    4.7	   19.8
     8	      2	   2001	   14.3	   13.7
     9	      2	   2001	    6.1	  358.4
    10	      2	   2001	    7.5	  353.4
    11	      2	   2001	    6.0	    0.5
    12	      2	   2001	    7.1	    9.3
    13	      2	   2001	   12.5	  354.9
    14	      2	   2001	    9.2	   17.1
    15	      2	   2001	    9.0	    5.0
    16	      2	   2001	    9.0	    2.0
    17	      2	   2001	   13.7	   23.8
    18	      2	   2001	    3.7	    2.0
    19	      2	   2001	    5.4	   13.1
    20	      2	   2001	    2.4	    4.1
    21	      2	   2001	   16.1	    9.8
    22	      2	   2001	   20.3	  356.4
    23	      2	   2001	   17.4	   19.5
    24	      2	   2001	    3.9	   14.5
    25	      2	   2001	    7.5	   23.3
    26	      2	   2001	    8.0	    0.5
    27	      2	   2001	    9.8	   14.9
    28	      2	   2001	   12.8	   10.4
     1	      3	   2001	    6.3	    8.7
     2	      3	   2001	    9.0	    7.1
     3	      3	   2001	    8.7	    2.1
     4	      3	   2001	    4.9	    5.0
     5	      3	   2001	    4.7	  356.0
     6	      3	   2001	   15.1	   10.5
     7	      3	   2001	    2.2	   23.7
     8	      3	   2001	    9.6	   13.2
     9	      3	   2001	   18.4	    5.4
    10	      3	   2001	    5.7	    6.0
    11	      3	   2001	    7.5	   26.2
    12	      3	   2001	   17.8	    9.0
    13	      3	   2001	    7.2	   18.1
    14	      3	   2001	   13.5	   14.0
    15	      3	   2001	   10.9	    1.5
    16	      3	   2001	   14.7	   12.2
    17	      3	   2001	    4.7	  357.0
    18	      3	   2001	   12.3	   10.4
    19	      3	   2001	   10.6	  359.8
    20	      3	   2001	    8.9	    5.5
    21	      3	   2001	   10.1	  354.0
    22	      3	   2001	   12.0	   20.1
    23	      3	   2001	    3.2	  352.0
    24	      3	   2001	    2.6	    0.3
    25	      3	   2001	   22.2	    6.1
    26	      3	   2001	   14.8	    1.4
    27	      3	   2001	    2.3	    7.5
    28	      3	   2001	    0.4	   17.5
    29	      3	   2001	   17.9	    6.1
    30	      3	   2001	   13.0	   10.7
    31	      3	   2001	    5.0	   13.0
     1	      4	   2001	    7.3	   16.4
     2	      4	   2001	    8.1	    2.5
     3	      4	   2001	    4.3	  353.6
     4	      4	   2001	    8.1	  353.8
     5	      4	   2001	   11.2	  349.6
     6	      4	   2001	   -0.7	  357.0
     7	      4	   2001	    3.9	   17.1
     8	      4	   2001	   13.7	    8.2
     9	      4	   2001	    4.5	    3.5
    10	      4	   2001	    6.0	   17.9
    11	      4	   2001	    6.8	   12.1
    12	      4	   2001	    6.7	   10.9
    13	      4	   2001	   10.7	   19.2
    14	      4	   2001	   18.8	   13.9
    15	      4	   2001	    7.5	  354.0
    16	      4	   2001	    5.2	   11.4
    17	      4	   2001	   15.8	   12.7
    18	      4	   2001	   -0.3	    3.1
    19	      4	   2001	    7.4	    9.3
    20	      4	   2001	    1.9	   17.9
    21	      4	   2001	    4.3	    2.3
    22	      4	   2001	    7.0	    2.0
    23	      4	   2001	    5.8	   19.4
    24	      4	   2001	    4.2	    1.1
    25	      4	   2001	   19.8	    8.8
    26	      4	   2001	   21.9	   16.6
    27	      4	   2001	    6.8	   10.4
    28	      4	   2001	   11.3	    0.6
    29	      4	   2001	    5.7	   19.0
    30	      4	   2001	    7.8	   18.3
