Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2001	   14.7	  358.2
     2	      1	   2001	   -1.7	   17.5
     3	      1	   2001	    3.4	    3.6
     4	      1	   2001	   19.5	   11.7
     5	      1	   2001	   12.2	   13.1
     6	      1	   2001	    6.8	   31.7
     7	      1	   2001	    3.1	   34.8
     8	      1	   2001	    5.4	   35.7
     9	      1	   2001	   21.2	   12.2
    10	      1	   2001	   -0.8	   10.1
    11	      1	   2001	   18.2	   19.3
    12	      1	   2001	   24.5	   27.4
    13	      1	   2001	    8.7	   13.3
    14	      1	   2001	   11.0	   32.5
    15	      1	   2001	    5.2	   16.8
    16	      1	   2001	   13.6	   23.8
    17	      1	   2001	   19.8	   17.6
    18	      1	   2001	    8.6	   33.9
    19	      1	   2001	    9.3	   13.2
    20	      1	   2001	   21.1	   14.7
    21	      1	   2001	   19.2	   19.1
    22	      1	   2001	    5.5	   26.3
    23	      1	   2001	    9.9	   26.1
    24	      1	   2001	   12.8	   18.2
    25	      1	   2001	    4.0	   22.2
    26	      1	   2001	    9.1	   23.9
    27	      1	   2001	   16.5	    3.7
    28	      1	   2001	    9.9	    2.4
    29	      1	   2001	   24.1	   29.6
    30	      1	   2001	   -0.6	   17.0
    31	      1	   2001	   17.5	    8.0
     1	      2	   2001	   14.2	    7.3
     2	      2	   2001	    7.0	   19.9
     3	      2	   2001	   14.3	   21.3
     4	      2	   2001	   13.4	   14.1
     5	      2	   2001	   14.8	   21.8
     6	      2	   2001	    4.4	   18.9
     7	      2	   2001	   19.1	   16.2
     8	      2	   2001	   15.9	   34.0
     9	      2	   2001	    4.1	   31.3
    10	      2	   2001	    8.1	   19.1
    11	      2	   2001	   11.5	   23.2
    12	      2	   2001	   11.6	   12.4
    13	      2	   2001	    4.6	    5.5
    14	      2	   2001	   26.4	   14.3
    15	      2	   2001	   15.5	   18.3
    16	      2	   2001	   16.1	  354.9
    17	      2	   2001	   13.5	   11.6
    18	      2	   2001	    8.7	   11.7
    19	      2	   2001	   13.8	   31.2
    20	      2	   2001	   20.8	   12.3
    21	      2	   2001	   25.6	  355.3
    22	      2	   2001	    8.1	    8.6
    23	      2	   2001	   21.7	   35.7
    24	      2	   2001	    7.7	    6.2
    25	      2	   2001	   28.6	   18.7
    26	      2	   2001	   12.3	   28.0
    27	      2	   2001	    9.5	   27.6
    28	      2	   2001	    8.8	   19.9
     1	      3	   2001	    5.1	   11.7
     2	      3	   2001	   14.8	   22.7
     3	      3	   2001	   26.2	   27.5
     4	      3	   2001	   11.9	    7.2
     5	      3	   2001	   26.7	    4.5
     6	      3	   2001	    3.2	   21.7
     7	      3	   2001	   16.1	    7.8
     8	      3	   2001	    4.7	   15.7
     9	      3	   2001	    7.2	  358.6
    10	      3	   2001	   18.3	    5.7
    11	      3	   2001	   20.3	   35.5
    12	      3	   2001	   15.5	    9.7
    13	      3	   2001	   22.1	   11.3
    14	      3	   2001	   19.8	    8.5
