Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2013	   20.1	    3.9
     2	      1	   2013	    4.4	   17.0
     3	      1	   2013	   18.2	    3.1
     4	      1	   2013	    4.9	    7.5
     5	      1	   2013	    9.0	  359.4
     6	      1	   2013	   22.7	   20.0
     7	      1	   2013	    1.3	    5.4
     8	      1	   2013	   18.2	   11.1
     9	      1	   2013	   15.2	   16.2
    10	      1	   2013	   23.2	   22.2
    11	      1	   2013	   12.3	   11.1
    12	      1	   2013	   11.5	   11.8
    13	      1	   2013	    0.4	  358.7
    14	      1	   2013	   11.1	    9.7
    15	      1	   2013	   -0.5	   18.6
    16	      1	   2013	    7.8	   29.9
    17	      1	   2013	    6.7	   22.7
    18	      1	   2013	    0.6	   15.5
    19	      1	   2013	    6.5	    5.9
    20	      1	   2013	    3.2	  348.4
    21	      1	   2013	   12.1	   11.4
    22	      1	   2013	    8.6	  359.6
    23	      1	   2013	   12.0	   16.0
    24	      1	   2013	   10.3	   10.0
    25	      1	   2013	    5.1	   17.3
    26	      1	   2013	   13.6	  359.9
    27	      1	   2013	   11.3	   21.3
    28	      1	   2013	    9.7	   15.6
    29	      1	   2013	   12.3	   37.2
    30	      1	   2013	   11.5	   19.4
    31	      1	   2013	    3.2	    4.7
     1	      2	   2013	    4.5	   37.8
     2	      2	   2013	   13.8	   20.3
     3	      2	   2013	   12.7	    2.9
     4	      2	   2013	   23.7	   23.7
     5	      2	   2013	   15.5	    3.5
     6	      2	   2013	   26.4	   34.6
     7	      2	   2013	    3.7	   18.7
     8	      2	   2013	   12.0	   16.0
     9	      2	   2013	   18.0	   17.4
    10	      2	   2013	   10.7	    6.8
    11	      2	   2013	   10.6	   22.9
    12	      2	   2013	    5.9	   15.0
    13	      2	   2013	   14.4	  355.5
    14	      2	   2013	    5.1	    0.4
    15	      2	   2013	    9.6	   22.7
    16	      2	   2013	    4.1	   15.5
    17	      2	   2013	    9.4	  357.5
    18	      2	   2013	   18.6	   31.5
    19	      2	   2013	   16.9	    4.9
    20	      2	   2013	   14.6	   19.0
    21	      2	   2013	   11.5	  347.5
    22	      2	   2013	   11.6	  355.3
    23	      2	   2013	   11.9	    0.4
    24	      2	   2013	    7.9	   16.8
    25	      2	   2013	   12.0	  359.9
    26	      2	   2013	    9.5	    8.7
    27	      2	   2013	   17.1	   20.7
    28	      2	   2013	   10.5	   16.4
     1	      3	   2013	   10.5	    3.6
     2	      3	   2013	    3.0	   30.1
     3	      3	   2013	    4.4	   12.8
     4	      3	   2013	    2.8	    8.3
     5	      3	   2013	   16.4	   19.6
     6	      3	   2013	    3.7	    6.0
     7	      3	   2013	   10.0	   30.0
     8	      3	   2013	    1.4	  358.2
     9	      3	   2013	   13.1	   21.1
    10	      3	   2013	   23.9	   25.9
    11	      3	   2013	    8.7	   14.2
    12	      3	   2013	   21.0	   12.0
    13	      3	   2013	    8.7	   29.4
    14	      3	   2013	    7.1	   21.6
    15	      3	   2013	    4.3	   28.4
    16	      3	   2013	   24.2	   14.7
    17	      3	   2013	    8.1	   22.0
    18	      3	   2013	    4.0	  359.7
    19	      3	   2013	   25.2	   23.3
    20	      3	   2013	   18.1	   12.9
    21	      3	   2013	    2.6	    9.0
    22	      3	   2013	   13.4	    7.7
    23	      3	   2013	   17.5	  353.6
    24	      3	   2013	   20.0	    5.0
    25	      3	   2013	    8.6	   13.4
    26	      3	   2013	    8.7	   16.1
    27	      3	   2013	    4.0	  354.9
    28	      3	   2013	    5.3	   12.3
    29	      3	   2013	   17.0	  359.2
    30	      3	   2013	    7.0	   31.3
    31	      3	   2013	   13.0	   26.4
     1	      4	   2013	    7.9	  356.8
     2	      4	   2013	    5.9	   27.3
     3	      4	   2013	    9.4	   19.9
     4	      4	   2013	   19.4	    1.0
     5	      4	   2013	    3.3	    0.9
     6	      4	   2013	    7.6	   12.4
     7	      4	   2013	   14.4	   22.1
     8	      4	   2013	   18.0	  359.5
     9	      4	   2013	   11.4	  358.1
    10	      4	   2013	   13.8	   17.7
    11	      4	   2013	   12.5	    5.2
    12	      4	   2013	    9.6	   14.9
    13	      4	   2013	    5.8	    6.9
    14	      4	   2013	   22.4	   19.7
