Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1996	   14.0	   17.8
     2	      1	   1996	    2.3	   17.6
     3	      1	   1996	   11.6	   25.6
     4	      1	   1996	   19.2	   14.1
     5	      1	   1996	   20.5	   29.4
     6	      1	   1996	    1.8	   28.0
     7	      1	   1996	   15.7	   20.9
     8	      1	   1996	    7.2	    7.0
     9	      1	   1996	    7.0	   12.1
    10	      1	   1996	    2.8	  358.5
    11	      1	   1996	    1.6	   25.2
    12	      1	   1996	   20.1	   22.1
    13	      1	   1996	    6.8	   20.2
    14	      1	   1996	    1.6	   25.1
    15	      1	   1996	   -3.3	   37.9
    16	      1	   1996	    7.7	  356.0
    17	      1	   1996	    9.8	    0.3
    18	      1	   1996	    5.0	    6.8
    19	      1	   1996	    4.1	    8.3
    20	      1	   1996	    5.8	    4.5
    21	      1	   1996	    9.3	   12.6
    22	      1	   1996	   12.7	    9.8
    23	      1	   1996	    5.1	    3.1
    24	      1	   1996	   -0.5	   26.4
    25	      1	   1996	    3.6	    2.2
    26	      1	   1996	    7.4	   24.2
    27	      1	   1996	   10.8	    9.6
    28	      1	   1996	   19.0	   21.7
    29	      1	   1996	    4.2	   37.7
    30	      1	   1996	   11.2	   13.4
    31	      1	   1996	    1.8	    1.6
     1	      2	   1996	   -0.6	    9.3
     2	      2	   1996	   10.7	   16.5
     3	      2	   1996	   16.9	  352.5
     4	      2	   1996	    7.4	    0.4
     5	      2	   1996	   13.7	   19.2
     6	      2	   1996	   19.4	  348.0
     7	      2	   1996	   11.0	   21.3
     8	      2	   1996	   10.9	    2.3
     9	      2	   1996	   10.7	  349.7
    10	      2	   1996	    5.1	    9.5
    11	      2	   1996	    7.7	   25.4
    12	      2	   1996	    4.3	   12.1
    13	      2	   1996	   15.8	   15.6
    14	      2	   1996	    4.3	   21.5
    15	      2	   1996	    5.1	   17.7
    16	      2	   1996	   12.0	  355.6
    17	      2	   1996	    8.3	   18.2
    18	      2	   1996	    5.9	   10.2
    19	      2	   1996	    2.7	   10.6
    20	      2	   1996	    3.5	    8.2
    21	      2	   1996	    8.1	  348.2
    22	      2	   1996	   12.0	  358.7
    23	      2	   1996	    8.5	   21.0
    24	      2	   1996	    4.4	   17.5
    25	      2	   1996	   10.0	   27.8
    26	      2	   1996	   17.0	    9.2
    27	      2	   1996	   22.3	   24.1
    28	      2	   1996	    7.7	  347.6
    29	      2	   1996	   15.5	   27.4
     1	      3	   1996	    5.7	   26.7
     2	      3	   1996	   11.9	   11.8
     3	      3	   1996	    9.3	    9.8
     4	      3	   1996	    3.0	    6.0
     5	      3	   1996	   13.7	   10.3
     6	      3	   1996	   11.8	    9.0
     7	      3	   1996	    2.9	    1.8
     8	      3	   1996	   12.7	   20.1
     9	      3	   1996	   16.9	   17.1
    10	      3	   1996	    7.4	    9.5
    11	      3	   1996	   19.0	    6.8
    12	      3	   1996	    5.8	    4.7
    13	      3	   1996	    5.1	  355.2
    14	      3	   1996	   15.1	    9.4
    15	      3	   1996	    5.9	   10.3
    16	      3	   1996	    7.8	   32.1
    17	      3	   1996	    7.1	    3.6
    18	      3	   1996	   11.4	   27.7
    19	      3	   1996	   13.5	   17.4
    20	      3	   1996	   16.6	    3.6
    21	      3	   1996	   10.2	    8.8
    22	      3	   1996	    0.2	  355.1
    23	      3	   1996	    5.1	    7.0
    24	      3	   1996	    2.0	  353.0
    25	      3	   1996	    6.2	   26.9
    26	      3	   1996	   16.1	   10.1
    27	      3	   1996	    9.3	   23.9
    28	      3	   1996	    1.7	   29.0
    29	      3	   1996	    8.9	   14.4
    30	      3	   1996	   16.6	  353.8
    31	      3	   1996	   19.5	   20.7
     1	      4	   1996	    6.6	   20.9
     2	      4	   1996	    9.3	   13.9
     3	      4	   1996	   13.6	   10.1
     4	      4	   1996	    4.8	  357.9
     5	      4	   1996	    9.7	   10.6
     6	      4	   1996	   10.8	   11.7
     7	      4	   1996	   11.7	    3.1
     8	      4	   1996	    9.6	   16.9
     9	      4	   1996	    9.6	    8.6
    10	      4	   1996	    2.9	  357.9
    11	      4	   1996	    7.4	  357.0
    12	      4	   1996	   10.1	   26.4
    13	      4	   1996	    8.5	   11.5
    14	      4	   1996	    3.0	   12.0
    15	      4	   1996	   10.7	    7.2
    16	      4	   1996	    8.9	    5.1
    17	      4	   1996	    3.2	  357.5
    18	      4	   1996	    9.8	   32.8
    19	      4	   1996	   11.4	    6.9
    20	      4	   1996	    9.1	    0.8
    21	      4	   1996	    8.1	    8.6
    22	      4	   1996	    8.5	  351.4
    23	      4	   1996	    5.1	    9.7
    24	      4	   1996	    5.1	  356.2
    25	      4	   1996	    0.9	    5.2
    26	      4	   1996	    1.5	   21.2
    27	      4	   1996	    0.1	    3.6
    28	      4	   1996	   14.3	    4.6
    29	      4	   1996	    4.9	   21.8
    30	      4	   1996	   20.5	  359.5
     1	      5	   1996	    7.2	   23.0
     2	      5	   1996	    3.2	  357.1
     3	      5	   1996	   12.1	   30.4
     4	      5	   1996	   11.2	  353.7
     5	      5	   1996	    2.7	   25.4
     6	      5	   1996	    9.6	   13.5
     7	      5	   1996	    8.6	  343.7
     8	      5	   1996	   13.2	    5.4
     9	      5	   1996	   12.9	   11.2
    10	      5	   1996	    3.7	   18.2
    11	      5	   1996	    6.3	   13.2
    12	      5	   1996	    9.6	    6.3
    13	      5	   1996	    3.6	   22.0
    14	      5	   1996	   13.0	    0.9
    15	      5	   1996	    5.2	   19.4
    16	      5	   1996	   11.5	    3.6
    17	      5	   1996	    2.4	   15.0
    18	      5	   1996	   15.5	   25.8
    19	      5	   1996	   -0.3	   32.8
    20	      5	   1996	    6.5	    5.1
    21	      5	   1996	    9.3	   21.5
    22	      5	   1996	   10.4	   10.9
    23	      5	   1996	    3.6	   22.2
    24	      5	   1996	    1.3	   11.0
    25	      5	   1996	    8.0	    3.9
    26	      5	   1996	   12.7	    4.1
    27	      5	   1996	    8.7	    2.9
    28	      5	   1996	    8.8	  351.0
    29	      5	   1996	   12.6	   10.7
    30	      5	   1996	    4.0	   16.2
    31	      5	   1996	    2.3	   22.2
     1	      6	   1996	    8.2	    5.1
     2	      6	   1996	   11.5	   27.2
     3	      6	   1996	    1.3	   20.8
     4	      6	   1996	    6.6	   12.8
     5	      6	   1996	   12.9	   10.7
     6	      6	   1996	    5.1	   32.9
     7	      6	   1996	   12.0	   25.3
     8	      6	   1996	    9.0	   16.1
     9	      6	   1996	   15.0	   14.2
    10	      6	   1996	    9.3	    5.5
    11	      6	   1996	   -3.0	   11.9
    12	      6	   1996	    6.9	   19.7
    13	      6	   1996	    8.1	   14.1
    14	      6	   1996	    2.2	   14.2
    15	      6	   1996	   10.8	  359.2
    16	      6	   1996	    8.1	    4.5
    17	      6	   1996	    6.5	   16.2
    18	      6	   1996	    5.4	    0.1
    19	      6	   1996	    9.1	  357.7
    20	      6	   1996	    8.4	   16.3
    21	      6	   1996	    3.6	   16.0
    22	      6	   1996	    9.3	   11.5
    23	      6	   1996	   13.8	  357.1
    24	      6	   1996	    5.1	   21.6
    25	      6	   1996	    8.8	    5.8
    26	      6	   1996	   14.0	   29.3
    27	      6	   1996	    2.9	   26.9
    28	      6	   1996	    7.9	   13.8
    29	      6	   1996	    6.4	   14.0
    30	      6	   1996	   15.2	   14.8
     1	      7	   1996	    7.6	   13.3
     2	      7	   1996	   -2.7	   19.2
     3	      7	   1996	    5.7	    6.9
     4	      7	   1996	    9.8	   29.1
     5	      7	   1996	    6.2	   20.6
     6	      7	   1996	    8.4	   13.0
     7	      7	   1996	    9.4	  346.8
     8	      7	   1996	   11.4	   29.8
     9	      7	   1996	    8.1	   26.2
    10	      7	   1996	   16.1	   45.7
    11	      7	   1996	   15.7	   10.2
    12	      7	   1996	    6.4	   13.5
    13	      7	   1996	   14.0	   11.3
    14	      7	   1996	    4.6	    0.8
    15	      7	   1996	    4.4	   19.1
    16	      7	   1996	    7.0	   25.1
    17	      7	   1996	   11.2	  341.5
    18	      7	   1996	    7.5	    5.8
    19	      7	   1996	    9.1	   11.6
    20	      7	   1996	    6.1	    2.4
    21	      7	   1996	   11.6	  350.4
    22	      7	   1996	    5.8	   20.4
    23	      7	   1996	    0.6	   20.7
    24	      7	   1996	   21.8	    6.1
    25	      7	   1996	   16.5	   21.8
    26	      7	   1996	   11.9	   24.0
    27	      7	   1996	   10.1	   22.1
    28	      7	   1996	    3.6	  357.0
    29	      7	   1996	    4.2	   23.1
    30	      7	   1996	   15.1	    9.2
    31	      7	   1996	    5.7	   27.5
     1	      8	   1996	    2.9	    5.0
     2	      8	   1996	   11.7	   14.4
     3	      8	   1996	    1.4	   19.0
     4	      8	   1996	   10.5	   15.5
     5	      8	   1996	    3.8	    4.1
     6	      8	   1996	    8.0	   16.1
     7	      8	   1996	    2.3	   13.9
     8	      8	   1996	    4.4	   12.7
     9	      8	   1996	   13.2	   20.7
    10	      8	   1996	   12.3	   18.9
    11	      8	   1996	   12.2	    2.8
    12	      8	   1996	    5.5	   16.6
    13	      8	   1996	   12.5	    8.1
    14	      8	   1996	    2.2	  351.7
    15	      8	   1996	   14.7	  356.5
    16	      8	   1996	   -0.7	  357.4
    17	      8	   1996	   -0.6	  355.9
    18	      8	   1996	    4.0	   20.1
    19	      8	   1996	    6.6	   20.0
    20	      8	   1996	    6.1	    3.6
    21	      8	   1996	    2.6	   13.3
    22	      8	   1996	   13.8	  359.2
    23	      8	   1996	    1.8	   25.8
    24	      8	   1996	    2.7	   19.5
    25	      8	   1996	   12.2	    5.6
    26	      8	   1996	    5.3	   26.1
    27	      8	   1996	   11.8	  354.7
    28	      8	   1996	    2.6	   19.0
    29	      8	   1996	    8.0	   24.0
    30	      8	   1996	   12.2	   12.9
    31	      8	   1996	   24.4	    0.7
     1	      9	   1996	   16.8	   15.0
     2	      9	   1996	   20.9	   10.5
     3	      9	   1996	   14.4	   12.6
     4	      9	   1996	    7.4	   22.5
     5	      9	   1996	    8.1	   16.2
     6	      9	   1996	    6.0	   12.7
     7	      9	   1996	    3.7	    2.2
     8	      9	   1996	   10.2	   29.4
     9	      9	   1996	   10.2	   12.2
    10	      9	   1996	   13.0	   25.7
    11	      9	   1996	    6.3	   19.7
    12	      9	   1996	    7.2	    5.4
    13	      9	   1996	    5.2	   17.4
    14	      9	   1996	    4.5	    4.3
    15	      9	   1996	    9.0	    5.2
    16	      9	   1996	   10.4	    9.7
    17	      9	   1996	   12.3	   21.2
    18	      9	   1996	   22.4	  338.7
    19	      9	   1996	    0.6	   10.9
    20	      9	   1996	    3.2	   17.1
    21	      9	   1996	   11.3	    8.1
    22	      9	   1996	    6.3	   27.4
    23	      9	   1996	    2.4	   21.4
    24	      9	   1996	    4.6	  358.8
    25	      9	   1996	    3.7	   11.6
    26	      9	   1996	   12.8	    5.9
    27	      9	   1996	   16.6	   13.8
    28	      9	   1996	   24.2	   14.2
    29	      9	   1996	   15.1	   16.8
    30	      9	   1996	    1.1	   27.0
     1	     10	   1996	   13.5	  352.1
     2	     10	   1996	    8.6	   14.5
     3	     10	   1996	   17.9	    7.2
     4	     10	   1996	   11.1	   11.5
     5	     10	   1996	    8.3	  359.4
     6	     10	   1996	    3.5	   13.5
     7	     10	   1996	    5.9	   20.9
     8	     10	   1996	    6.7	  354.8
     9	     10	   1996	    7.1	   12.4
    10	     10	   1996	   13.9	   23.5
    11	     10	   1996	   12.0	   32.4
    12	     10	   1996	    5.4	    6.5
    13	     10	   1996	    8.2	  354.7
    14	     10	   1996	    9.2	   19.0
    15	     10	   1996	    6.0	   25.7
    16	     10	   1996	   17.8	    5.6
    17	     10	   1996	   15.4	    4.3
    18	     10	   1996	    1.1	  357.4
