Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2004	   14.2	   24.5
     2	      1	   2004	   -0.2	   17.5
     3	      1	   2004	   -0.3	   32.0
     4	      1	   2004	    2.7	  356.6
     5	      1	   2004	    9.1	    5.5
     6	      1	   2004	    4.6	    1.4
     7	      1	   2004	    9.4	    6.6
     8	      1	   2004	    5.7	    5.5
     9	      1	   2004	    4.5	    9.6
    10	      1	   2004	    3.6	   25.8
    11	      1	   2004	    2.3	    9.3
    12	      1	   2004	    5.9	    2.0
    13	      1	   2004	    3.7	   15.1
    14	      1	   2004	    4.2	   26.5
    15	      1	   2004	    3.9	    9.9
    16	      1	   2004	    2.7	   11.7
    17	      1	   2004	   13.3	   10.8
    18	      1	   2004	   18.0	    2.8
    19	      1	   2004	    4.0	   25.1
    20	      1	   2004	    2.5	   11.6
    21	      1	   2004	   12.2	  359.8
    22	      1	   2004	    6.8	   37.0
    23	      1	   2004	    3.1	   11.9
    24	      1	   2004	   10.3	    2.9
    25	      1	   2004	   17.3	   14.2
    26	      1	   2004	    9.7	    6.5
    27	      1	   2004	    7.4	   27.6
    28	      1	   2004	   11.0	  355.3
    29	      1	   2004	    3.0	    3.0
    30	      1	   2004	    5.4	   27.8
    31	      1	   2004	   -0.8	   25.6
     1	      2	   2004	    6.2	   14.9
     2	      2	   2004	    8.9	   21.0
     3	      2	   2004	   -0.9	   19.8
     4	      2	   2004	    3.8	   24.3
     5	      2	   2004	    8.0	   15.5
     6	      2	   2004	   16.1	    4.2
     7	      2	   2004	   10.3	   24.6
     8	      2	   2004	   12.4	    6.2
     9	      2	   2004	    5.0	    8.0
    10	      2	   2004	    2.2	  359.1
    11	      2	   2004	    2.2	   13.5
    12	      2	   2004	    7.9	   10.2
    13	      2	   2004	    7.5	    4.5
    14	      2	   2004	    3.3	   12.3
    15	      2	   2004	    1.4	   26.6
    16	      2	   2004	   15.6	  358.0
    17	      2	   2004	    5.6	   15.4
    18	      2	   2004	   18.6	   25.1
    19	      2	   2004	    9.2	   31.1
    20	      2	   2004	    5.2	    1.8
    21	      2	   2004	    3.4	    9.7
    22	      2	   2004	   16.4	    7.5
    23	      2	   2004	    7.1	  357.2
    24	      2	   2004	   14.7	   28.0
    25	      2	   2004	    7.9	   20.6
    26	      2	   2004	    2.9	    6.9
    27	      2	   2004	    5.7	   21.3
    28	      2	   2004	    4.3	   14.3
    29	      2	   2004	   12.1	   19.8
     1	      3	   2004	    6.7	   28.5
     2	      3	   2004	   20.2	   10.1
     3	      3	   2004	   14.0	   11.0
     4	      3	   2004	    7.0	  358.5
     5	      3	   2004	    3.1	   17.7
     6	      3	   2004	    8.5	  357.8
     7	      3	   2004	    5.1	    4.5
     8	      3	   2004	    6.0	   33.7
     9	      3	   2004	    4.6	    5.5
    10	      3	   2004	    5.6	  359.3
    11	      3	   2004	   -0.2	   28.8
    12	      3	   2004	    5.3	    9.3
    13	      3	   2004	    5.6	   19.1
    14	      3	   2004	   11.7	   14.4
    15	      3	   2004	   11.7	   28.7
    16	      3	   2004	    0.0	    6.1
    17	      3	   2004	    4.8	   27.0
    18	      3	   2004	   10.0	    6.1
    19	      3	   2004	    6.9	   19.3
    20	      3	   2004	    7.7	   20.8
    21	      3	   2004	   10.9	    9.1
    22	      3	   2004	    9.0	    4.1
    23	      3	   2004	    8.4	    9.9
    24	      3	   2004	   19.2	    8.8
    25	      3	   2004	    9.5	   33.4
    26	      3	   2004	   14.5	   22.8
    27	      3	   2004	    3.7	    7.8
    28	      3	   2004	   14.9	    4.8
    29	      3	   2004	   14.5	    2.0
    30	      3	   2004	   18.2	   19.7
    31	      3	   2004	   14.1	    2.8
     1	      4	   2004	    2.6	   28.0
     2	      4	   2004	   12.9	   28.5
     3	      4	   2004	    5.6	   23.0
     4	      4	   2004	   12.9	   11.2
     5	      4	   2004	    4.1	   13.7
     6	      4	   2004	   13.1	    0.4
     7	      4	   2004	    9.0	   15.2
     8	      4	   2004	    3.7	   17.8
     9	      4	   2004	   15.6	    7.1
    10	      4	   2004	   12.5	   12.6
    11	      4	   2004	    3.1	   10.1
    12	      4	   2004	    6.2	   31.2
    13	      4	   2004	    6.0	    1.9
