Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2008	    3.6	   15.3
     2	      1	   2008	    6.3	   20.2
     3	      1	   2008	    8.4	  356.1
     4	      1	   2008	    4.7	   10.8
     5	      1	   2008	   13.4	    4.0
     6	      1	   2008	   19.7	    6.9
     7	      1	   2008	    9.3	   22.6
     8	      1	   2008	    6.8	   13.6
     9	      1	   2008	    6.5	  358.1
    10	      1	   2008	   15.5	  355.8
    11	      1	   2008	   19.8	    6.5
    12	      1	   2008	   24.0	   18.1
    13	      1	   2008	    4.2	   17.9
    14	      1	   2008	   11.8	    3.3
    15	      1	   2008	    5.1	   17.1
    16	      1	   2008	    7.6	    2.4
    17	      1	   2008	    2.4	   15.4
    18	      1	   2008	    6.3	   17.5
    19	      1	   2008	   11.6	    4.9
    20	      1	   2008	   -0.4	  344.4
    21	      1	   2008	   11.0	    5.9
    22	      1	   2008	    4.6	    8.6
    23	      1	   2008	   14.3	    4.1
    24	      1	   2008	    3.4	  349.3
    25	      1	   2008	   12.2	   11.6
    26	      1	   2008	   10.3	    8.4
    27	      1	   2008	    5.0	   31.1
    28	      1	   2008	    4.7	    1.7
    29	      1	   2008	    3.1	   22.6
    30	      1	   2008	    1.8	    9.3
    31	      1	   2008	   16.5	  358.0
     1	      2	   2008	    8.3	  354.1
     2	      2	   2008	   15.9	    4.0
     3	      2	   2008	   24.0	   15.3
     4	      2	   2008	    5.5	    0.2
     5	      2	   2008	    6.7	  339.4
     6	      2	   2008	    7.8	    4.8
     7	      2	   2008	   11.2	   14.8
     8	      2	   2008	   15.4	   13.4
     9	      2	   2008	    2.5	    7.8
    10	      2	   2008	    5.0	  354.5
    11	      2	   2008	    6.8	    6.8
    12	      2	   2008	    8.2	   16.7
    13	      2	   2008	   11.8	    1.7
    14	      2	   2008	   15.5	    2.4
    15	      2	   2008	   20.8	   10.1
    16	      2	   2008	    7.0	    3.3
    17	      2	   2008	    4.2	    8.4
    18	      2	   2008	    7.8	    9.6
    19	      2	   2008	    2.0	   19.7
    20	      2	   2008	    9.6	  356.2
    21	      2	   2008	   11.5	    2.6
    22	      2	   2008	    6.2	    2.9
    23	      2	   2008	   12.5	  356.3
    24	      2	   2008	   -0.5	  349.8
