Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2010	   10.6	   22.6
     2	      1	   2010	    8.2	   11.2
     3	      1	   2010	    3.4	   13.2
     4	      1	   2010	   21.7	    3.9
     5	      1	   2010	    3.3	   10.1
     6	      1	   2010	   16.6	    5.3
     7	      1	   2010	    6.7	   23.6
     8	      1	   2010	    7.6	    2.2
     9	      1	   2010	   11.8	   24.3
    10	      1	   2010	    8.9	  356.7
    11	      1	   2010	    8.1	    3.1
    12	      1	   2010	   23.0	    6.2
    13	      1	   2010	    3.8	   20.5
    14	      1	   2010	    3.5	    6.2
    15	      1	   2010	   16.3	   15.4
    16	      1	   2010	   18.0	   14.2
    17	      1	   2010	    5.2	  350.4
    18	      1	   2010	   12.5	    6.5
    19	      1	   2010	   14.4	   11.6
    20	      1	   2010	    9.3	    5.3
    21	      1	   2010	   15.5	    3.0
    22	      1	   2010	    3.2	    5.4
    23	      1	   2010	   10.2	  359.3
    24	      1	   2010	   10.0	  358.9
    25	      1	   2010	    1.5	   11.9
    26	      1	   2010	    2.3	   17.3
    27	      1	   2010	   13.4	    8.4
    28	      1	   2010	    7.2	   25.4
    29	      1	   2010	   12.1	    8.9
    30	      1	   2010	   10.6	   10.5
    31	      1	   2010	   22.0	   10.5
     1	      2	   2010	    7.2	   16.2
     2	      2	   2010	    3.7	   17.4
     3	      2	   2010	   22.0	  359.7
     4	      2	   2010	    7.7	   23.2
     5	      2	   2010	    2.4	   18.5
     6	      2	   2010	   14.3	  357.4
     7	      2	   2010	    6.8	   10.4
     8	      2	   2010	   21.3	  358.8
     9	      2	   2010	    8.2	  358.8
    10	      2	   2010	    7.9	    4.6
    11	      2	   2010	   16.0	    1.2
    12	      2	   2010	    8.6	   15.8
    13	      2	   2010	    9.7	   32.6
    14	      2	   2010	    6.8	   22.5
    15	      2	   2010	    2.6	    5.2
    16	      2	   2010	   13.1	   13.9
    17	      2	   2010	    7.1	    7.4
    18	      2	   2010	   13.5	   17.5
    19	      2	   2010	   -0.9	   34.0
    20	      2	   2010	   22.5	   15.1
    21	      2	   2010	   17.7	    6.3
    22	      2	   2010	   13.4	    3.0
    23	      2	   2010	    4.3	  347.7
    24	      2	   2010	    6.2	   10.2
    25	      2	   2010	   12.3	    5.5
    26	      2	   2010	    1.4	   13.0
    27	      2	   2010	   19.4	   14.5
    28	      2	   2010	    5.7	  352.4
     1	      3	   2010	    5.8	   14.2
     2	      3	   2010	    6.5	    2.5
     3	      3	   2010	   12.5	   29.0
     4	      3	   2010	    4.5	   21.2
     5	      3	   2010	    5.3	    4.7
     6	      3	   2010	    8.4	  359.3
     7	      3	   2010	   11.4	   17.2
     8	      3	   2010	   15.8	  337.9
     9	      3	   2010	    3.2	    8.7
    10	      3	   2010	    8.7	   17.4
    11	      3	   2010	   12.6	   20.0
    12	      3	   2010	   13.3	   13.7
    13	      3	   2010	    9.8	  358.6
    14	      3	   2010	   17.6	   15.2
    15	      3	   2010	    9.3	    7.6
    16	      3	   2010	   -0.3	    2.6
    17	      3	   2010	   17.8	    1.9
    18	      3	   2010	    1.8	    4.0
    19	      3	   2010	    7.6	   15.1
    20	      3	   2010	   14.7	   20.5
    21	      3	   2010	   19.8	    7.7
    22	      3	   2010	   12.2	    6.3
    23	      3	   2010	   16.1	   16.0
    24	      3	   2010	    3.1	    3.6
    25	      3	   2010	   12.1	   11.9
    26	      3	   2010	   12.1	   38.2
    27	      3	   2010	    9.4	   15.2
    28	      3	   2010	    8.0	   13.8
    29	      3	   2010	    2.1	    8.3
    30	      3	   2010	    4.1	    3.9
