Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1999	    4.1	  322.8
     2	      1	   1999	    2.7	  339.6
     3	      1	   1999	    3.3	  332.7
     4	      1	   1999	   13.4	  326.0
     5	      1	   1999	   10.8	  314.6
     6	      1	   1999	    6.9	  321.9
     7	      1	   1999	   14.8	  312.7
     8	      1	   1999	   23.6	  325.8
     9	      1	   1999	   13.4	  337.4
    10	      1	   1999	   20.3	  330.5
    11	      1	   1999	   21.4	  317.9
    12	      1	   1999	   10.4	  318.1
    13	      1	   1999	   16.0	  330.5
    14	      1	   1999	    3.7	  308.1
    15	      1	   1999	   13.6	  321.7
    16	      1	   1999	   20.8	  312.7
    17	      1	   1999	   14.4	  332.3
    18	      1	   1999	    1.6	  319.8
    19	      1	   1999	   14.1	  318.1
    20	      1	   1999	    6.2	  301.1
    21	      1	   1999	   21.5	  336.0
    22	      1	   1999	   15.9	  316.4
    23	      1	   1999	    8.3	  324.0
    24	      1	   1999	   14.4	  317.2
    25	      1	   1999	   19.8	  302.0
    26	      1	   1999	    7.4	  314.7
    27	      1	   1999	   10.3	  323.8
    28	      1	   1999	    7.1	  311.3
    29	      1	   1999	    5.5	  323.4
    30	      1	   1999	    9.1	  311.3
    31	      1	   1999	   16.4	  316.1
     1	      2	   1999	   23.8	  314.0
     2	      2	   1999	   14.2	  319.5
     3	      2	   1999	   11.4	  326.3
     4	      2	   1999	   13.4	  296.0
     5	      2	   1999	   12.1	  315.5
     6	      2	   1999	    1.5	  338.4
     7	      2	   1999	    9.3	  302.8
     8	      2	   1999	   -3.1	  306.0
     9	      2	   1999	    4.2	  313.3
    10	      2	   1999	    1.8	  312.1
    11	      2	   1999	   13.3	  326.1
    12	      2	   1999	    2.9	  329.9
    13	      2	   1999	   -0.6	  324.2
    14	      2	   1999	    3.3	  327.3
    15	      2	   1999	    2.8	  299.2
    16	      2	   1999	   12.0	  327.8
    17	      2	   1999	   25.7	  321.9
    18	      2	   1999	   11.1	  322.6
    19	      2	   1999	    7.9	  316.2
    20	      2	   1999	    9.9	  334.1
    21	      2	   1999	    8.0	  302.1
    22	      2	   1999	    6.4	  316.7
    23	      2	   1999	   14.6	  329.2
    24	      2	   1999	    6.1	  316.3
    25	      2	   1999	    2.5	  315.0
    26	      2	   1999	   12.7	  314.9
    27	      2	   1999	    7.2	  309.9
    28	      2	   1999	    8.3	  330.9
     1	      3	   1999	   13.0	  303.7
     2	      3	   1999	   13.7	  310.6
     3	      3	   1999	    3.1	  312.7
     4	      3	   1999	    1.5	  315.9
     5	      3	   1999	   20.5	  327.4
     6	      3	   1999	    6.6	  314.7
     7	      3	   1999	    6.5	  313.1
     8	      3	   1999	   12.3	  305.2
     9	      3	   1999	   11.7	  304.4
    10	      3	   1999	   14.7	  306.7
    11	      3	   1999	   17.1	  336.2
    12	      3	   1999	   15.8	  305.6
    13	      3	   1999	    8.3	  319.6
    14	      3	   1999	    0.9	  325.7
    15	      3	   1999	   19.1	  322.3
    16	      3	   1999	    9.5	  309.8
    17	      3	   1999	   11.5	  330.4
