Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1999	    7.2	   79.7
     2	      1	   1999	    3.7	   75.5
     3	      1	   1999	    4.1	   82.9
     4	      1	   1999	   12.8	  103.0
     5	      1	   1999	    0.9	   96.6
     6	      1	   1999	    9.9	   68.8
     7	      1	   1999	    9.8	   90.4
     8	      1	   1999	    1.5	   89.6
     9	      1	   1999	    8.2	   82.4
    10	      1	   1999	    8.4	   70.4
    11	      1	   1999	   26.0	   87.2
    12	      1	   1999	    6.1	   74.9
    13	      1	   1999	    8.6	   74.2
    14	      1	   1999	   24.4	   68.8
    15	      1	   1999	    2.3	   67.9
    16	      1	   1999	    6.1	   86.8
    17	      1	   1999	   12.6	   86.8
    18	      1	   1999	    7.3	   80.5
    19	      1	   1999	   11.1	   91.3
    20	      1	   1999	   12.0	   67.3
    21	      1	   1999	   23.1	   66.9
    22	      1	   1999	   11.9	   86.6
    23	      1	   1999	   11.4	   67.3
    24	      1	   1999	    4.2	   70.7
    25	      1	   1999	   17.8	   82.4
    26	      1	   1999	   13.1	   74.3
    27	      1	   1999	    9.3	   60.5
    28	      1	   1999	    9.3	   76.3
    29	      1	   1999	   18.2	   78.6
    30	      1	   1999	   13.5	   87.4
    31	      1	   1999	   12.0	   88.9
     1	      2	   1999	   -0.9	   82.0
     2	      2	   1999	    8.2	   94.5
     3	      2	   1999	    2.9	   94.8
     4	      2	   1999	   15.1	   81.9
     5	      2	   1999	   10.1	   85.1
     6	      2	   1999	   18.6	   81.3
     7	      2	   1999	   12.6	   97.2
     8	      2	   1999	   17.2	   93.5
     9	      2	   1999	    9.7	   86.6
    10	      2	   1999	    2.7	   77.1
    11	      2	   1999	   16.5	   97.7
    12	      2	   1999	   16.1	   73.3
    13	      2	   1999	    9.2	   79.2
    14	      2	   1999	    7.7	   85.9
    15	      2	   1999	    8.0	   94.0
    16	      2	   1999	   11.3	   86.2
    17	      2	   1999	    7.9	   82.0
    18	      2	   1999	   16.9	   74.4
    19	      2	   1999	    5.5	   91.9
    20	      2	   1999	    4.2	   81.7
    21	      2	   1999	    1.5	   73.6
    22	      2	   1999	    4.5	   77.4
    23	      2	   1999	   11.7	   47.0
    24	      2	   1999	   16.5	  107.3
    25	      2	   1999	    1.1	   99.9
    26	      2	   1999	   12.3	   81.0
    27	      2	   1999	    7.1	   97.5
    28	      2	   1999	   10.7	   85.1
     1	      3	   1999	    3.9	   96.3
     2	      3	   1999	    8.1	   75.4
     3	      3	   1999	   11.2	   73.1
     4	      3	   1999	    4.1	   95.0
     5	      3	   1999	   12.4	   86.1
     6	      3	   1999	   10.0	   88.8
     7	      3	   1999	   12.7	   97.0
     8	      3	   1999	    7.7	   70.5
     9	      3	   1999	   20.6	   83.6
    10	      3	   1999	    4.5	   86.8
    11	      3	   1999	    1.8	   75.9
    12	      3	   1999	   14.9	   80.0
    13	      3	   1999	    7.2	   82.5
    14	      3	   1999	    3.2	   87.8
    15	      3	   1999	    8.9	   66.6
    16	      3	   1999	    5.0	   96.9
    17	      3	   1999	   16.3	   71.0
    18	      3	   1999	    9.3	   69.4
    19	      3	   1999	   10.2	   85.6
    20	      3	   1999	    2.9	   72.5
    21	      3	   1999	   10.9	   91.5
    22	      3	   1999	   13.6	   81.4
    23	      3	   1999	   10.5	   84.7
    24	      3	   1999	   -0.8	   72.7
    25	      3	   1999	    9.7	   85.3
    26	      3	   1999	    6.1	   79.8
    27	      3	   1999	   14.1	   89.1
    28	      3	   1999	    8.8	   82.7
    29	      3	   1999	    8.1	   80.8
    30	      3	   1999	   15.3	   94.4
    31	      3	   1999	    7.7	   89.8
     1	      4	   1999	   14.2	   95.9
     2	      4	   1999	    6.5	   88.3
     3	      4	   1999	    4.5	   83.4
     4	      4	   1999	    7.5	   76.3
     5	      4	   1999	    2.8	   78.6
     6	      4	   1999	   22.0	   89.5
     7	      4	   1999	    8.8	   78.6
     8	      4	   1999	   15.1	   87.7
     9	      4	   1999	    7.0	  103.5
    10	      4	   1999	   -0.5	   96.9
    11	      4	   1999	   17.0	   78.4
    12	      4	   1999	    6.9	   75.5
    13	      4	   1999	   11.7	   91.7
    14	      4	   1999	    9.4	   76.1
    15	      4	   1999	   20.8	   88.5
