Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2005	   11.4	   10.0
     2	      1	   2005	    4.6	    3.7
     3	      1	   2005	    3.6	   18.2
     4	      1	   2005	    6.0	   11.5
     5	      1	   2005	   12.8	   37.4
     6	      1	   2005	    1.1	   28.9
     7	      1	   2005	   22.3	   19.6
     8	      1	   2005	   11.4	   13.2
     9	      1	   2005	    8.4	    3.6
    10	      1	   2005	    7.4	    1.4
    11	      1	   2005	    4.2	    4.7
    12	      1	   2005	    6.6	    2.3
    13	      1	   2005	    8.6	   17.0
    14	      1	   2005	   10.5	    7.8
    15	      1	   2005	   13.9	  352.8
    16	      1	   2005	   12.7	   15.3
    17	      1	   2005	    5.3	    5.2
    18	      1	   2005	   10.0	  359.1
    19	      1	   2005	    9.2	    8.2
    20	      1	   2005	    6.0	    5.3
    21	      1	   2005	   -0.8	    4.5
    22	      1	   2005	   11.5	   16.4
    23	      1	   2005	   11.2	   11.2
    24	      1	   2005	   10.4	    7.3
    25	      1	   2005	   11.3	    5.8
    26	      1	   2005	    9.1	   16.5
    27	      1	   2005	   13.4	  356.3
    28	      1	   2005	   14.6	   11.6
    29	      1	   2005	    4.2	  358.9
    30	      1	   2005	   -0.4	  356.8
    31	      1	   2005	   -0.5	    9.0
     1	      2	   2005	    2.7	  356.0
     2	      2	   2005	    7.8	   23.4
     3	      2	   2005	    6.4	    6.7
     4	      2	   2005	   18.3	   19.4
     5	      2	   2005	   16.7	   10.0
     6	      2	   2005	    8.5	   16.4
     7	      2	   2005	    6.3	    9.6
     8	      2	   2005	    3.6	    6.6
     9	      2	   2005	    5.3	    7.4
    10	      2	   2005	    3.2	  351.3
    11	      2	   2005	   13.6	    9.3
    12	      2	   2005	   11.2	    4.6
    13	      2	   2005	    9.5	  350.1
    14	      2	   2005	    4.5	   18.8
    15	      2	   2005	   -0.5	  348.1
    16	      2	   2005	   -1.1	   15.5
    17	      2	   2005	    4.5	   16.5
    18	      2	   2005	   10.4	   27.0
    19	      2	   2005	    9.2	  354.6
    20	      2	   2005	   14.7	  351.7
    21	      2	   2005	   12.0	    1.2
    22	      2	   2005	    8.9	    3.3
    23	      2	   2005	    4.4	    3.2
    24	      2	   2005	   -0.9	   26.6
    25	      2	   2005	    2.0	  359.6
    26	      2	   2005	    6.6	   10.2
    27	      2	   2005	    5.7	    2.7
    28	      2	   2005	    4.3	   11.2
     1	      3	   2005	    2.2	   18.9
     2	      3	   2005	    1.9	   17.9
     3	      3	   2005	    8.0	   22.4
     4	      3	   2005	    2.8	   13.9
     5	      3	   2005	   12.6	   19.6
     6	      3	   2005	    8.2	    7.1
     7	      3	   2005	    6.1	  355.9
     8	      3	   2005	    6.8	   16.1
     9	      3	   2005	    8.7	    8.5
    10	      3	   2005	    9.5	   22.9
    11	      3	   2005	   11.5	   10.0
    12	      3	   2005	    5.1	   10.2
    13	      3	   2005	   -1.1	   18.9
    14	      3	   2005	   -0.7	   13.1
    15	      3	   2005	    5.6	   11.6
