Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2005	   20.0	  344.7
     2	      1	   2005	   11.1	  332.3
     3	      1	   2005	    2.9	  315.5
     4	      1	   2005	   -0.9	  330.1
     5	      1	   2005	   17.6	  340.4
     6	      1	   2005	    9.5	  335.9
     7	      1	   2005	   18.7	  324.3
     8	      1	   2005	   18.0	  333.0
     9	      1	   2005	    7.4	  349.5
    10	      1	   2005	   10.5	  336.4
    11	      1	   2005	    3.8	  339.4
    12	      1	   2005	   20.3	  331.3
    13	      1	   2005	   17.3	  342.9
    14	      1	   2005	   12.3	  321.4
    15	      1	   2005	   22.3	  337.5
    16	      1	   2005	    1.6	  326.4
    17	      1	   2005	    4.1	  320.9
    18	      1	   2005	    8.6	  328.9
    19	      1	   2005	    6.0	  324.7
    20	      1	   2005	   20.9	  341.6
    21	      1	   2005	   12.4	  340.5
    22	      1	   2005	    7.4	  322.4
    23	      1	   2005	    9.2	  346.6
    24	      1	   2005	   16.9	  325.9
    25	      1	   2005	   12.7	  332.1
    26	      1	   2005	   18.2	  339.9
    27	      1	   2005	    9.4	  337.9
    28	      1	   2005	    8.2	  348.3
    29	      1	   2005	   24.1	  328.6
    30	      1	   2005	   -0.3	  339.9
    31	      1	   2005	   10.4	  344.2
     1	      2	   2005	    5.0	  332.9
     2	      2	   2005	   26.2	  343.9
     3	      2	   2005	    7.8	  322.6
     4	      2	   2005	   12.9	  322.6
     5	      2	   2005	    9.3	  330.7
     6	      2	   2005	    4.6	  335.6
     7	      2	   2005	    8.5	  322.6
     8	      2	   2005	    3.3	  322.6
     9	      2	   2005	   -1.0	  334.7
    10	      2	   2005	    9.3	  331.3
    11	      2	   2005	    4.1	  326.5
    12	      2	   2005	   14.5	  332.4
    13	      2	   2005	   11.4	  338.1
    14	      2	   2005	   12.5	  323.8
    15	      2	   2005	    6.3	  331.3
    16	      2	   2005	   14.9	  323.9
    17	      2	   2005	    5.2	  321.6
    18	      2	   2005	   20.4	  345.4
    19	      2	   2005	    8.7	  334.2
    20	      2	   2005	   10.5	  341.2
    21	      2	   2005	   17.4	  333.4
    22	      2	   2005	    7.2	  311.5
    23	      2	   2005	   15.0	  349.1
    24	      2	   2005	    1.6	  336.0
    25	      2	   2005	   17.1	  344.4
    26	      2	   2005	   26.7	  347.1
    27	      2	   2005	   12.8	  331.5
    28	      2	   2005	    0.8	  334.9
     1	      3	   2005	    9.0	  337.8
     2	      3	   2005	    1.0	  330.7
     3	      3	   2005	    6.9	  325.5
     4	      3	   2005	    8.1	  346.5
     5	      3	   2005	    4.2	  353.0
     6	      3	   2005	   10.3	  319.3
     7	      3	   2005	    3.8	  319.3
     8	      3	   2005	    3.9	  331.6
     9	      3	   2005	   14.9	  349.7
    10	      3	   2005	    2.5	  329.4
    11	      3	   2005	   18.7	  346.3
    12	      3	   2005	   17.2	  334.6
    13	      3	   2005	   21.7	  343.8
    14	      3	   2005	   11.9	  316.5
    15	      3	   2005	    9.5	  334.7
    16	      3	   2005	   10.4	  329.5
    17	      3	   2005	    9.8	  330.2
    18	      3	   2005	    5.0	  333.3
    19	      3	   2005	   21.4	  345.9
    20	      3	   2005	   23.0	    1.2
    21	      3	   2005	    7.1	  315.5
    22	      3	   2005	   15.4	  325.1
    23	      3	   2005	    2.7	  329.1
    24	      3	   2005	    5.9	  335.0
    25	      3	   2005	    6.0	  322.7
    26	      3	   2005	    9.0	  335.6
    27	      3	   2005	    9.0	  347.9
    28	      3	   2005	    6.4	  328.0
    29	      3	   2005	    6.6	  320.1
    30	      3	   2005	    7.7	  330.2
    31	      3	   2005	   16.8	  338.1
     1	      4	   2005	    3.1	  336.1
     2	      4	   2005	    6.8	  334.4
     3	      4	   2005	    5.3	  332.3
     4	      4	   2005	   10.1	  312.5
     5	      4	   2005	   10.7	  343.6
     6	      4	   2005	   14.2	  323.3
     7	      4	   2005	   14.9	  334.5
     8	      4	   2005	   15.3	  345.0
     9	      4	   2005	   12.4	  330.4
    10	      4	   2005	   15.1	  331.0
    11	      4	   2005	    0.4	  341.3
    12	      4	   2005	   12.6	  353.3
    13	      4	   2005	   19.3	  330.3
    14	      4	   2005	    5.7	  337.9
    15	      4	   2005	   17.5	  339.0
    16	      4	   2005	   10.8	  327.0
    17	      4	   2005	    6.0	  348.1
    18	      4	   2005	    6.3	  333.0
    19	      4	   2005	   16.5	  332.3
    20	      4	   2005	   22.1	  338.1
    21	      4	   2005	    5.0	  343.3
    22	      4	   2005	    0.0	  346.2
    23	      4	   2005	    0.9	  339.5
    24	      4	   2005	   13.0	  318.6
    25	      4	   2005	   14.5	  322.5
    26	      4	   2005	   14.3	  348.6
    27	      4	   2005	   14.6	  330.8
    28	      4	   2005	   16.8	  335.6
    29	      4	   2005	    8.6	  346.9
    30	      4	   2005	    6.0	  350.8
     1	      5	   2005	    5.5	  327.2
     2	      5	   2005	   10.3	  330.0
     3	      5	   2005	    7.3	  332.6
     4	      5	   2005	   12.0	  341.4
     5	      5	   2005	    4.6	    0.5
     6	      5	   2005	    7.3	  324.6
     7	      5	   2005	   12.9	  348.9
     8	      5	   2005	   13.2	  352.8
     9	      5	   2005	    9.7	  325.0
    10	      5	   2005	   10.0	  344.1
    11	      5	   2005	    5.8	  333.0
    12	      5	   2005	   18.1	  317.3
    13	      5	   2005	   10.0	  333.0
    14	      5	   2005	    6.8	  325.9
    15	      5	   2005	   10.6	  338.5
    16	      5	   2005	    8.6	  332.5
    17	      5	   2005	    4.6	  332.3
    18	      5	   2005	    1.8	  325.7
    19	      5	   2005	   21.0	  346.2
    20	      5	   2005	   17.9	  354.2
    21	      5	   2005	   20.2	  339.3
    22	      5	   2005	    5.5	  334.6
    23	      5	   2005	    6.0	  322.9
    24	      5	   2005	   12.4	  332.5
    25	      5	   2005	   19.1	  340.4
    26	      5	   2005	    6.6	  331.2
    27	      5	   2005	   -1.7	  324.5
    28	      5	   2005	   10.8	  358.3
    29	      5	   2005	    3.8	  343.4
    30	      5	   2005	    7.8	  328.4
    31	      5	   2005	   11.4	  337.5
     1	      6	   2005	    1.1	  324.2
     2	      6	   2005	    1.4	  330.4
     3	      6	   2005	   24.1	  339.1
     4	      6	   2005	   14.5	  329.2
     5	      6	   2005	   18.4	  328.0
     6	      6	   2005	    8.5	  334.8
     7	      6	   2005	   10.6	  328.3
     8	      6	   2005	    5.5	  349.0
     9	      6	   2005	   15.5	  329.9
    10	      6	   2005	   13.3	  325.6
    11	      6	   2005	    4.1	  338.3
