Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1999	   -0.7	   25.7
     2	      1	   1999	    4.3	   31.1
     3	      1	   1999	    8.6	    1.5
     4	      1	   1999	   12.0	    7.7
     5	      1	   1999	   16.7	   13.0
     6	      1	   1999	    3.7	   10.0
     7	      1	   1999	   18.8	   15.4
     8	      1	   1999	   10.8	   19.5
     9	      1	   1999	    4.2	   13.5
    10	      1	   1999	   23.2	   10.2
    11	      1	   1999	    7.7	   21.5
    12	      1	   1999	   21.8	    3.6
    13	      1	   1999	    1.4	    5.7
    14	      1	   1999	    2.3	   22.5
    15	      1	   1999	    9.8	  349.4
    16	      1	   1999	    6.5	   30.0
    17	      1	   1999	   12.8	   16.3
    18	      1	   1999	    6.4	    2.2
    19	      1	   1999	    8.9	    9.8
    20	      1	   1999	    2.8	   21.6
    21	      1	   1999	    7.7	   25.5
    22	      1	   1999	    8.0	    4.9
    23	      1	   1999	    0.5	    6.3
    24	      1	   1999	    3.0	   20.3
    25	      1	   1999	   12.5	   14.4
    26	      1	   1999	   15.7	   19.4
    27	      1	   1999	    2.0	   18.4
    28	      1	   1999	   10.8	   17.4
    29	      1	   1999	    7.8	    6.5
    30	      1	   1999	   10.6	   42.2
    31	      1	   1999	    7.1	   33.1
     1	      2	   1999	    7.8	   15.5
     2	      2	   1999	    6.5	    6.8
     3	      2	   1999	    5.4	   28.8
     4	      2	   1999	    5.9	  357.7
     5	      2	   1999	   16.8	   13.4
     6	      2	   1999	   19.2	   17.4
     7	      2	   1999	   11.4	   16.6
     8	      2	   1999	    4.1	   21.3
     9	      2	   1999	    7.4	    8.1
    10	      2	   1999	   12.0	   27.8
    11	      2	   1999	   14.4	    6.2
    12	      2	   1999	   10.0	    0.7
    13	      2	   1999	   11.3	   22.8
    14	      2	   1999	    0.7	   22.0
    15	      2	   1999	   14.7	   43.1
    16	      2	   1999	   16.1	   19.7
    17	      2	   1999	    6.2	   31.7
    18	      2	   1999	    1.2	    9.7
    19	      2	   1999	    7.5	   13.8
    20	      2	   1999	   13.8	   30.3
    21	      2	   1999	    9.0	   25.5
    22	      2	   1999	   10.0	    9.1
    23	      2	   1999	   14.7	   29.0
    24	      2	   1999	    5.8	   14.2
    25	      2	   1999	    3.6	   10.4
    26	      2	   1999	    9.2	   12.9
    27	      2	   1999	   14.9	   23.7
    28	      2	   1999	   15.3	    7.9
     1	      3	   1999	   13.2	   16.6
     2	      3	   1999	    8.6	    1.8
     3	      3	   1999	    1.2	    1.8
     4	      3	   1999	    1.7	   10.7
     5	      3	   1999	    8.0	    7.3
     6	      3	   1999	   15.7	   16.6
     7	      3	   1999	   21.3	   19.3
     8	      3	   1999	    5.3	  359.1
