Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2012	    2.7	    7.1
     2	      1	   2012	    4.2	    9.8
     3	      1	   2012	    7.4	    0.9
     4	      1	   2012	   15.0	   14.6
     5	      1	   2012	    9.2	  351.9
     6	      1	   2012	    7.6	  353.2
     7	      1	   2012	    9.5	   11.7
     8	      1	   2012	    9.1	    1.8
     9	      1	   2012	   10.1	    4.4
    10	      1	   2012	   15.9	   37.7
    11	      1	   2012	   12.5	  358.0
    12	      1	   2012	    4.6	   15.2
    13	      1	   2012	    2.8	    2.1
    14	      1	   2012	   11.7	  339.4
    15	      1	   2012	    5.0	  351.6
    16	      1	   2012	    9.7	  354.8
    17	      1	   2012	    7.0	   37.7
    18	      1	   2012	    4.9	    5.4
    19	      1	   2012	    5.3	    5.6
    20	      1	   2012	   11.0	    9.7
    21	      1	   2012	    6.1	   17.1
    22	      1	   2012	   16.2	    9.6
    23	      1	   2012	   14.6	  356.0
    24	      1	   2012	   19.6	   18.8
    25	      1	   2012	    9.0	   14.2
    26	      1	   2012	   11.7	    5.8
    27	      1	   2012	    8.1	  352.7
    28	      1	   2012	   17.4	   11.4
    29	      1	   2012	   14.9	  349.1
    30	      1	   2012	    2.3	  350.3
    31	      1	   2012	   23.4	   14.5
     1	      2	   2012	    7.2	  344.7
     2	      2	   2012	   11.2	  350.0
     3	      2	   2012	   14.5	  345.4
     4	      2	   2012	   10.8	    0.8
     5	      2	   2012	   10.8	    6.5
     6	      2	   2012	   17.6	  359.4
     7	      2	   2012	    9.3	    8.0
     8	      2	   2012	   10.0	  359.8
     9	      2	   2012	   15.9	   12.3
    10	      2	   2012	   21.2	  352.0
    11	      2	   2012	    5.5	   18.4
    12	      2	   2012	    1.5	   14.8
    13	      2	   2012	    7.3	   38.4
    14	      2	   2012	    7.6	   19.0
    15	      2	   2012	   10.7	   20.6
    16	      2	   2012	   16.7	  349.1
    17	      2	   2012	    5.4	  353.0
    18	      2	   2012	    3.1	  343.6
    19	      2	   2012	    8.8	   13.5
    20	      2	   2012	    9.9	    2.1
    21	      2	   2012	   12.6	  359.8
    22	      2	   2012	    8.5	    4.9
    23	      2	   2012	   12.2	   26.9
    24	      2	   2012	    8.6	   11.6
    25	      2	   2012	    8.5	    3.6
    26	      2	   2012	    9.0	   14.2
    27	      2	   2012	   14.4	    4.6
    28	      2	   2012	   -0.3	   18.7
    29	      2	   2012	   -0.5	   33.9
     1	      3	   2012	    6.2	   10.5
     2	      3	   2012	    7.3	    4.4
     3	      3	   2012	    8.9	    8.5
     4	      3	   2012	   12.5	    4.8
     5	      3	   2012	   11.8	  355.6
     6	      3	   2012	    2.9	    8.6
     7	      3	   2012	    8.7	   33.4
