Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2002	    7.8	   20.4
     2	      1	   2002	   10.6	   16.5
     3	      1	   2002	    8.4	   19.5
     4	      1	   2002	    6.5	    6.8
     5	      1	   2002	    3.9	   25.4
     6	      1	   2002	    1.7	  359.3
     7	      1	   2002	   18.2	    5.7
     8	      1	   2002	    3.9	  354.9
     9	      1	   2002	    8.8	   11.2
    10	      1	   2002	    8.2	    5.6
    11	      1	   2002	    6.1	    9.6
    12	      1	   2002	    5.7	  349.1
    13	      1	   2002	    9.2	   13.0
    14	      1	   2002	    6.6	    8.5
    15	      1	   2002	   13.1	   14.0
    16	      1	   2002	    7.3	   23.7
    17	      1	   2002	   14.1	   22.3
    18	      1	   2002	   11.6	   14.1
    19	      1	   2002	   10.2	   11.9
    20	      1	   2002	    7.3	    6.2
    21	      1	   2002	   10.1	  357.8
    22	      1	   2002	    3.1	    6.0
    23	      1	   2002	    4.6	   11.3
    24	      1	   2002	   11.2	   15.2
    25	      1	   2002	   21.5	   25.3
    26	      1	   2002	    4.1	   28.7
    27	      1	   2002	   14.6	   13.5
    28	      1	   2002	    6.8	   29.1
    29	      1	   2002	    3.6	   14.3
    30	      1	   2002	   12.3	   30.2
    31	      1	   2002	   15.9	    4.2
     1	      2	   2002	    8.5	    3.0
     2	      2	   2002	   19.7	    3.5
     3	      2	   2002	   12.5	   17.1
     4	      2	   2002	    9.9	   11.2
     5	      2	   2002	    8.5	    2.6
     6	      2	   2002	    5.7	  357.2
     7	      2	   2002	   -1.0	   19.6
     8	      2	   2002	   11.5	  351.3
     9	      2	   2002	   10.1	   25.5
    10	      2	   2002	   16.4	   16.6
    11	      2	   2002	    7.4	    1.9
    12	      2	   2002	    8.7	  359.9
    13	      2	   2002	    3.0	    5.2
    14	      2	   2002	   15.2	   25.9
    15	      2	   2002	    3.9	   10.9
    16	      2	   2002	    5.1	   10.0
    17	      2	   2002	   -0.9	   16.1
    18	      2	   2002	   14.4	   14.0
    19	      2	   2002	    6.8	   23.8
    20	      2	   2002	    2.1	   10.1
    21	      2	   2002	    5.5	  359.7
    22	      2	   2002	   14.4	    9.7
    23	      2	   2002	   13.4	   14.2
    24	      2	   2002	   17.2	    9.9
    25	      2	   2002	   13.9	    5.1
    26	      2	   2002	    6.3	    5.4
    27	      2	   2002	    7.7	   35.4
    28	      2	   2002	    8.1	  348.1
     1	      3	   2002	   15.3	   20.5
     2	      3	   2002	    7.7	   15.8
     3	      3	   2002	    7.1	   22.7
     4	      3	   2002	   13.5	   14.7
     5	      3	   2002	    6.3	    4.5
     6	      3	   2002	    3.4	  343.8
     7	      3	   2002	    7.4	  343.5
     8	      3	   2002	    4.6	   25.4
     9	      3	   2002	    2.0	   12.2
    10	      3	   2002	    5.6	   16.8
    11	      3	   2002	    2.3	  356.5
    12	      3	   2002	    6.8	   20.1
    13	      3	   2002	   14.4	   10.5
    14	      3	   2002	    9.0	   22.5
    15	      3	   2002	    7.5	    9.2
    16	      3	   2002	   15.4	    6.8
    17	      3	   2002	    7.7	    2.2
    18	      3	   2002	   20.5	    8.1
    19	      3	   2002	    0.8	    5.1
    20	      3	   2002	    0.7	    0.8
    21	      3	   2002	    9.5	    4.7
    22	      3	   2002	    9.2	  354.0
    23	      3	   2002	    9.8	    4.9
    24	      3	   2002	    7.6	   40.5
    25	      3	   2002	   -0.6	    6.0
    26	      3	   2002	   16.7	   10.9
    27	      3	   2002	    5.4	   12.3
    28	      3	   2002	    9.7	  353.7
    29	      3	   2002	    2.3	   20.7
    30	      3	   2002	    4.8	    9.0
    31	      3	   2002	    0.2	   15.3
     1	      4	   2002	    1.4	    5.3
     2	      4	   2002	   15.0	   10.4
     3	      4	   2002	    5.4	  359.2
     4	      4	   2002	   12.0	    3.3
     5	      4	   2002	    2.9	  359.1
     6	      4	   2002	   15.2	   24.8
     7	      4	   2002	   12.6	   13.5
     8	      4	   2002	    5.5	   26.5
     9	      4	   2002	    5.2	   11.0
    10	      4	   2002	    8.8	    3.2
    11	      4	   2002	    2.9	  352.8
    12	      4	   2002	    7.4	    9.2
    13	      4	   2002	   11.5	   14.6
    14	      4	   2002	   13.1	  359.2
    15	      4	   2002	    5.1	   16.6
    16	      4	   2002	    8.0	    5.2
    17	      4	   2002	    4.2	   21.9
    18	      4	   2002	   12.9	   19.7
    19	      4	   2002	    1.6	  359.8
    20	      4	   2002	    1.8	   17.7
    21	      4	   2002	    1.8	   16.6
    22	      4	   2002	    9.2	    9.6
    23	      4	   2002	   13.5	   21.7
    24	      4	   2002	   18.5	    4.0
    25	      4	   2002	    7.1	    7.1
    26	      4	   2002	    6.8	   18.6
    27	      4	   2002	    4.9	    8.2
    28	      4	   2002	   18.6	   10.6
    29	      4	   2002	    8.7	   25.8
    30	      4	   2002	   10.7	   28.3
     1	      5	   2002	   23.2	    8.8
     2	      5	   2002	    8.8	    9.8
     3	      5	   2002	    5.1	   11.6
     4	      5	   2002	    9.9	    4.7
     5	      5	   2002	   13.0	  357.3
     6	      5	   2002	   10.5	  358.5
     7	      5	   2002	    3.2	   29.1
     8	      5	   2002	   10.8	   20.2
     9	      5	   2002	   15.2	    6.0
    10	      5	   2002	    6.9	   17.4
    11	      5	   2002	    7.4	   19.1
    12	      5	   2002	    7.8	    8.2
    13	      5	   2002	   10.8	   16.8
    14	      5	   2002	    8.8	   31.7
    15	      5	   2002	    3.1	   22.3
    16	      5	   2002	    8.9	   11.2
    17	      5	   2002	    4.7	   24.3
    18	      5	   2002	   14.0	    3.1
    19	      5	   2002	    5.4	  351.2
    20	      5	   2002	    5.1	   25.6
    21	      5	   2002	    2.1	    9.3
    22	      5	   2002	   16.9	   12.4
    23	      5	   2002	    9.4	   25.7
    24	      5	   2002	    4.1	    3.2
    25	      5	   2002	    8.2	   15.4
    26	      5	   2002	    9.4	   13.8
    27	      5	   2002	   16.2	   12.9
    28	      5	   2002	   10.8	   30.6
    29	      5	   2002	   11.9	    5.8
    30	      5	   2002	   14.4	  359.5
    31	      5	   2002	    9.9	    4.4
     1	      6	   2002	    9.9	   15.5
     2	      6	   2002	    2.5	  356.7
     3	      6	   2002	   11.5	   13.4
     4	      6	   2002	    0.7	    5.1
     5	      6	   2002	   10.0	  358.9
     6	      6	   2002	    4.6	   19.8
     7	      6	   2002	    8.9	    0.9
     8	      6	   2002	   16.6	   14.4
     9	      6	   2002	    6.8	   21.6
    10	      6	   2002	   21.9	    6.3
    11	      6	   2002	    4.6	   13.8
    12	      6	   2002	   -0.4	   21.7
    13	      6	   2002	   16.6	  356.6
    14	      6	   2002	   13.2	   16.7
    15	      6	   2002	    4.7	  359.3
    16	      6	   2002	    4.3	  346.3
    17	      6	   2002	    4.2	    8.4
    18	      6	   2002	    7.3	  357.7
    19	      6	   2002	    4.8	   19.7
    20	      6	   2002	    6.7	   12.6
    21	      6	   2002	    7.0	   11.6
    22	      6	   2002	    7.5	   11.8
    23	      6	   2002	    3.8	   16.9
    24	      6	   2002	    5.6	    1.0
    25	      6	   2002	   10.1	    3.0
    26	      6	   2002	   19.2	   12.0
    27	      6	   2002	    4.4	    6.3
    28	      6	   2002	   13.9	   11.3
    29	      6	   2002	   13.1	   24.4
    30	      6	   2002	   21.9	    9.3
     1	      7	   2002	    9.9	   12.3
     2	      7	   2002	   10.7	    1.3
     3	      7	   2002	    7.0	  354.1
     4	      7	   2002	    4.0	   24.4
     5	      7	   2002	   14.9	  358.0
     6	      7	   2002	   14.9	   10.8
     7	      7	   2002	   11.4	    6.0
     8	      7	   2002	   10.7	  348.4
     9	      7	   2002	    4.5	  357.1
    10	      7	   2002	    6.1	    8.4
    11	      7	   2002	    7.5	   18.3
    12	      7	   2002	   10.9	   20.7
    13	      7	   2002	    6.0	    1.7
    14	      7	   2002	    2.8	    8.8
    15	      7	   2002	    4.7	   17.9
    16	      7	   2002	    8.5	    8.7
    17	      7	   2002	   10.6	   10.5
    18	      7	   2002	    4.0	    6.7
    19	      7	   2002	   13.2	   29.5
    20	      7	   2002	    1.8	   31.9
    21	      7	   2002	   10.4	  345.3
    22	      7	   2002	    8.7	    4.7
    23	      7	   2002	   14.2	    3.2
    24	      7	   2002	    3.1	   10.2
    25	      7	   2002	    9.2	   15.8
    26	      7	   2002	    6.4	  350.6
    27	      7	   2002	   11.9	   23.5
    28	      7	   2002	    7.4	    8.4
    29	      7	   2002	    9.2	    9.3
    30	      7	   2002	    6.4	   12.6
    31	      7	   2002	    7.7	   23.7
     1	      8	   2002	    6.7	    8.3
     2	      8	   2002	    9.1	  357.7
     3	      8	   2002	   14.3	   11.2
     4	      8	   2002	    8.0	   10.5
     5	      8	   2002	    1.7	   21.1
     6	      8	   2002	    6.2	   10.7
     7	      8	   2002	   14.1	   26.4
     8	      8	   2002	    8.2	   10.9
     9	      8	   2002	   12.2	   20.7
    10	      8	   2002	   14.8	  356.4
    11	      8	   2002	   10.2	   16.3
    12	      8	   2002	    9.5	    2.5
    13	      8	   2002	    2.4	   19.9
    14	      8	   2002	   11.0	   15.7
    15	      8	   2002	   19.8	   13.6
    16	      8	   2002	    3.8	   12.4
    17	      8	   2002	   10.1	   11.8
    18	      8	   2002	   10.7	    2.7
    19	      8	   2002	    5.9	   20.1
    20	      8	   2002	    6.5	    7.2
    21	      8	   2002	    9.9	   18.5
    22	      8	   2002	   15.0	   12.3
    23	      8	   2002	    3.2	    5.4
    24	      8	   2002	    8.2	  352.3
    25	      8	   2002	    5.0	    6.2
    26	      8	   2002	   11.2	   12.7
    27	      8	   2002	   10.6	  348.8
    28	      8	   2002	    7.3	   25.8
    29	      8	   2002	   -2.0	  350.5
    30	      8	   2002	   12.1	   27.2
    31	      8	   2002	    9.0	    5.8
     1	      9	   2002	    3.3	   13.8
     2	      9	   2002	    7.1	    7.7
     3	      9	   2002	    4.7	   36.3
     4	      9	   2002	   -0.9	    5.7
     5	      9	   2002	   11.4	   11.3
     6	      9	   2002	    4.3	    2.4
     7	      9	   2002	    5.7	    3.3
     8	      9	   2002	    2.6	    2.1
     9	      9	   2002	    6.0	   15.1
    10	      9	   2002	   11.1	   14.0
    11	      9	   2002	   14.7	    9.1
    12	      9	   2002	   17.8	  355.8
    13	      9	   2002	   -0.7	    7.8
    14	      9	   2002	    7.0	   25.3
    15	      9	   2002	   14.8	    5.0
    16	      9	   2002	   16.3	   32.4
    17	      9	   2002	    6.2	  358.9
    18	      9	   2002	    7.6	    6.9
    19	      9	   2002	    6.8	   20.9
    20	      9	   2002	   -1.3	   20.4
    21	      9	   2002	    4.4	    9.2
    22	      9	   2002	    7.3	   12.2
    23	      9	   2002	   17.6	   17.6
    24	      9	   2002	   11.5	   10.7
    25	      9	   2002	   10.7	    4.6
    26	      9	   2002	    7.7	   13.8
    27	      9	   2002	   20.7	  356.5
    28	      9	   2002	   17.4	   27.2
