Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2016	   18.5	   16.8
     2	      1	   2016	   10.3	  356.6
     3	      1	   2016	   11.5	   22.0
     4	      1	   2016	    4.9	  357.8
     5	      1	   2016	   12.8	  356.9
     6	      1	   2016	   11.0	   23.4
     7	      1	   2016	    6.2	    5.6
     8	      1	   2016	   11.2	   23.3
     9	      1	   2016	    4.5	  352.5
    10	      1	   2016	   14.5	  358.8
    11	      1	   2016	    3.4	    7.3
    12	      1	   2016	    5.0	   14.9
    13	      1	   2016	   -0.0	  351.4
    14	      1	   2016	    7.4	  354.6
    15	      1	   2016	    4.7	    5.7
    16	      1	   2016	    9.6	    1.4
    17	      1	   2016	   13.5	  359.0
    18	      1	   2016	    5.0	   13.2
    19	      1	   2016	    5.6	    9.9
    20	      1	   2016	    4.0	  354.9
    21	      1	   2016	    9.4	    5.9
    22	      1	   2016	   -0.1	  355.9
    23	      1	   2016	    5.3	  357.8
    24	      1	   2016	    4.9	   14.9
    25	      1	   2016	   14.1	  343.6
    26	      1	   2016	    4.8	    5.6
    27	      1	   2016	   11.7	    2.2
    28	      1	   2016	   -0.1	  354.6
    29	      1	   2016	    2.4	    5.8
    30	      1	   2016	    4.1	   11.7
    31	      1	   2016	    3.2	    6.2
     1	      2	   2016	    3.6	    7.3
     2	      2	   2016	    5.5	    8.0
     3	      2	   2016	    3.3	   18.4
     4	      2	   2016	    3.8	    5.9
     5	      2	   2016	    2.4	    2.4
     6	      2	   2016	    4.1	  355.4
     7	      2	   2016	    8.6	   21.3
     8	      2	   2016	   -0.0	   23.2
     9	      2	   2016	    7.7	    5.7
    10	      2	   2016	   11.1	    0.6
    11	      2	   2016	    7.3	   13.8
    12	      2	   2016	   10.1	    0.8
    13	      2	   2016	    8.9	   26.0
    14	      2	   2016	    6.9	   11.9
    15	      2	   2016	   12.7	    8.4
    16	      2	   2016	    4.0	  346.0
    17	      2	   2016	    4.0	    2.0
    18	      2	   2016	    4.2	  336.0
    19	      2	   2016	   15.4	    3.0
    20	      2	   2016	   18.2	  352.0
    21	      2	   2016	   10.8	   17.0
