Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2015	   17.1	   25.5
     2	      1	   2015	   12.0	    5.7
     3	      1	   2015	    4.1	    2.7
     4	      1	   2015	   11.3	   11.0
     5	      1	   2015	    3.5	    9.6
     6	      1	   2015	   20.8	   16.8
     7	      1	   2015	   10.6	    5.2
     8	      1	   2015	    9.3	   12.4
     9	      1	   2015	    7.5	   23.3
    10	      1	   2015	    5.6	   13.5
    11	      1	   2015	   24.0	   17.5
    12	      1	   2015	    6.0	   17.2
    13	      1	   2015	   12.5	    9.0
    14	      1	   2015	   11.8	  359.2
    15	      1	   2015	   10.5	    1.2
    16	      1	   2015	   -0.2	    5.1
    17	      1	   2015	   16.0	   10.5
    18	      1	   2015	   10.4	  359.0
    19	      1	   2015	   12.7	    7.4
    20	      1	   2015	    9.3	   21.0
    21	      1	   2015	   11.6	   28.3
    22	      1	   2015	    7.0	    5.4
    23	      1	   2015	    7.0	    7.6
    24	      1	   2015	   16.9	   27.1
    25	      1	   2015	    4.5	    5.9
    26	      1	   2015	   17.0	   25.2
    27	      1	   2015	   16.3	  349.7
    28	      1	   2015	    9.4	   15.8
    29	      1	   2015	    4.7	   20.1
    30	      1	   2015	    6.4	   10.9
    31	      1	   2015	   15.1	   25.3
     1	      2	   2015	   14.3	   11.7
     2	      2	   2015	   11.6	   22.8
     3	      2	   2015	    5.5	    6.1
     4	      2	   2015	   15.6	   22.2
     5	      2	   2015	    7.1	    6.7
     6	      2	   2015	   14.6	  359.0
     7	      2	   2015	    6.3	    7.0
     8	      2	   2015	    8.8	   13.9
     9	      2	   2015	    2.7	    1.0
    10	      2	   2015	   12.8	    3.4
    11	      2	   2015	   10.9	   14.4
    12	      2	   2015	    5.9	  353.8
    13	      2	   2015	    3.1	   26.6
    14	      2	   2015	    7.9	   13.6
    15	      2	   2015	   14.2	   18.9
    16	      2	   2015	    5.1	   22.2
    17	      2	   2015	    2.1	    8.1
    18	      2	   2015	    9.7	    2.0
    19	      2	   2015	   19.4	    4.0
    20	      2	   2015	    3.6	   11.5
    21	      2	   2015	   11.0	   23.8
    22	      2	   2015	    5.5	    3.5
    23	      2	   2015	   17.3	   15.1
    24	      2	   2015	    4.1	    8.5
    25	      2	   2015	    5.9	  351.6
    26	      2	   2015	    8.2	  352.9
    27	      2	   2015	    3.3	    7.8
    28	      2	   2015	   13.0	   20.7
     1	      3	   2015	   10.8	   14.5
     2	      3	   2015	    4.5	    2.1
     3	      3	   2015	   22.7	    0.8
     4	      3	   2015	    8.8	   15.6
     5	      3	   2015	   -0.4	   15.7
     6	      3	   2015	    9.7	    0.5
     7	      3	   2015	    7.5	   13.3
     8	      3	   2015	    6.5	   20.0
     9	      3	   2015	   19.1	   22.1
    10	      3	   2015	   16.4	  357.3
    11	      3	   2015	   16.5	   32.7
    12	      3	   2015	   10.1	   16.7
    13	      3	   2015	    8.0	   11.3
    14	      3	   2015	    8.8	   16.6
    15	      3	   2015	    9.2	    2.6
    16	      3	   2015	    8.1	   16.0
    17	      3	   2015	    2.3	   18.2
    18	      3	   2015	    6.9	   12.5
    19	      3	   2015	    8.1	   13.6
    20	      3	   2015	    2.6	   12.9
    21	      3	   2015	    5.0	   14.4
    22	      3	   2015	    9.1	  340.1
    23	      3	   2015	   11.0	   17.4
    24	      3	   2015	   14.0	    9.7
    25	      3	   2015	    8.0	   26.9
    26	      3	   2015	   20.5	   11.4
    27	      3	   2015	   15.0	    6.9
    28	      3	   2015	   18.8	  357.9
    29	      3	   2015	    9.8	    6.7
    30	      3	   2015	    3.7	   18.4
    31	      3	   2015	    8.1	   14.1
     1	      4	   2015	    7.6	    0.1
     2	      4	   2015	    7.9	   14.4
     3	      4	   2015	    3.2	   26.1
     4	      4	   2015	    7.7	   33.0
     5	      4	   2015	   12.1	    8.5
     6	      4	   2015	    5.6	  352.4
     7	      4	   2015	    6.3	   24.1
     8	      4	   2015	    6.9	    9.1
     9	      4	   2015	    5.0	   28.8
    10	      4	   2015	   21.4	  356.0
    11	      4	   2015	    4.6	    1.7
    12	      4	   2015	   10.3	  346.3
    13	      4	   2015	   10.7	   29.9
    14	      4	   2015	    4.9	    0.9
    15	      4	   2015	   16.1	   30.4
    16	      4	   2015	   10.0	   20.4
    17	      4	   2015	    9.2	    8.7
    18	      4	   2015	    2.5	   15.3
    19	      4	   2015	   10.4	   11.1
    20	      4	   2015	    7.8	   12.7
    21	      4	   2015	    8.3	   21.5
    22	      4	   2015	   11.1	    9.4
    23	      4	   2015	   17.1	    1.4
    24	      4	   2015	    6.3	    3.0
    25	      4	   2015	    7.2	    0.8
    26	      4	   2015	    2.1	    2.4
    27	      4	   2015	   11.6	   23.4
    28	      4	   2015	    4.9	   17.1
    29	      4	   2015	    3.9	  352.1
    30	      4	   2015	   17.7	    8.8
     1	      5	   2015	   13.2	    0.9
     2	      5	   2015	    9.4	  359.4
     3	      5	   2015	   20.4	   12.7
     4	      5	   2015	    3.0	   20.3
     5	      5	   2015	   16.1	   10.0
     6	      5	   2015	   24.2	   10.9
     7	      5	   2015	   14.9	   19.4
     8	      5	   2015	   20.5	   12.2
     9	      5	   2015	    6.9	    3.7
    10	      5	   2015	    7.0	    9.6
    11	      5	   2015	   13.6	    1.5
    12	      5	   2015	   11.8	  358.2
    13	      5	   2015	    3.8	   11.3
    14	      5	   2015	    3.1	   20.0
    15	      5	   2015	    7.2	   15.4
    16	      5	   2015	   12.2	   16.7
    17	      5	   2015	   -0.4	  358.5
    18	      5	   2015	    9.2	    8.6
    19	      5	   2015	    7.1	  358.0
    20	      5	   2015	    9.1	    5.7
    21	      5	   2015	   18.3	   15.8
    22	      5	   2015	    6.3	    5.1
    23	      5	   2015	   14.6	   17.2
    24	      5	   2015	   11.5	    5.9
    25	      5	   2015	    3.8	    9.0
    26	      5	   2015	    8.5	   18.1
    27	      5	   2015	    2.3	   15.3
    28	      5	   2015	    7.7	    4.7
    29	      5	   2015	   10.5	    9.8
