Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2015	   12.7	  349.8
     2	      1	   2015	    9.0	    4.1
     3	      1	   2015	    5.0	   12.3
     4	      1	   2015	    2.5	  352.8
     5	      1	   2015	    8.6	  359.7
     6	      1	   2015	   12.2	    3.6
     7	      1	   2015	    2.2	  359.9
     8	      1	   2015	   10.5	  350.8
     9	      1	   2015	    3.0	   13.9
    10	      1	   2015	   11.1	  355.6
    11	      1	   2015	    6.7	  351.9
    12	      1	   2015	    5.7	   17.1
    13	      1	   2015	    4.5	  359.0
    14	      1	   2015	    5.8	   10.2
    15	      1	   2015	    5.7	  357.4
    16	      1	   2015	    4.3	  357.2
    17	      1	   2015	    8.0	  353.2
    18	      1	   2015	    1.7	   13.9
    19	      1	   2015	   10.5	    1.9
    20	      1	   2015	    6.5	    3.0
    21	      1	   2015	    5.6	  346.8
    22	      1	   2015	   13.8	    9.2
    23	      1	   2015	    5.3	    6.8
    24	      1	   2015	   11.0	  351.0
    25	      1	   2015	    4.2	   21.1
    26	      1	   2015	    8.7	   30.3
    27	      1	   2015	   11.0	    2.0
    28	      1	   2015	    6.9	    3.7
    29	      1	   2015	   12.1	  350.5
    30	      1	   2015	    6.3	  357.0
    31	      1	   2015	    4.3	  356.6
     1	      2	   2015	    7.3	    8.4
     2	      2	   2015	    5.2	   17.4
     3	      2	   2015	    3.2	  356.7
     4	      2	   2015	    9.7	    4.6
     5	      2	   2015	    2.0	    8.4
     6	      2	   2015	    6.2	    1.8
     7	      2	   2015	    7.7	   22.3
     8	      2	   2015	   11.8	    3.2
     9	      2	   2015	    8.6	    5.7
    10	      2	   2015	    5.3	  350.4
    11	      2	   2015	    9.1	   11.6
    12	      2	   2015	    9.9	   15.9
    13	      2	   2015	    5.8	  353.5
    14	      2	   2015	   11.5	    6.6
    15	      2	   2015	    9.9	    9.9
    16	      2	   2015	   13.5	  348.2
    17	      2	   2015	    6.8	   15.9
    18	      2	   2015	    5.3	    6.1
    19	      2	   2015	    7.3	    2.8
    20	      2	   2015	    9.5	   35.7
    21	      2	   2015	   14.1	    0.0
    22	      2	   2015	   -0.4	    2.2
    23	      2	   2015	   12.4	  359.8
    24	      2	   2015	    8.8	    4.7
    25	      2	   2015	    3.3	   23.7
    26	      2	   2015	    4.4	    1.8
    27	      2	   2015	    8.1	    2.4
    28	      2	   2015	    8.4	   13.6
     1	      3	   2015	    2.0	   10.2
     2	      3	   2015	    6.7	  358.8
     3	      3	   2015	    5.0	   17.3
     4	      3	   2015	    7.0	    6.6
     5	      3	   2015	    8.4	  358.2
     6	      3	   2015	    9.2	   13.2
     7	      3	   2015	    8.4	  341.1
     8	      3	   2015	    9.4	   15.9
     9	      3	   2015	    6.3	   17.2
    10	      3	   2015	   10.0	   16.7
    11	      3	   2015	    5.9	   11.2
    12	      3	   2015	   12.1	   26.0
    13	      3	   2015	    4.6	    1.0
    14	      3	   2015	   -0.2	  357.2
    15	      3	   2015	    6.8	   13.8
    16	      3	   2015	    2.3	  341.7
    17	      3	   2015	   10.3	  346.9
    18	      3	   2015	   -0.3	    1.0
    19	      3	   2015	    1.9	  355.5
    20	      3	   2015	    5.2	  356.6
    21	      3	   2015	    7.7	   20.9
    22	      3	   2015	   20.4	    5.8
    23	      3	   2015	   11.9	    7.0
    24	      3	   2015	    3.2	    2.8
    25	      3	   2015	    4.2	  349.0
    26	      3	   2015	    6.9	    7.7
    27	      3	   2015	    3.4	  353.3
    28	      3	   2015	   17.2	    9.1
    29	      3	   2015	    6.8	  341.1
    30	      3	   2015	   12.6	    5.6
    31	      3	   2015	   10.3	  347.6
     1	      4	   2015	    3.4	    3.7
     2	      4	   2015	    6.3	   12.6
     3	      4	   2015	    1.8	    2.2
     4	      4	   2015	    3.6	   23.7
     5	      4	   2015	    4.8	   13.9
     6	      4	   2015	    5.3	   16.4
     7	      4	   2015	   10.9	    0.1
     8	      4	   2015	   12.4	  347.2
     9	      4	   2015	   10.4	    6.0
    10	      4	   2015	   13.1	  357.3
    11	      4	   2015	   16.6	    5.5
    12	      4	   2015	    7.0	    9.6
    13	      4	   2015	   10.4	  350.9
    14	      4	   2015	    9.3	   18.0
    15	      4	   2015	   13.2	   14.2
    16	      4	   2015	    8.6	   10.1
    17	      4	   2015	    7.4	  346.1
    18	      4	   2015	    2.8	    8.3
    19	      4	   2015	   10.9	  359.6
    20	      4	   2015	    2.5	   20.9
    21	      4	   2015	    9.6	    3.1
    22	      4	   2015	    2.2	   13.9
    23	      4	   2015	   16.4	  352.9
    24	      4	   2015	    9.5	  355.4
    25	      4	   2015	    4.9	    0.6
    26	      4	   2015	    5.3	   15.3
    27	      4	   2015	   14.4	    8.7
    28	      4	   2015	    6.1	    0.4
    29	      4	   2015	   17.9	  345.4
    30	      4	   2015	   12.6	    2.0
     1	      5	   2015	    4.1	   16.8
     2	      5	   2015	    8.5	   20.2
     3	      5	   2015	    3.2	   14.4
     4	      5	   2015	    5.1	    8.4
     5	      5	   2015	    9.3	  351.5
     6	      5	   2015	   14.7	  345.8
     7	      5	   2015	    2.8	    7.8
     8	      5	   2015	    8.0	   15.5
     9	      5	   2015	    3.6	   15.3
    10	      5	   2015	   11.6	  354.5
    11	      5	   2015	   15.5	   15.0
    12	      5	   2015	    8.9	   11.2
    13	      5	   2015	    3.9	   10.9
    14	      5	   2015	   15.5	   29.7
    15	      5	   2015	    6.3	    4.7
    16	      5	   2015	    9.8	  354.4
    17	      5	   2015	    6.3	  351.6
    18	      5	   2015	    9.5	    8.7
    19	      5	   2015	    8.6	    7.7
    20	      5	   2015	    2.3	    7.1
    21	      5	   2015	    7.3	    1.3
    22	      5	   2015	   10.2	   11.6
    23	      5	   2015	   10.4	    0.8
    24	      5	   2015	    6.1	    5.9
    25	      5	   2015	    9.5	   10.9
    26	      5	   2015	    3.2	   10.8
    27	      5	   2015	    3.6	   16.2
    28	      5	   2015	   15.2	    8.4
    29	      5	   2015	    3.0	  352.8
    30	      5	   2015	   13.2	  354.5
    31	      5	   2015	   12.1	  358.6
     1	      6	   2015	    3.6	  346.1
     2	      6	   2015	    7.1	   13.2
     3	      6	   2015	    9.7	    4.8
     4	      6	   2015	    5.9	   21.0
     5	      6	   2015	   11.8	    6.5
     6	      6	   2015	    5.8	    7.2
     7	      6	   2015	    9.7	  359.7
     8	      6	   2015	   13.2	   14.4
     9	      6	   2015	    4.9	   15.2
    10	      6	   2015	   15.9	   14.1
    11	      6	   2015	    9.9	    8.5
    12	      6	   2015	    5.0	    0.4
    13	      6	   2015	    6.9	   22.0
    14	      6	   2015	    9.4	    3.7
    15	      6	   2015	   10.5	    5.5
    16	      6	   2015	   -0.4	  354.3
    17	      6	   2015	    4.6	    5.8
    18	      6	   2015	    3.0	   31.2
    19	      6	   2015	   -0.1	  359.6
    20	      6	   2015	    7.6	   29.9
    21	      6	   2015	    4.3	   13.8
    22	      6	   2015	    6.8	   13.8
    23	      6	   2015	   -0.4	  349.1
    24	      6	   2015	    5.5	  356.0
    25	      6	   2015	   19.3	    7.0
    26	      6	   2015	   17.3	   23.0
    27	      6	   2015	    3.6	    5.6
    28	      6	   2015	   12.5	    6.2
    29	      6	   2015	    9.9	  350.6
    30	      6	   2015	    9.4	   17.8
     1	      7	   2015	   15.4	   17.1
     2	      7	   2015	   10.9	    7.2
     3	      7	   2015	    9.3	    3.0
     4	      7	   2015	    5.7	    6.8
     5	      7	   2015	   -0.2	  355.8
     6	      7	   2015	    4.6	    4.5
     7	      7	   2015	    3.8	  359.2
     8	      7	   2015	    9.2	   17.4
     9	      7	   2015	    4.8	   18.7
    10	      7	   2015	    7.8	  357.4
    11	      7	   2015	    4.0	    6.9
    12	      7	   2015	   10.1	   35.4
    13	      7	   2015	    5.0	   25.3
    14	      7	   2015	    7.4	    4.8
    15	      7	   2015	   10.1	   19.6
    16	      7	   2015	   17.8	   14.0
    17	      7	   2015	   11.2	    0.1
    18	      7	   2015	    9.5	   10.4
    19	      7	   2015	    8.8	  354.2
    20	      7	   2015	    9.7	    8.1
    21	      7	   2015	    8.8	  344.3
    22	      7	   2015	    2.2	    1.4
    23	      7	   2015	    5.4	    4.4
    24	      7	   2015	    5.0	   17.0
    25	      7	   2015	    7.4	   11.1
    26	      7	   2015	    8.2	    1.4
    27	      7	   2015	    6.0	    9.1
    28	      7	   2015	   13.9	  348.2
