Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2011	    2.2	    3.3
     2	      1	   2011	    6.5	   10.7
     3	      1	   2011	   13.2	  346.0
     4	      1	   2011	    8.5	    1.4
     5	      1	   2011	    7.7	    1.2
     6	      1	   2011	   15.2	    7.6
     7	      1	   2011	   10.8	  348.0
     8	      1	   2011	   10.6	   23.9
     9	      1	   2011	   12.4	    6.7
    10	      1	   2011	    3.1	  350.4
    11	      1	   2011	   13.4	  341.8
    12	      1	   2011	   13.6	  358.8
    13	      1	   2011	    7.8	  345.6
    14	      1	   2011	    7.2	  359.6
    15	      1	   2011	   -0.5	   16.9
    16	      1	   2011	   -0.4	  357.8
    17	      1	   2011	   14.7	   10.2
    18	      1	   2011	    5.9	  346.8
    19	      1	   2011	   10.9	   19.2
    20	      1	   2011	    6.7	  355.0
    21	      1	   2011	    7.5	  347.1
    22	      1	   2011	   16.7	  357.5
    23	      1	   2011	    5.6	  350.7
    24	      1	   2011	    6.7	  341.9
    25	      1	   2011	    5.7	  343.2
    26	      1	   2011	   11.8	  357.2
    27	      1	   2011	    7.0	  357.7
    28	      1	   2011	    3.9	  351.7
    29	      1	   2011	   21.7	  358.5
    30	      1	   2011	   17.2	  332.8
    31	      1	   2011	    4.2	  352.9
     1	      2	   2011	   10.4	  354.5
     2	      2	   2011	   15.0	   14.8
     3	      2	   2011	    5.2	    7.0
     4	      2	   2011	    5.7	    9.9
     5	      2	   2011	    6.1	   20.8
     6	      2	   2011	   12.7	   11.4
     7	      2	   2011	   16.6	   13.0
     8	      2	   2011	   14.5	    0.7
     9	      2	   2011	    8.1	  355.7
    10	      2	   2011	    4.2	  347.2
    11	      2	   2011	    8.5	    4.9
    12	      2	   2011	   11.3	  347.5
    13	      2	   2011	    5.7	  358.0
    14	      2	   2011	    2.8	    5.0
    15	      2	   2011	    6.7	  340.7
    16	      2	   2011	   10.9	  353.3
    17	      2	   2011	    6.2	  354.2
