Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2018	    3.0	   25.5
     2	      1	   2018	   10.3	    0.9
     3	      1	   2018	   14.6	  349.1
     4	      1	   2018	    5.3	   15.7
     5	      1	   2018	   19.1	    8.7
     6	      1	   2018	    5.3	   14.4
     7	      1	   2018	    6.7	   18.9
     8	      1	   2018	   13.7	    9.0
     9	      1	   2018	    6.1	    0.7
    10	      1	   2018	    8.8	   18.7
    11	      1	   2018	    4.5	   11.5
    12	      1	   2018	    3.7	    7.2
    13	      1	   2018	    6.8	  344.5
    14	      1	   2018	   10.3	    7.6
    15	      1	   2018	   22.7	   23.2
    16	      1	   2018	   16.6	    8.7
    17	      1	   2018	    5.6	  354.5
    18	      1	   2018	   12.2	  356.9
    19	      1	   2018	   10.0	   23.0
    20	      1	   2018	   19.4	    0.9
    21	      1	   2018	    7.9	    3.4
    22	      1	   2018	    5.8	   17.2
    23	      1	   2018	   17.5	   14.0
    24	      1	   2018	   13.0	    7.5
    25	      1	   2018	    7.0	   10.3
    26	      1	   2018	   17.3	   14.5
    27	      1	   2018	   11.6	  358.0
    28	      1	   2018	    0.1	    0.3
    29	      1	   2018	   14.6	  360.0
    30	      1	   2018	   16.0	  344.9
    31	      1	   2018	    3.6	  359.8
     1	      2	   2018	    3.1	   19.4
     2	      2	   2018	    3.4	    8.6
     3	      2	   2018	    9.3	    6.6
     4	      2	   2018	    8.6	  359.0
     5	      2	   2018	    5.1	   14.5
     6	      2	   2018	   12.0	    0.2
     7	      2	   2018	    4.2	  350.8
     8	      2	   2018	   10.1	  359.3
     9	      2	   2018	    7.7	    1.7
    10	      2	   2018	    8.5	    6.9
    11	      2	   2018	   15.5	    4.3
    12	      2	   2018	   13.9	    8.6
    13	      2	   2018	   10.5	   14.7
    14	      2	   2018	   12.3	  354.9
    15	      2	   2018	   15.5	  347.5
    16	      2	   2018	    9.7	   23.9
    17	      2	   2018	    7.0	    4.8
    18	      2	   2018	    4.0	   11.6
    19	      2	   2018	   11.3	   20.7
    20	      2	   2018	    4.0	    9.4
    21	      2	   2018	    9.3	   11.4
    22	      2	   2018	   14.9	  355.3
    23	      2	   2018	   17.1	  349.9
    24	      2	   2018	   12.7	  355.1
    25	      2	   2018	   13.5	  355.7
    26	      2	   2018	   11.5	   20.8
    27	      2	   2018	   20.5	   11.4
    28	      2	   2018	    9.2	   16.4
     1	      3	   2018	   10.5	   18.4
     2	      3	   2018	    8.1	    8.1
     3	      3	   2018	   16.8	    0.4
     4	      3	   2018	   17.0	   17.5
     5	      3	   2018	    9.7	   18.1
     6	      3	   2018	   11.3	    4.4
     7	      3	   2018	   10.4	  356.5
     8	      3	   2018	    2.2	  356.0
     9	      3	   2018	    9.6	    2.5
    10	      3	   2018	    5.6	    6.6
    11	      3	   2018	    3.0	   17.1
    12	      3	   2018	    5.6	  344.3
    13	      3	   2018	    6.7	   22.6
    14	      3	   2018	    2.3	   10.4
    15	      3	   2018	    9.1	  352.6
    16	      3	   2018	    7.0	  358.9
    17	      3	   2018	    3.0	  360.0
    18	      3	   2018	    3.5	    3.6
    19	      3	   2018	   16.6	  354.9
    20	      3	   2018	   13.1	   14.3
    21	      3	   2018	   10.2	   22.8
    22	      3	   2018	    8.1	    1.1
    23	      3	   2018	    7.8	   17.2
    24	      3	   2018	    6.5	    9.6
    25	      3	   2018	    5.1	  356.9
    26	      3	   2018	   13.1	    5.9
    27	      3	   2018	    6.2	   16.2
    28	      3	   2018	   13.0	    3.3
    29	      3	   2018	   11.4	   27.1
    30	      3	   2018	   17.0	  350.9
    31	      3	   2018	    5.6	    8.4
     1	      4	   2018	   12.7	  351.8
     2	      4	   2018	   14.0	  355.7
     3	      4	   2018	   10.5	    9.8
     4	      4	   2018	    6.2	   13.1
     5	      4	   2018	   13.1	    4.8
     6	      4	   2018	    9.0	  351.7
     7	      4	   2018	   23.2	   21.3
     8	      4	   2018	    4.5	   10.5
     9	      4	   2018	   12.7	  355.1
    10	      4	   2018	   12.8	   19.4
    11	      4	   2018	    5.9	   11.5
    12	      4	   2018	    6.3	   11.8
    13	      4	   2018	   20.8	    4.5
    14	      4	   2018	   14.3	   19.0
    15	      4	   2018	   10.0	   15.7
    16	      4	   2018	    7.5	   10.9
    17	      4	   2018	   18.3	    7.3
    18	      4	   2018	    9.5	   13.2
    19	      4	   2018	    7.7	   30.0
    20	      4	   2018	    9.2	  356.3
    21	      4	   2018	   15.3	  359.6
    22	      4	   2018	    4.7	   11.9
    23	      4	   2018	    0.1	    8.4
    24	      4	   2018	    5.3	    3.5
    25	      4	   2018	   21.2	   17.8
    26	      4	   2018	    6.6	    7.7
    27	      4	   2018	    8.8	  359.0
    28	      4	   2018	    2.0	    6.5
    29	      4	   2018	   13.1	   16.3
    30	      4	   2018	    6.7	   25.8
     1	      5	   2018	    5.0	    4.4
     2	      5	   2018	   20.1	   22.6
     3	      5	   2018	    0.2	    7.3
     4	      5	   2018	   16.6	  348.4
     5	      5	   2018	   10.3	   12.0
     6	      5	   2018	    7.5	   14.5
     7	      5	   2018	    6.9	   19.6
