Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2013	    8.9	   17.4
     2	      1	   2013	    5.9	    4.2
     3	      1	   2013	    3.3	  359.7
     4	      1	   2013	   11.3	  343.8
     5	      1	   2013	    9.0	    9.2
     6	      1	   2013	   14.3	   12.8
     7	      1	   2013	    9.2	  357.3
     8	      1	   2013	    4.8	   11.3
     9	      1	   2013	   18.7	  350.1
    10	      1	   2013	    8.5	  356.6
    11	      1	   2013	    7.4	   12.2
    12	      1	   2013	   17.0	    9.0
    13	      1	   2013	    7.2	   13.0
    14	      1	   2013	    9.3	   13.8
    15	      1	   2013	    6.1	   12.2
    16	      1	   2013	   14.1	    9.0
    17	      1	   2013	   10.8	    5.8
    18	      1	   2013	   11.8	  359.3
    19	      1	   2013	   14.6	   15.7
    20	      1	   2013	    9.2	    1.8
    21	      1	   2013	   12.2	    9.5
    22	      1	   2013	    7.0	    7.6
    23	      1	   2013	    2.6	    3.4
    24	      1	   2013	    4.2	   12.8
    25	      1	   2013	   12.6	    0.6
    26	      1	   2013	   11.1	    3.5
    27	      1	   2013	    2.0	  357.9
    28	      1	   2013	   11.4	    8.8
    29	      1	   2013	    3.1	    2.4
    30	      1	   2013	   18.6	   11.2
    31	      1	   2013	    7.6	   21.5
     1	      2	   2013	    1.2	  343.8
     2	      2	   2013	    2.0	    5.4
     3	      2	   2013	    8.3	   10.7
     4	      2	   2013	    7.4	   12.1
     5	      2	   2013	   10.3	   16.5
     6	      2	   2013	   19.1	  357.1
     7	      2	   2013	    1.4	   12.2
     8	      2	   2013	    4.4	    7.3
     9	      2	   2013	    3.6	   18.7
    10	      2	   2013	   14.8	    4.4
    11	      2	   2013	    8.0	    2.2
    12	      2	   2013	    4.8	    6.8
    13	      2	   2013	   17.8	    6.3
    14	      2	   2013	   15.9	  357.5
    15	      2	   2013	   19.0	   13.9
    16	      2	   2013	   10.6	    8.8
    17	      2	   2013	    4.1	  356.1
    18	      2	   2013	    6.0	   15.3
    19	      2	   2013	    7.0	   10.9
    20	      2	   2013	   17.9	  348.1
    21	      2	   2013	    4.8	    0.9
    22	      2	   2013	    5.9	   13.4
    23	      2	   2013	   -0.5	    8.9
    24	      2	   2013	    5.0	   12.0
    25	      2	   2013	   -0.3	   19.7
    26	      2	   2013	   13.1	  350.4
    27	      2	   2013	    9.8	  355.2
    28	      2	   2013	    7.7	   10.4
     1	      3	   2013	   11.3	    4.2
     2	      3	   2013	    4.6	   22.2
     3	      3	   2013	   12.4	   25.9
     4	      3	   2013	   10.4	  359.3
     5	      3	   2013	   10.1	    6.5
     6	      3	   2013	    9.8	    9.0
     7	      3	   2013	    6.4	  350.5
     8	      3	   2013	    4.9	    6.8
     9	      3	   2013	    5.5	   14.6
    10	      3	   2013	    6.6	    3.0
    11	      3	   2013	    4.7	   17.2
    12	      3	   2013	    7.4	    2.6
    13	      3	   2013	    4.8	   10.3
    14	      3	   2013	    7.9	  352.6
    15	      3	   2013	    4.2	  356.6
    16	      3	   2013	   19.1	   11.5
    17	      3	   2013	    2.2	    2.8
    18	      3	   2013	    4.2	  347.4
    19	      3	   2013	    8.1	    2.7
    20	      3	   2013	   14.6	  359.7
    21	      3	   2013	    6.0	  354.3
    22	      3	   2013	    3.9	   17.9
    23	      3	   2013	   20.9	  351.6
    24	      3	   2013	    5.9	  359.8
    25	      3	   2013	   -0.6	   20.2
    26	      3	   2013	    3.7	  356.6
    27	      3	   2013	    6.0	   11.7
    28	      3	   2013	   11.9	    3.7
    29	      3	   2013	    4.3	    2.3
    30	      3	   2013	   11.1	   18.2
    31	      3	   2013	    4.7	    5.8
     1	      4	   2013	   12.7	  357.8
     2	      4	   2013	    2.7	   18.9
     3	      4	   2013	   13.3	    7.3
     4	      4	   2013	   -0.6	  357.5
     5	      4	   2013	    9.3	  355.1
     6	      4	   2013	   14.3	    3.1
     7	      4	   2013	   -0.5	   13.9
     8	      4	   2013	    4.4	   11.7
     9	      4	   2013	   12.7	  352.9
    10	      4	   2013	    3.9	   20.4
    11	      4	   2013	    5.2	   14.4
    12	      4	   2013	   22.8	  356.2
    13	      4	   2013	    6.8	   15.8
    14	      4	   2013	   10.6	   27.1
    15	      4	   2013	    9.9	   22.2
    16	      4	   2013	    8.8	    5.0
    17	      4	   2013	   11.0	    6.8
    18	      4	   2013	    4.7	  355.3
    19	      4	   2013	    6.9	   18.1
    20	      4	   2013	    2.2	   14.2
    21	      4	   2013	   11.4	  352.4
    22	      4	   2013	   16.1	  350.2
    23	      4	   2013	    3.8	  349.8
    24	      4	   2013	    8.9	  357.5
    25	      4	   2013	    5.3	    9.6
    26	      4	   2013	   16.1	  355.5
    27	      4	   2013	   12.6	   13.1
    28	      4	   2013	   15.0	   15.1
    29	      4	   2013	   12.5	   16.4
    30	      4	   2013	   14.6	   14.3
     1	      5	   2013	    8.6	  356.2
     2	      5	   2013	    4.3	  355.5
     3	      5	   2013	   13.8	  353.2
     4	      5	   2013	   10.7	   20.0
     5	      5	   2013	    7.3	   17.3
     6	      5	   2013	   15.8	   13.1
     7	      5	   2013	    7.9	  350.9
     8	      5	   2013	    2.5	   11.8
     9	      5	   2013	   10.9	    1.4
    10	      5	   2013	    9.9	   13.3
    11	      5	   2013	   11.1	    9.5
    12	      5	   2013	    3.0	   22.3
    13	      5	   2013	   20.9	   24.7
    14	      5	   2013	    8.7	   10.6
    15	      5	   2013	    9.4	    7.6
    16	      5	   2013	    5.9	    1.9
    17	      5	   2013	   10.2	  357.1
    18	      5	   2013	    4.7	   22.8
    19	      5	   2013	    9.8	   19.2
    20	      5	   2013	   12.5	   10.6
    21	      5	   2013	    9.2	   11.7
    22	      5	   2013	   12.7	   10.0
    23	      5	   2013	    4.4	    6.7
    24	      5	   2013	   12.2	   30.8
    25	      5	   2013	    3.0	    7.1
    26	      5	   2013	   16.5	   12.4
    27	      5	   2013	   12.2	    5.3
    28	      5	   2013	    7.1	   15.5
    29	      5	   2013	   18.5	    0.5
    30	      5	   2013	    9.5	    2.2
    31	      5	   2013	    8.7	   21.3
