Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2013	    6.7	    4.9
     2	      1	   2013	    9.1	  358.0
     3	      1	   2013	    6.1	  352.2
     4	      1	   2013	   22.5	   18.9
     5	      1	   2013	    3.8	   15.1
     6	      1	   2013	    3.3	    9.3
     7	      1	   2013	    5.1	   20.7
     8	      1	   2013	    2.2	  348.0
     9	      1	   2013	   11.4	  357.9
    10	      1	   2013	    7.4	    8.5
    11	      1	   2013	    5.0	  359.2
    12	      1	   2013	   16.8	   19.4
    13	      1	   2013	   10.9	    9.7
    14	      1	   2013	    4.5	    9.9
    15	      1	   2013	    8.2	   10.3
    16	      1	   2013	    4.9	    5.9
    17	      1	   2013	    7.4	   20.3
    18	      1	   2013	    5.9	    0.9
    19	      1	   2013	   -0.3	  353.7
    20	      1	   2013	   11.8	    9.2
    21	      1	   2013	    3.5	  356.2
    22	      1	   2013	    6.2	    3.3
    23	      1	   2013	    3.1	  343.9
    24	      1	   2013	   18.2	    9.5
    25	      1	   2013	   -0.2	    8.9
    26	      1	   2013	    8.4	   18.9
    27	      1	   2013	    7.7	   16.1
    28	      1	   2013	    6.3	    5.9
    29	      1	   2013	   12.5	    6.4
    30	      1	   2013	    6.2	   13.7
    31	      1	   2013	    1.5	   13.2
     1	      2	   2013	    2.7	   12.7
     2	      2	   2013	   10.7	   24.9
     3	      2	   2013	    3.0	   24.3
     4	      2	   2013	   14.0	   23.3
     5	      2	   2013	    8.9	   17.9
     6	      2	   2013	    3.7	    1.9
     7	      2	   2013	   11.3	   17.4
     8	      2	   2013	    9.7	    0.8
     9	      2	   2013	    6.6	    8.4
    10	      2	   2013	   11.5	    2.1
    11	      2	   2013	    5.6	   28.4
    12	      2	   2013	    9.1	   22.1
    13	      2	   2013	    6.8	  357.5
    14	      2	   2013	    8.0	   10.8
    15	      2	   2013	   11.6	    6.4
    16	      2	   2013	   16.0	    0.2
    17	      2	   2013	    3.8	   26.5
    18	      2	   2013	    4.7	   21.0
    19	      2	   2013	    6.1	    9.7
    20	      2	   2013	   10.7	    8.9
    21	      2	   2013	    5.6	    6.0
    22	      2	   2013	   18.9	   14.2
    23	      2	   2013	   10.6	    4.6
    24	      2	   2013	   16.7	   10.6
    25	      2	   2013	    9.7	    4.9
    26	      2	   2013	    2.0	  351.6
    27	      2	   2013	    5.4	   21.7
    28	      2	   2013	   15.9	   27.8
     1	      3	   2013	    4.2	    2.9
     2	      3	   2013	    5.8	   16.4
     3	      3	   2013	    3.9	   17.8
     4	      3	   2013	    6.3	   13.4
     5	      3	   2013	   12.9	   19.4
     6	      3	   2013	   16.7	    6.9
     7	      3	   2013	   12.9	   22.1
     8	      3	   2013	   14.8	   22.6
     9	      3	   2013	   12.8	  354.3
    10	      3	   2013	    3.6	  354.4
    11	      3	   2013	    3.1	  348.9
    12	      3	   2013	    8.2	   13.0
    13	      3	   2013	    8.1	   12.6
    14	      3	   2013	    7.7	   10.1
    15	      3	   2013	   10.1	   21.3
    16	      3	   2013	    7.4	    9.1
    17	      3	   2013	   10.1	    6.6
    18	      3	   2013	   10.0	  359.5
    19	      3	   2013	   14.8	   11.9
    20	      3	   2013	   10.3	    8.4
    21	      3	   2013	    7.2	    6.1
    22	      3	   2013	    7.6	  345.5
    23	      3	   2013	   12.4	   20.5
    24	      3	   2013	    7.6	    9.6
    25	      3	   2013	    6.1	    8.4
    26	      3	   2013	    5.0	   12.0
    27	      3	   2013	   15.0	    5.7
    28	      3	   2013	    3.2	  348.5
    29	      3	   2013	    4.6	    9.9
    30	      3	   2013	   20.3	   23.3
    31	      3	   2013	    3.8	   24.1
     1	      4	   2013	    6.9	    5.2
     2	      4	   2013	    2.6	  355.3
     3	      4	   2013	   12.7	    3.9
     4	      4	   2013	    6.1	  358.8
     5	      4	   2013	    4.7	   14.1
     6	      4	   2013	    2.9	    8.8
     7	      4	   2013	    6.9	    9.9
     8	      4	   2013	   -0.5	    6.7
     9	      4	   2013	    4.0	  351.0
    10	      4	   2013	    7.3	    1.0
    11	      4	   2013	    4.8	   15.3
    12	      4	   2013	   14.1	  352.5
    13	      4	   2013	    3.3	   28.4
    14	      4	   2013	   12.9	   16.0
    15	      4	   2013	    2.8	    5.9
    16	      4	   2013	    9.6	   33.0
    17	      4	   2013	    6.9	   16.3
    18	      4	   2013	    9.5	   19.4
    19	      4	   2013	   14.3	    3.3
    20	      4	   2013	    5.1	    7.5
    21	      4	   2013	    8.5	   11.7
    22	      4	   2013	   11.0	  358.3
    23	      4	   2013	    3.3	  358.0
    24	      4	   2013	    8.2	    9.2
    25	      4	   2013	    9.0	   24.6
    26	      4	   2013	    9.1	    6.5
    27	      4	   2013	   13.5	    5.5
    28	      4	   2013	    7.7	   12.5
    29	      4	   2013	    1.9	    1.5
    30	      4	   2013	    6.6	    2.1
     1	      5	   2013	    6.2	    7.6
