Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1996	    3.3	    6.2
     2	      1	   1996	    9.0	  348.2
     3	      1	   1996	    6.7	    2.7
     4	      1	   1996	   16.9	   14.2
     5	      1	   1996	   14.1	  348.2
     6	      1	   1996	    4.9	    7.4
     7	      1	   1996	    3.6	  346.0
     8	      1	   1996	   19.1	    2.7
     9	      1	   1996	   -0.8	  355.3
    10	      1	   1996	   11.2	   11.8
    11	      1	   1996	   11.4	  356.1
    12	      1	   1996	   12.6	   12.5
    13	      1	   1996	   -2.1	    7.9
    14	      1	   1996	    8.6	  354.9
    15	      1	   1996	   12.8	   18.0
    16	      1	   1996	    3.4	    8.5
    17	      1	   1996	    4.8	   12.8
    18	      1	   1996	    7.4	    3.6
    19	      1	   1996	   -0.6	  355.9
    20	      1	   1996	    5.9	   17.1
    21	      1	   1996	   -1.8	  348.8
    22	      1	   1996	    5.8	    4.5
    23	      1	   1996	    6.9	    9.2
    24	      1	   1996	    6.3	   26.3
    25	      1	   1996	   18.1	  359.1
    26	      1	   1996	    4.4	    9.4
    27	      1	   1996	   11.1	  349.9
    28	      1	   1996	    2.2	   21.8
    29	      1	   1996	    9.5	    3.9
    30	      1	   1996	    5.4	    4.7
    31	      1	   1996	   -2.7	    8.2
     1	      2	   1996	   17.2	  356.2
     2	      2	   1996	    9.9	  359.7
     3	      2	   1996	    7.6	  355.5
     4	      2	   1996	   10.6	  358.7
     5	      2	   1996	    4.8	  353.3
     6	      2	   1996	   12.1	    5.9
     7	      2	   1996	    5.2	    0.3
     8	      2	   1996	   15.5	   20.4
     9	      2	   1996	   -0.2	   11.2
    10	      2	   1996	    0.5	  358.9
    11	      2	   1996	   22.4	  344.9
    12	      2	   1996	   12.5	  333.5
    13	      2	   1996	    2.9	   18.9
    14	      2	   1996	   12.5	    2.2
    15	      2	   1996	    5.0	   16.4
    16	      2	   1996	    5.7	    0.3
    17	      2	   1996	    2.3	  357.0
    18	      2	   1996	    3.6	   14.9
    19	      2	   1996	   21.0	    1.2
    20	      2	   1996	    9.4	   12.9
    21	      2	   1996	    3.5	  356.6
    22	      2	   1996	    5.8	  355.4
    23	      2	   1996	   18.4	    5.5
    24	      2	   1996	    7.2	   10.0
    25	      2	   1996	   10.2	   12.1
    26	      2	   1996	    9.3	  357.5
    27	      2	   1996	    7.0	   12.2
    28	      2	   1996	   14.5	    5.8
    29	      2	   1996	    3.9	  354.3
     1	      3	   1996	    0.0	   13.5
     2	      3	   1996	   11.4	    5.2
     3	      3	   1996	    5.1	   23.2
     4	      3	   1996	    2.7	   31.7
     5	      3	   1996	    7.5	   16.0
     6	      3	   1996	   10.5	    0.2
     7	      3	   1996	    5.4	    9.7
     8	      3	   1996	   -1.1	    7.6
     9	      3	   1996	    8.9	   16.1
    10	      3	   1996	   13.8	    9.6
    11	      3	   1996	   11.4	   19.7
    12	      3	   1996	    3.1	  359.1
    13	      3	   1996	   11.7	   28.5
    14	      3	   1996	    3.7	   14.0
    15	      3	   1996	   -2.3	    2.0
    16	      3	   1996	    7.1	  354.5
    17	      3	   1996	    9.2	    0.4
    18	      3	   1996	    4.5	   20.5
    19	      3	   1996	    5.1	    7.8
    20	      3	   1996	   13.1	   11.7
    21	      3	   1996	    8.0	   18.0
    22	      3	   1996	   11.2	   25.6
    23	      3	   1996	   -3.0	  354.3
    24	      3	   1996	    7.5	  346.7
    25	      3	   1996	   14.3	   19.8
    26	      3	   1996	    9.2	  354.8
    27	      3	   1996	   10.3	  354.1
    28	      3	   1996	    0.4	  349.9
    29	      3	   1996	   10.2	    1.5
    30	      3	   1996	    8.8	    3.9
    31	      3	   1996	    7.8	   19.7
     1	      4	   1996	    9.8	    1.8
     2	      4	   1996	   13.0	   29.6
     3	      4	   1996	   17.0	    8.2
     4	      4	   1996	    8.8	  359.9
     5	      4	   1996	    2.1	   12.8
     6	      4	   1996	    2.9	   20.2
     7	      4	   1996	   13.1	   23.0
     8	      4	   1996	    9.6	    6.6
     9	      4	   1996	    5.5	    7.8
    10	      4	   1996	    6.8	  353.5
    11	      4	   1996	    5.9	   11.6
    12	      4	   1996	    2.2	    2.1
    13	      4	   1996	    9.2	  358.4
    14	      4	   1996	    4.6	    6.6
    15	      4	   1996	   13.8	   11.5
    16	      4	   1996	   13.7	   23.2
    17	      4	   1996	    7.6	  352.3
    18	      4	   1996	    1.0	  350.5
    19	      4	   1996	   22.7	    4.6
    20	      4	   1996	    4.1	  346.5
    21	      4	   1996	    3.5	  351.9
    22	      4	   1996	    9.0	    8.0
    23	      4	   1996	    9.0	    2.2
    24	      4	   1996	    8.7	  355.9
    25	      4	   1996	   17.6	    8.2
    26	      4	   1996	    7.5	   15.0
    27	      4	   1996	    3.7	    3.7
    28	      4	   1996	    5.7	  338.1
    29	      4	   1996	   11.1	   19.0
    30	      4	   1996	    0.0	    5.1
     1	      5	   1996	   16.7	   20.8
     2	      5	   1996	   15.4	    7.5
     3	      5	   1996	    4.2	    3.0
     4	      5	   1996	    5.6	   11.2
     5	      5	   1996	    9.7	   12.7
     6	      5	   1996	   12.7	    6.7
     7	      5	   1996	   16.0	    4.0
     8	      5	   1996	    3.1	    3.1
     9	      5	   1996	   11.2	    9.3
    10	      5	   1996	    5.9	   10.3
    11	      5	   1996	    4.5	   12.7
    12	      5	   1996	   19.1	   13.8
    13	      5	   1996	   11.4	    6.2
    14	      5	   1996	   10.0	  339.3
    15	      5	   1996	   11.2	  357.2
    16	      5	   1996	   10.4	   10.5
    17	      5	   1996	    4.0	    3.5
    18	      5	   1996	   10.4	    1.2
    19	      5	   1996	    5.0	  356.2
    20	      5	   1996	    6.1	  358.3
    21	      5	   1996	    1.6	    0.4
    22	      5	   1996	   11.9	  349.6
    23	      5	   1996	    5.0	   11.8
    24	      5	   1996	    9.3	   13.1
    25	      5	   1996	   12.1	   14.7
    26	      5	   1996	    3.8	   10.1
    27	      5	   1996	   12.5	  358.0
    28	      5	   1996	    6.1	    8.5
    29	      5	   1996	   11.1	   12.2
    30	      5	   1996	    6.4	  355.1
    31	      5	   1996	   11.8	  347.4
     1	      6	   1996	    3.1	    4.7
     2	      6	   1996	    4.6	   23.9
     3	      6	   1996	    9.3	  357.8
     4	      6	   1996	    7.1	   11.3
     5	      6	   1996	    9.0	   11.6
     6	      6	   1996	    6.4	  357.0
     7	      6	   1996	    7.5	   22.8
     8	      6	   1996	   -0.5	   16.8
     9	      6	   1996	    3.5	    1.5
    10	      6	   1996	    6.6	    9.8
    11	      6	   1996	    4.3	    5.1
    12	      6	   1996	    9.1	    0.0
    13	      6	   1996	    6.3	    8.2
    14	      6	   1996	    1.3	   18.2
    15	      6	   1996	    8.7	   11.8
    16	      6	   1996	    2.2	    8.9
    17	      6	   1996	    9.5	    2.1
    18	      6	   1996	    5.1	    1.7
    19	      6	   1996	    8.1	    3.9
    20	      6	   1996	    2.0	    9.9
    21	      6	   1996	   15.7	    0.5
    22	      6	   1996	   16.2	   19.0
    23	      6	   1996	    5.4	  358.4
    24	      6	   1996	   11.8	   28.6
    25	      6	   1996	   10.6	   12.7
    26	      6	   1996	    4.6	   10.3
    27	      6	   1996	   -2.2	    2.6
    28	      6	   1996	    8.0	  355.4
    29	      6	   1996	   11.8	    8.8
    30	      6	   1996	    8.6	   21.4
     1	      7	   1996	    4.4	   23.1
     2	      7	   1996	    5.3	   12.2
     3	      7	   1996	    7.9	  352.5
     4	      7	   1996	    5.1	   13.5
     5	      7	   1996	    3.6	   37.2
     6	      7	   1996	    9.3	    3.1
     7	      7	   1996	    9.5	   34.4
     8	      7	   1996	    3.0	   21.4
     9	      7	   1996	    7.4	    2.9
    10	      7	   1996	    5.7	    6.6
    11	      7	   1996	    8.0	    2.0
