Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1997	   11.8	  332.0
     2	      1	   1997	    6.4	  328.0
     3	      1	   1997	    9.0	  324.7
     4	      1	   1997	    9.9	  334.2
     5	      1	   1997	    8.2	  309.7
     6	      1	   1997	    9.7	  316.6
     7	      1	   1997	    7.6	  329.3
     8	      1	   1997	    7.9	  305.9
     9	      1	   1997	   14.3	  327.8
    10	      1	   1997	    3.0	  314.8
    11	      1	   1997	    5.4	  312.3
    12	      1	   1997	   21.5	  325.0
    13	      1	   1997	   24.1	  331.4
    14	      1	   1997	    7.1	  311.2
    15	      1	   1997	    2.6	  320.3
    16	      1	   1997	   19.0	  310.0
    17	      1	   1997	    7.9	  325.2
    18	      1	   1997	    5.8	  333.2
    19	      1	   1997	    3.5	  322.9
    20	      1	   1997	   14.3	  316.6
    21	      1	   1997	   16.0	  317.6
    22	      1	   1997	    2.3	  334.7
    23	      1	   1997	    3.6	  322.5
    24	      1	   1997	   16.7	  325.1
    25	      1	   1997	   18.9	  335.9
    26	      1	   1997	   16.5	  326.3
    27	      1	   1997	   11.5	  319.8
    28	      1	   1997	   11.0	  325.6
    29	      1	   1997	    7.0	  324.3
    30	      1	   1997	   11.6	  330.4
    31	      1	   1997	    5.3	  331.1
     1	      2	   1997	    3.8	  309.7
     2	      2	   1997	    9.2	  301.3
     3	      2	   1997	    7.9	  331.1
     4	      2	   1997	   15.1	  306.9
     5	      2	   1997	   13.2	  337.1
     6	      2	   1997	   12.9	  306.4
     7	      2	   1997	   19.6	  330.1
     8	      2	   1997	   11.9	  321.2
     9	      2	   1997	    9.1	  314.0
    10	      2	   1997	    0.2	  312.9
    11	      2	   1997	   20.9	  332.2
    12	      2	   1997	   13.7	  317.4
    13	      2	   1997	   19.6	  324.9
    14	      2	   1997	   15.3	  323.1
    15	      2	   1997	    6.2	  321.3
    16	      2	   1997	   15.6	  326.7
    17	      2	   1997	   19.8	  336.8
    18	      2	   1997	    4.6	  322.9
    19	      2	   1997	   12.9	  303.4
    20	      2	   1997	    9.3	  314.0
    21	      2	   1997	    5.4	  333.8
    22	      2	   1997	   17.4	  326.1
    23	      2	   1997	   15.3	  309.0
    24	      2	   1997	   12.4	  316.3
    25	      2	   1997	    3.9	  335.6
    26	      2	   1997	   -0.8	  314.8
    27	      2	   1997	    2.7	  317.4
    28	      2	   1997	   18.3	  327.5
     1	      3	   1997	    1.3	  334.3
     2	      3	   1997	   14.3	  306.5
     3	      3	   1997	   12.6	  321.1
     4	      3	   1997	    1.8	  322.6
     5	      3	   1997	    3.8	  341.1
     6	      3	   1997	    7.7	  318.3
     7	      3	   1997	   -0.3	  323.7
     8	      3	   1997	   20.3	  314.8
     9	      3	   1997	   20.8	  320.9
    10	      3	   1997	    6.2	  337.4
    11	      3	   1997	   14.4	  328.6
    12	      3	   1997	    3.6	  318.1
    13	      3	   1997	   10.9	  326.1
    14	      3	   1997	   10.7	  327.0
    15	      3	   1997	   11.4	  312.1
    16	      3	   1997	    9.2	  322.6
    17	      3	   1997	    5.6	  333.8
    18	      3	   1997	   12.1	  316.8
    19	      3	   1997	   16.8	  323.4
    20	      3	   1997	   23.7	  337.5
    21	      3	   1997	   16.6	  329.4
    22	      3	   1997	   13.6	  316.9
    23	      3	   1997	   14.8	  325.0
    24	      3	   1997	    5.7	  329.9
    25	      3	   1997	    7.8	  328.4
    26	      3	   1997	    4.8	  312.2
    27	      3	   1997	    7.8	  322.1
    28	      3	   1997	    0.6	  328.4
    29	      3	   1997	    6.2	  321.1
    30	      3	   1997	   15.0	  326.0
    31	      3	   1997	   15.7	  330.2
     1	      4	   1997	   16.6	  327.7
     2	      4	   1997	   12.3	  309.6
     3	      4	   1997	   -1.7	  322.8
     4	      4	   1997	   14.6	  306.5
     5	      4	   1997	   14.7	  325.6
     6	      4	   1997	    9.1	  306.3
     7	      4	   1997	    9.0	  318.6
     8	      4	   1997	    9.6	  301.1
     9	      4	   1997	   10.6	  319.4
    10	      4	   1997	    7.7	  313.0
    11	      4	   1997	   16.6	  318.1
    12	      4	   1997	   29.1	  321.7
    13	      4	   1997	    7.0	  324.1
    14	      4	   1997	   19.0	  325.4
    15	      4	   1997	   18.4	  330.9
    16	      4	   1997	   23.9	  309.4
    17	      4	   1997	   17.8	  310.4
    18	      4	   1997	    2.0	  317.3
    19	      4	   1997	    7.4	  324.0
    20	      4	   1997	   14.1	  312.9
    21	      4	   1997	    2.5	  335.5
    22	      4	   1997	    9.6	  331.6
    23	      4	   1997	   12.1	  331.1
    24	      4	   1997	   30.2	  327.3
    25	      4	   1997	    2.4	  319.8
    26	      4	   1997	    9.1	  317.6
    27	      4	   1997	   11.8	  323.4
    28	      4	   1997	    9.9	  319.0
    29	      4	   1997	   23.6	  325.5
    30	      4	   1997	    4.2	  319.0
     1	      5	   1997	   -0.8	  318.6
     2	      5	   1997	    4.8	  300.7
     3	      5	   1997	    4.5	  309.5
     4	      5	   1997	   10.3	  328.1
     5	      5	   1997	    9.8	  317.9
     6	      5	   1997	   13.6	  314.7
     7	      5	   1997	   11.2	  323.5
     8	      5	   1997	   20.8	  335.4
     9	      5	   1997	    2.3	  311.3
    10	      5	   1997	   10.7	  331.7
    11	      5	   1997	   20.9	  326.5
    12	      5	   1997	    8.1	  333.9
    13	      5	   1997	   13.4	  329.7
    14	      5	   1997	    5.8	  331.3
    15	      5	   1997	   18.8	  348.0
    16	      5	   1997	    8.7	  337.5
    17	      5	   1997	   27.3	  315.2
    18	      5	   1997	    8.0	  309.9
    19	      5	   1997	   10.8	  334.5
    20	      5	   1997	   25.5	  312.3
    21	      5	   1997	    9.8	  331.3
    22	      5	   1997	   19.8	  325.7
    23	      5	   1997	    8.0	  321.9
    24	      5	   1997	    9.7	  324.0
    25	      5	   1997	   14.2	  317.6
    26	      5	   1997	    5.2	  327.7
    27	      5	   1997	    2.0	  315.7
    28	      5	   1997	   11.3	  320.6
    29	      5	   1997	   17.7	  322.2
    30	      5	   1997	    5.2	  298.9
    31	      5	   1997	   11.0	  326.3
     1	      6	   1997	    7.6	  335.1
     2	      6	   1997	   12.8	  317.1
     3	      6	   1997	    1.6	  326.3
     4	      6	   1997	    5.7	  315.9
     5	      6	   1997	   -0.3	  338.5
     6	      6	   1997	   18.4	  335.4
     7	      6	   1997	   13.3	  329.0
     8	      6	   1997	    4.2	  329.4
     9	      6	   1997	   12.0	  328.6
    10	      6	   1997	   11.7	  300.6
    11	      6	   1997	   13.3	  315.9
    12	      6	   1997	   10.8	  313.4
    13	      6	   1997	   11.8	  336.0
    14	      6	   1997	    5.0	  316.2
    15	      6	   1997	   19.4	  335.7
    16	      6	   1997	    6.7	  324.8
    17	      6	   1997	    8.1	  328.3
    18	      6	   1997	    7.6	  317.2
    19	      6	   1997	    6.8	  329.0
    20	      6	   1997	    7.4	  322.8
    21	      6	   1997	    7.3	  323.6
    22	      6	   1997	    7.4	  307.2
    23	      6	   1997	    9.8	  314.7
    24	      6	   1997	   10.0	  309.7
    25	      6	   1997	   12.6	  320.0
    26	      6	   1997	   -1.7	  332.7
    27	      6	   1997	   15.7	  334.3
    28	      6	   1997	   18.1	  327.3
    29	      6	   1997	   19.9	  336.5
    30	      6	   1997	   20.8	  350.2
     1	      7	   1997	   14.9	  335.5
     2	      7	   1997	    6.7	  319.8
     3	      7	   1997	    3.0	  318.4
     4	      7	   1997	   11.0	  321.4
     5	      7	   1997	   10.4	  312.2
     6	      7	   1997	   18.4	  308.0
     7	      7	   1997	   15.6	  329.9
     8	      7	   1997	   12.7	  333.9
     9	      7	   1997	    5.2	  301.6
    10	      7	   1997	   21.9	  324.0
    11	      7	   1997	    5.0	  334.0
    12	      7	   1997	   25.8	  321.2
    13	      7	   1997	    3.8	  320.6
    14	      7	   1997	    4.7	  325.0
    15	      7	   1997	    5.8	  319.1
    16	      7	   1997	   17.7	  315.3
    17	      7	   1997	    5.1	  330.0
    18	      7	   1997	    5.8	  320.6
    19	      7	   1997	    7.9	  303.5
    20	      7	   1997	    7.9	  331.6
    21	      7	   1997	   15.8	  320.9
    22	      7	   1997	   22.0	  333.3
    23	      7	   1997	    9.1	  327.4
    24	      7	   1997	   21.2	  334.2
    25	      7	   1997	    8.3	  313.2
    26	      7	   1997	   24.8	  326.8
    27	      7	   1997	    8.6	  315.5
    28	      7	   1997	    4.0	  314.4
    29	      7	   1997	   21.0	  323.7
    30	      7	   1997	   26.8	  312.4
    31	      7	   1997	    4.9	  327.1
     1	      8	   1997	   18.5	  327.6
     2	      8	   1997	   11.2	  325.5
     3	      8	   1997	    5.5	  334.8
     4	      8	   1997	    7.1	  325.9
     5	      8	   1997	   18.7	  309.3
     6	      8	   1997	    0.0	  324.6
     7	      8	   1997	    6.7	  306.7
     8	      8	   1997	    0.4	  313.7
     9	      8	   1997	    1.3	  323.8
    10	      8	   1997	   15.1	  328.2
    11	      8	   1997	   10.0	  322.0
    12	      8	   1997	   14.1	  317.5
    13	      8	   1997	   11.1	  329.1
    14	      8	   1997	   12.6	  333.9
    15	      8	   1997	   14.4	  327.6
    16	      8	   1997	    6.3	  323.5
    17	      8	   1997	    0.8	  303.1
    18	      8	   1997	   26.7	  324.3
    19	      8	   1997	   10.4	  320.4
    20	      8	   1997	    2.5	  328.5
    21	      8	   1997	   17.6	  326.8
    22	      8	   1997	    6.6	  305.0
    23	      8	   1997	    0.0	  321.3
    24	      8	   1997	   10.5	  323.1
    25	      8	   1997	   12.1	  311.0
    26	      8	   1997	   16.6	  328.9
    27	      8	   1997	    5.6	  327.1
    28	      8	   1997	    9.4	  341.8
    29	      8	   1997	   16.0	  339.2
    30	      8	   1997	    1.4	  328.8
    31	      8	   1997	   17.4	  309.0
     1	      9	   1997	    4.2	  309.2
     2	      9	   1997	   23.4	  340.6
     3	      9	   1997	   17.7	  329.2
     4	      9	   1997	   12.7	  327.3
     5	      9	   1997	   27.4	  335.6
     6	      9	   1997	   13.8	  328.6
     7	      9	   1997	   14.7	  322.2
     8	      9	   1997	   11.4	  320.7
     9	      9	   1997	   21.5	  313.5
    10	      9	   1997	   13.0	  323.7
    11	      9	   1997	   16.3	  307.0
    12	      9	   1997	    5.9	  327.1
    13	      9	   1997	    6.8	  329.7
    14	      9	   1997	    0.4	  333.3
    15	      9	   1997	    1.5	  326.0
    16	      9	   1997	   18.0	  313.8
    17	      9	   1997	   11.4	  338.9
    18	      9	   1997	    8.0	  330.4
    19	      9	   1997	    4.6	  318.4
    20	      9	   1997	   28.0	  306.6
    21	      9	   1997	   12.5	  305.2
    22	      9	   1997	    7.5	  329.3
    23	      9	   1997	    5.9	  329.3
    24	      9	   1997	   15.4	  318.1
    25	      9	   1997	    2.4	  311.7
    26	      9	   1997	   11.7	  315.8
    27	      9	   1997	   22.8	  334.2
    28	      9	   1997	   19.6	  316.0
    29	      9	   1997	    3.4	  322.0
    30	      9	   1997	   15.0	  333.9
     1	     10	   1997	    4.8	  328.7
     2	     10	   1997	   12.9	  329.6
     3	     10	   1997	   16.5	  292.1
     4	     10	   1997	    3.5	  326.3
     5	     10	   1997	   22.9	  298.6
     6	     10	   1997	   14.5	  310.5
     7	     10	   1997	   14.3	  324.9
     8	     10	   1997	   15.0	  317.8
     9	     10	   1997	    6.7	  322.0
    10	     10	   1997	   16.7	  326.0
    11	     10	   1997	    9.3	  317.3
    12	     10	   1997	   11.5	  319.7
    13	     10	   1997	    3.7	  326.7
    14	     10	   1997	    8.4	  318.6
    15	     10	   1997	    9.3	  314.9
    16	     10	   1997	    4.9	  316.7
    17	     10	   1997	    5.8	  305.2
    18	     10	   1997	    3.0	  324.9
    19	     10	   1997	    4.4	  329.7
    20	     10	   1997	   18.1	  317.0
    21	     10	   1997	   21.3	  331.8
    22	     10	   1997	   24.8	  323.8
    23	     10	   1997	    9.8	  323.4
    24	     10	   1997	    9.0	  310.4
    25	     10	   1997	    3.4	  318.5
    26	     10	   1997	   11.3	  325.5
