Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2014	    1.5	  139.2
     2	      1	   2014	    1.3	  118.4
     3	      1	   2014	    3.0	  103.4
     4	      1	   2014	    5.1	  103.0
     5	      1	   2014	    2.6	   86.2
     6	      1	   2014	   12.6	  107.0
     7	      1	   2014	    2.9	   86.6
     8	      1	   2014	   25.7	   94.3
     9	      1	   2014	    7.1	  124.0
    10	      1	   2014	    7.7	  125.9
    11	      1	   2014	    6.9	   94.3
    12	      1	   2014	    6.7	  112.1
    13	      1	   2014	   13.5	  102.7
    14	      1	   2014	   20.0	  121.7
    15	      1	   2014	   16.2	   98.7
    16	      1	   2014	    3.0	  110.0
    17	      1	   2014	    6.5	   72.0
    18	      1	   2014	    4.9	  117.6
    19	      1	   2014	    9.8	   77.4
    20	      1	   2014	    4.7	   80.6
    21	      1	   2014	    0.3	   91.5
    22	      1	   2014	   18.2	  116.2
    23	      1	   2014	   14.4	  132.8
    24	      1	   2014	   15.1	  135.4
    25	      1	   2014	    0.9	   92.9
    26	      1	   2014	    0.7	  116.9
    27	      1	   2014	   13.3	  109.2
    28	      1	   2014	    2.4	   89.2
    29	      1	   2014	    5.2	  101.5
    30	      1	   2014	   10.0	  116.4
    31	      1	   2014	    2.5	   74.2
     1	      2	   2014	    0.8	  118.0
     2	      2	   2014	   14.2	  138.0
     3	      2	   2014	    2.5	   84.6
     4	      2	   2014	    9.3	   95.8
     5	      2	   2014	    0.7	  121.9
     6	      2	   2014	    4.3	   64.2
     7	      2	   2014	    2.8	   67.6
     8	      2	   2014	    5.2	   97.9
     9	      2	   2014	    3.7	  113.3
    10	      2	   2014	    0.7	  106.8
    11	      2	   2014	    0.7	   85.5
    12	      2	   2014	    2.8	  102.5
    13	      2	   2014	    6.9	   72.0
    14	      2	   2014	    5.6	  119.4
    15	      2	   2014	    1.6	   91.1
    16	      2	   2014	    9.7	  119.6
    17	      2	   2014	    7.1	  105.5
    18	      2	   2014	    3.6	   76.2
    19	      2	   2014	    7.5	  138.7
    20	      2	   2014	    2.7	  141.1
    21	      2	   2014	    1.5	  132.8
    22	      2	   2014	    9.6	  103.9
    23	      2	   2014	   13.0	  103.7
    24	      2	   2014	    8.6	  101.1
    25	      2	   2014	   18.3	   92.8
    26	      2	   2014	    1.5	  141.0
    27	      2	   2014	    1.6	  121.9
    28	      2	   2014	    8.3	   80.7
     1	      3	   2014	    2.5	  134.2
     2	      3	   2014	    1.9	   77.0
     3	      3	   2014	    0.8	  120.7
     4	      3	   2014	    3.2	   84.5
     5	      3	   2014	    0.4	   69.1
     6	      3	   2014	    3.2	   85.7
     7	      3	   2014	    9.4	   88.9
     8	      3	   2014	   11.3	  114.5
     9	      3	   2014	    1.6	   93.7
    10	      3	   2014	   23.8	   86.1
    11	      3	   2014	    1.2	  119.4
    12	      3	   2014	   24.0	  109.3
    13	      3	   2014	   11.6	  122.8
    14	      3	   2014	   16.8	  106.8
    15	      3	   2014	    3.4	  116.6
    16	      3	   2014	    5.4	  108.6
    17	      3	   2014	   -0.1	  146.9
    18	      3	   2014	   16.0	   77.2
    19	      3	   2014	    0.8	   69.7
    20	      3	   2014	    1.2	  123.6
    21	      3	   2014	    0.0	   96.3
    22	      3	   2014	    1.0	  104.7
    23	      3	   2014	    2.8	  110.9
    24	      3	   2014	    6.3	  148.5
    25	      3	   2014	    8.4	   65.2
    26	      3	   2014	    3.6	   86.8
    27	      3	   2014	    1.7	   97.7
    28	      3	   2014	    0.3	  116.9
    29	      3	   2014	   10.4	  114.1
    30	      3	   2014	    1.2	   82.4
    31	      3	   2014	    1.4	  111.3
     1	      4	   2014	    6.0	   60.9
     2	      4	   2014	    9.5	   67.4
     3	      4	   2014	   10.8	  126.6
     4	      4	   2014	    0.5	  108.5
     5	      4	   2014	    9.6	   76.1
     6	      4	   2014	   15.8	  153.5
     7	      4	   2014	   -0.4	   99.3
     8	      4	   2014	    3.1	   81.8
     9	      4	   2014	    9.1	   77.6
    10	      4	   2014	    0.6	   78.7
    11	      4	   2014	    8.1	   92.8
    12	      4	   2014	    0.4	  103.7
    13	      4	   2014	    2.3	  141.1
    14	      4	   2014	    5.6	  127.7
    15	      4	   2014	    1.1	   72.3
    16	      4	   2014	   -0.1	   88.2
    17	      4	   2014	    0.5	   89.4
    18	      4	   2014	    3.7	   85.5
    19	      4	   2014	    4.6	   95.7
    20	      4	   2014	   17.5	   65.8
    21	      4	   2014	    0.1	  109.4
    22	      4	   2014	    5.0	  119.0
    23	      4	   2014	    2.2	  111.0
    24	      4	   2014	   11.1	  123.2
    25	      4	   2014	    3.6	  107.9
    26	      4	   2014	    8.6	   75.3
    27	      4	   2014	    0.3	  126.5
    28	      4	   2014	    4.1	  105.5
    29	      4	   2014	   11.5	  112.9
    30	      4	   2014	    2.4	  103.7
     1	      5	   2014	    5.8	  126.3
     2	      5	   2014	    4.4	   59.8
     3	      5	   2014	    7.9	  114.8
     4	      5	   2014	    2.6	   99.4
     5	      5	   2014	    3.6	   96.9
     6	      5	   2014	   10.8	  163.7
     7	      5	   2014	    8.9	   55.9
     8	      5	   2014	    5.9	  125.7
     9	      5	   2014	   13.7	   94.1
    10	      5	   2014	   15.8	   98.7
    11	      5	   2014	    7.1	   86.8
    12	      5	   2014	    1.1	   90.6
    13	      5	   2014	    3.4	  112.8
    14	      5	   2014	    8.8	   72.7
    15	      5	   2014	   11.3	   76.4
    16	      5	   2014	    2.3	   68.1
    17	      5	   2014	    3.3	  108.9
    18	      5	   2014	    8.6	   68.2
    19	      5	   2014	    3.0	  163.1
    20	      5	   2014	   18.8	  138.1
    21	      5	   2014	    6.6	  107.6
    22	      5	   2014	   27.2	  124.1
    23	      5	   2014	    1.2	  135.1
    24	      5	   2014	    2.1	  102.6
    25	      5	   2014	    7.2	  127.4
    26	      5	   2014	    7.9	   85.1
    27	      5	   2014	   18.8	   94.6
    28	      5	   2014	    3.7	  133.4
    29	      5	   2014	    0.8	  120.9
    30	      5	   2014	    1.2	   89.0
    31	      5	   2014	    5.4	  102.8
     1	      6	   2014	   11.7	   99.6
     2	      6	   2014	   13.6	   93.3
     3	      6	   2014	    3.0	  125.2
     4	      6	   2014	    3.6	   91.5
     5	      6	   2014	    0.5	  149.7
     6	      6	   2014	    2.7	   94.6
     7	      6	   2014	    3.8	   83.8
     8	      6	   2014	    5.6	  122.6
     9	      6	   2014	    5.0	   71.8
    10	      6	   2014	    4.7	   97.7
    11	      6	   2014	    0.3	  137.6
    12	      6	   2014	    7.7	   80.5
    13	      6	   2014	    2.3	  122.4
    14	      6	   2014	    1.9	  162.7
    15	      6	   2014	    6.4	   79.8
    16	      6	   2014	   11.0	  124.6
    17	      6	   2014	    2.5	  117.2
    18	      6	   2014	   27.1	  106.1
    19	      6	   2014	   19.3	  127.4
    20	      6	   2014	    0.8	   81.5
    21	      6	   2014	    0.1	  140.3
    22	      6	   2014	    2.9	   77.3
    23	      6	   2014	    1.7	  102.7
    24	      6	   2014	    4.4	  103.2
    25	      6	   2014	   10.3	  137.0
    26	      6	   2014	    1.8	  145.7
    27	      6	   2014	    4.6	  124.6
    28	      6	   2014	   -0.0	   81.0
    29	      6	   2014	   17.0	   93.4
    30	      6	   2014	    5.7	   97.0
     1	      7	   2014	    2.5	   88.9
     2	      7	   2014	    4.9	  108.3
     3	      7	   2014	    1.7	  115.9
     4	      7	   2014	    3.9	  105.1
     5	      7	   2014	    6.1	  104.9
     6	      7	   2014	    4.2	  129.4
     7	      7	   2014	    2.2	   99.0
     8	      7	   2014	    1.7	  100.9
     9	      7	   2014	    8.4	   87.6
    10	      7	   2014	    3.3	   93.1
    11	      7	   2014	    3.7	  116.5
    12	      7	   2014	    1.5	   97.5
    13	      7	   2014	   12.1	   86.1
    14	      7	   2014	    9.7	   83.6
    15	      7	   2014	    5.4	   87.5
    16	      7	   2014	    9.2	  101.9
    17	      7	   2014	   11.1	   52.3
    18	      7	   2014	    3.5	   87.7
    19	      7	   2014	   13.3	   96.7
    20	      7	   2014	    0.3	   62.5
    21	      7	   2014	    0.7	  101.3
    22	      7	   2014	    7.2	  108.0
    23	      7	   2014	   19.8	  108.0
    24	      7	   2014	    2.1	   94.9
    25	      7	   2014	    1.1	  138.2
    26	      7	   2014	    4.1	  118.6
    27	      7	   2014	   12.1	   78.3
    28	      7	   2014	   13.3	  102.5
    29	      7	   2014	   -0.2	   89.2
    30	      7	   2014	    2.3	  142.6
    31	      7	   2014	    3.0	   82.5
     1	      8	   2014	    0.9	  116.0
     2	      8	   2014	   10.8	   78.5
     3	      8	   2014	   12.8	   82.2
     4	      8	   2014	    1.3	   91.1
     5	      8	   2014	   11.1	   74.6
     6	      8	   2014	    4.2	  128.5
     7	      8	   2014	    5.7	  110.6
     8	      8	   2014	    0.4	   79.1
     9	      8	   2014	    0.9	   63.4
    10	      8	   2014	    0.3	  106.1
    11	      8	   2014	   10.4	   92.8
    12	      8	   2014	    3.6	   93.6
    13	      8	   2014	    5.6	  121.3
    14	      8	   2014	    8.0	  121.2
    15	      8	   2014	   26.5	  109.7
    16	      8	   2014	    1.0	   94.8
    17	      8	   2014	    3.5	   94.0
    18	      8	   2014	    2.8	   85.4
    19	      8	   2014	   14.5	  106.2
    20	      8	   2014	    3.8	   90.8
    21	      8	   2014	    3.1	  102.3
    22	      8	   2014	    1.4	  122.5
    23	      8	   2014	   17.3	  117.3
    24	      8	   2014	   12.9	   92.7
    25	      8	   2014	    1.8	  104.2
    26	      8	   2014	   12.7	  105.7
    27	      8	   2014	    3.0	   81.7
    28	      8	   2014	    2.1	   88.3
    29	      8	   2014	    7.0	   47.0
    30	      8	   2014	    0.2	  119.7
    31	      8	   2014	    0.5	  127.8
     1	      9	   2014	    0.5	  107.5
     2	      9	   2014	   10.6	   93.9
     3	      9	   2014	    7.2	   99.4
     4	      9	   2014	   24.1	   75.9
     5	      9	   2014	    1.0	  103.2
     6	      9	   2014	   15.4	  104.2
     7	      9	   2014	    4.3	  128.7
     8	      9	   2014	    1.5	  106.6
     9	      9	   2014	    3.3	  106.1
    10	      9	   2014	   11.1	  133.4
    11	      9	   2014	    3.7	   95.5
    12	      9	   2014	    5.1	   94.3
    13	      9	   2014	    1.3	  118.8
    14	      9	   2014	   19.0	   77.6
    15	      9	   2014	    3.3	  120.7
    16	      9	   2014	    2.1	  107.0
    17	      9	   2014	    1.1	  117.2
    18	      9	   2014	    1.8	  137.0
    19	      9	   2014	    8.4	   86.8
    20	      9	   2014	    5.8	  111.6
    21	      9	   2014	    1.4	  107.1
    22	      9	   2014	   21.5	   87.8
    23	      9	   2014	   10.5	  127.4
    24	      9	   2014	   18.0	   98.4
    25	      9	   2014	   14.5	   82.7
    26	      9	   2014	    8.8	  102.1
    27	      9	   2014	    4.1	   73.1
    28	      9	   2014	   10.5	  116.8
    29	      9	   2014	   17.2	   96.8
    30	      9	   2014	   20.1	   75.1
     1	     10	   2014	   26.2	   89.6
     2	     10	   2014	   14.6	  141.8
     3	     10	   2014	    9.6	   67.7
     4	     10	   2014	   13.5	   97.3
     5	     10	   2014	   12.2	  115.8
     6	     10	   2014	   13.6	   99.6
     7	     10	   2014	    5.9	  120.2
     8	     10	   2014	   12.2	   88.2
     9	     10	   2014	   -0.1	   83.3
    10	     10	   2014	    7.0	  114.2
    11	     10	   2014	    4.6	   90.5
    12	     10	   2014	    6.0	  110.5
    13	     10	   2014	   14.8	   86.8
    14	     10	   2014	   22.8	   85.7
    15	     10	   2014	    2.6	   87.3
    16	     10	   2014	    5.0	  101.8
    17	     10	   2014	    5.4	   74.8
    18	     10	   2014	   19.5	   96.0
    19	     10	   2014	   -0.1	  122.9
    20	     10	   2014	    7.6	   86.3
    21	     10	   2014	    4.8	  108.9
    22	     10	   2014	   24.9	  113.9
    23	     10	   2014	   15.2	  119.3
    24	     10	   2014	   16.3	   71.6
    25	     10	   2014	    6.4	  116.5
    26	     10	   2014	    6.9	  119.9
    27	     10	   2014	    1.0	  147.5
    28	     10	   2014	    6.6	  151.2
    29	     10	   2014	    0.3	  102.9
    30	     10	   2014	    2.6	  126.3
    31	     10	   2014	    5.4	  122.3
     1	     11	   2014	    5.9	  118.6
     2	     11	   2014	    4.4	   67.0
     3	     11	   2014	    5.6	   69.0
     4	     11	   2014	    4.2	   96.0
     5	     11	   2014	    1.0	  113.5
     6	     11	   2014	    3.6	  105.9
     7	     11	   2014	    3.7	   91.8
     8	     11	   2014	    4.9	   80.3
     9	     11	   2014	    7.9	   56.8
    10	     11	   2014	    1.1	   94.3
    11	     11	   2014	    0.6	  136.5
    12	     11	   2014	    4.3	   92.5
    13	     11	   2014	    3.1	   73.7
    14	     11	   2014	    8.5	  116.1
    15	     11	   2014	    6.7	   84.6
    16	     11	   2014	    1.7	   86.0
    17	     11	   2014	    0.8	   80.3
    18	     11	   2014	    5.9	   92.5
    19	     11	   2014	    1.5	   97.7
    20	     11	   2014	    1.0	   98.2
    21	     11	   2014	    4.9	   97.9
    22	     11	   2014	    3.2	   93.0
    23	     11	   2014	    4.0	  100.4
