Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2012	    6.4	   42.2
     2	      1	   2012	    1.5	   60.0
     3	      1	   2012	    4.2	   57.0
     4	      1	   2012	    6.0	   27.4
     5	      1	   2012	    3.8	   42.5
     6	      1	   2012	    4.2	   35.0
     7	      1	   2012	    7.5	   55.8
     8	      1	   2012	    4.2	   50.0
     9	      1	   2012	   -0.2	   69.3
    10	      1	   2012	    8.0	   47.7
    11	      1	   2012	    2.3	   49.5
    12	      1	   2012	    3.1	   45.8
    13	      1	   2012	    6.7	   47.6
    14	      1	   2012	    3.0	   56.0
    15	      1	   2012	    4.2	   46.5
    16	      1	   2012	   -0.3	   40.9
    17	      1	   2012	    3.8	   54.6
    18	      1	   2012	    2.3	   43.6
    19	      1	   2012	    6.8	   45.2
    20	      1	   2012	    5.8	   42.5
    21	      1	   2012	    4.5	   47.8
    22	      1	   2012	    7.6	   49.0
    23	      1	   2012	    3.1	   41.6
    24	      1	   2012	    2.4	   40.1
    25	      1	   2012	   -0.2	   43.6
    26	      1	   2012	    6.2	   55.7
    27	      1	   2012	    5.8	   56.0
    28	      1	   2012	    4.8	   35.2
    29	      1	   2012	    3.2	   54.6
    30	      1	   2012	    7.2	   54.0
    31	      1	   2012	    7.9	   38.3
     1	      2	   2012	    2.1	   42.1
     2	      2	   2012	    2.2	   54.3
     3	      2	   2012	    5.6	   48.2
     4	      2	   2012	    5.2	   65.2
     5	      2	   2012	    4.0	   46.5
     6	      2	   2012	    5.1	   66.0
     7	      2	   2012	    4.0	   49.8
     8	      2	   2012	    7.6	   52.0
     9	      2	   2012	   -0.4	   51.2
    10	      2	   2012	    1.7	   45.7
    11	      2	   2012	    6.0	   43.1
    12	      2	   2012	    4.8	   34.5
    13	      2	   2012	    2.2	   53.2
    14	      2	   2012	    4.2	   51.2
    15	      2	   2012	    6.8	   56.3
    16	      2	   2012	    5.4	   33.7
    17	      2	   2012	    5.6	   49.1
    18	      2	   2012	    6.4	   56.3
    19	      2	   2012	    2.5	   51.5
    20	      2	   2012	    3.4	   42.0
    21	      2	   2012	    4.7	   55.3
    22	      2	   2012	    4.5	   46.2
    23	      2	   2012	    9.5	   45.5
    24	      2	   2012	    2.1	   51.3
    25	      2	   2012	    7.3	   56.9
    26	      2	   2012	    3.1	   53.0
    27	      2	   2012	    5.3	   55.7
    28	      2	   2012	   13.5	   40.9
    29	      2	   2012	    4.4	   51.3
     1	      3	   2012	    2.8	   43.4
     2	      3	   2012	    8.9	   55.5
     3	      3	   2012	    4.7	   57.9
     4	      3	   2012	    5.9	   55.0
     5	      3	   2012	    3.3	   60.6
     6	      3	   2012	    5.9	   44.7
     7	      3	   2012	    8.2	   47.6
     8	      3	   2012	   -0.5	   39.1
     9	      3	   2012	    3.2	   37.3
    10	      3	   2012	   -0.2	   55.8
    11	      3	   2012	    4.0	   50.8
    12	      3	   2012	    4.1	   41.1
    13	      3	   2012	   13.0	   45.9
    14	      3	   2012	    7.1	   62.8
    15	      3	   2012	    8.1	   44.8
    16	      3	   2012	    6.4	   58.3
    17	      3	   2012	    3.0	   16.9
    18	      3	   2012	    2.9	   53.6
    19	      3	   2012	    6.1	   56.5
    20	      3	   2012	    4.1	   60.0
    21	      3	   2012	    5.0	   51.2
    22	      3	   2012	    2.9	   43.3
    23	      3	   2012	    1.7	   38.1
    24	      3	   2012	    9.1	   54.7
    25	      3	   2012	    9.3	   52.8
    26	      3	   2012	    1.8	   61.0
    27	      3	   2012	    3.9	   50.4
    28	      3	   2012	    3.6	   57.8
    29	      3	   2012	    4.5	   43.5
    30	      3	   2012	    2.5	   62.8
    31	      3	   2012	    2.1	   40.4
     1	      4	   2012	    1.6	   46.3
     2	      4	   2012	    2.8	   46.3
     3	      4	   2012	    3.5	   59.8
     4	      4	   2012	    2.5	   31.9
     5	      4	   2012	   10.6	   54.5
     6	      4	   2012	    1.8	   51.8
     7	      4	   2012	    6.2	   48.2
     8	      4	   2012	    1.4	   38.5
     9	      4	   2012	    8.0	   38.7
    10	      4	   2012	    4.2	   59.7
    11	      4	   2012	    6.2	   24.8
    12	      4	   2012	   11.4	   48.4
    13	      4	   2012	   -0.1	   59.7
    14	      4	   2012	    4.2	   56.0
    15	      4	   2012	    3.2	   23.7
    16	      4	   2012	   -0.1	   53.4
    17	      4	   2012	   11.8	   48.7
    18	      4	   2012	    3.2	   56.2
    19	      4	   2012	    4.9	   36.3
    20	      4	   2012	   10.0	   46.9
    21	      4	   2012	    5.3	   51.8
    22	      4	   2012	    3.8	   54.3
    23	      4	   2012	    5.7	   50.1
    24	      4	   2012	    4.8	   49.5
    25	      4	   2012	    6.3	   37.0
    26	      4	   2012	    4.7	   44.6
    27	      4	   2012	    4.0	   47.7
    28	      4	   2012	    2.2	   43.9
    29	      4	   2012	    6.6	   53.1
    30	      4	   2012	    5.0	   41.0
     1	      5	   2012	    7.3	   36.8
     2	      5	   2012	    7.9	   45.3
     3	      5	   2012	    2.1	   59.3
     4	      5	   2012	    8.1	   40.0
     5	      5	   2012	    3.0	   46.2
     6	      5	   2012	    4.2	   53.7
     7	      5	   2012	   10.9	   61.0
     8	      5	   2012	    2.3	   39.0
     9	      5	   2012	    6.2	   50.0
    10	      5	   2012	    4.7	   38.7
    11	      5	   2012	    3.2	   55.7
    12	      5	   2012	    5.5	   42.1
