Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2017	    1.9	    1.0
     2	      1	   2017	    2.3	   13.1
     3	      1	   2017	   17.9	   12.7
     4	      1	   2017	    3.5	   13.0
     5	      1	   2017	   10.7	   14.9
     6	      1	   2017	    7.1	   13.7
     7	      1	   2017	   10.0	    2.1
     8	      1	   2017	   10.4	  355.6
     9	      1	   2017	   -0.3	  357.3
    10	      1	   2017	    7.0	    0.5
    11	      1	   2017	   14.2	    2.5
    12	      1	   2017	    5.8	  351.2
    13	      1	   2017	    9.3	    8.0
    14	      1	   2017	   16.5	  349.1
    15	      1	   2017	   11.6	  351.0
    16	      1	   2017	   16.5	    6.2
    17	      1	   2017	   -0.1	  356.4
    18	      1	   2017	   14.8	    1.4
    19	      1	   2017	    6.6	    7.9
    20	      1	   2017	    6.4	  348.8
    21	      1	   2017	    8.5	    0.5
    22	      1	   2017	    9.1	   19.4
    23	      1	   2017	    9.4	  359.2
    24	      1	   2017	    5.9	  355.7
    25	      1	   2017	   11.5	   10.5
    26	      1	   2017	    9.3	  355.5
    27	      1	   2017	   17.0	    2.6
    28	      1	   2017	   13.1	  354.4
    29	      1	   2017	    3.2	  359.8
    30	      1	   2017	    2.4	    6.0
    31	      1	   2017	    5.7	    8.5
     1	      2	   2017	   11.0	  354.2
     2	      2	   2017	   10.5	   13.3
     3	      2	   2017	    4.3	    3.3
     4	      2	   2017	    5.2	   15.7
     5	      2	   2017	    8.9	  350.4
     6	      2	   2017	    8.6	  337.2
     7	      2	   2017	    3.2	   25.9
     8	      2	   2017	   21.6	    5.5
     9	      2	   2017	    8.1	  341.1
    10	      2	   2017	   10.5	   10.5
    11	      2	   2017	   24.4	  358.0
    12	      2	   2017	    9.4	    0.2
    13	      2	   2017	   13.4	  353.9
    14	      2	   2017	    3.2	    2.0
    15	      2	   2017	    6.3	   13.8
    16	      2	   2017	    6.1	  347.9
    17	      2	   2017	    8.3	   11.7
    18	      2	   2017	   12.2	  357.9
    19	      2	   2017	    0.0	   10.9
    20	      2	   2017	   21.6	  347.1
    21	      2	   2017	   14.2	    5.4
    22	      2	   2017	   10.4	   24.5
    23	      2	   2017	    8.9	  355.9
    24	      2	   2017	   19.1	  357.8
