Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   2015	    2.9	    6.4
     2	      1	   2015	   10.5	  336.1
     3	      1	   2015	    3.1	    7.5
     4	      1	   2015	   18.2	    7.4
     5	      1	   2015	    7.3	  349.7
     6	      1	   2015	   10.7	  357.2
     7	      1	   2015	    3.2	  352.9
     8	      1	   2015	    8.3	  349.0
     9	      1	   2015	    7.3	  356.5
    10	      1	   2015	    5.0	  359.9
    11	      1	   2015	    3.1	  355.8
    12	      1	   2015	    6.3	  358.0
    13	      1	   2015	    5.9	  354.7
    14	      1	   2015	   10.5	  355.5
    15	      1	   2015	    3.8	    6.4
    16	      1	   2015	    9.6	   10.6
    17	      1	   2015	    4.3	  352.6
    18	      1	   2015	    9.8	  350.3
    19	      1	   2015	    6.7	  349.9
    20	      1	   2015	    7.3	  358.7
    21	      1	   2015	   11.7	    7.3
    22	      1	   2015	   17.3	  348.2
    23	      1	   2015	    8.0	  356.8
    24	      1	   2015	    4.6	  338.5
    25	      1	   2015	    6.9	    2.6
    26	      1	   2015	    9.8	    1.4
    27	      1	   2015	   10.8	    1.2
    28	      1	   2015	    5.6	   24.3
    29	      1	   2015	    8.8	    5.6
    30	      1	   2015	    3.6	  349.6
    31	      1	   2015	    5.6	    1.1
     1	      2	   2015	   13.3	  354.2
     2	      2	   2015	   -0.3	  356.7
     3	      2	   2015	    9.2	    3.6
     4	      2	   2015	   11.6	  342.9
     5	      2	   2015	   11.3	   10.6
     6	      2	   2015	    7.5	  354.8
     7	      2	   2015	    2.0	    2.8
     8	      2	   2015	   10.5	  348.6
     9	      2	   2015	    6.3	  356.8
    10	      2	   2015	    9.1	    1.1
    11	      2	   2015	    5.4	    2.7
    12	      2	   2015	   -0.7	  341.8
    13	      2	   2015	    3.0	  355.9
    14	      2	   2015	   11.5	  356.5
    15	      2	   2015	    2.9	    7.7
    16	      2	   2015	    8.6	  342.8
    17	      2	   2015	    8.6	  352.9
    18	      2	   2015	    9.1	    6.2
    19	      2	   2015	   -0.7	    3.5
    20	      2	   2015	   13.0	    1.5
    21	      2	   2015	   11.9	  348.2
    22	      2	   2015	    8.9	   10.7
    23	      2	   2015	   12.9	  355.9
    24	      2	   2015	    4.4	    5.8
    25	      2	   2015	    5.7	  352.7
    26	      2	   2015	    4.4	   13.8
    27	      2	   2015	    7.0	  356.8
    28	      2	   2015	    5.9	    9.7
     1	      3	   2015	    4.9	    5.1
     2	      3	   2015	   11.8	  346.8
     3	      3	   2015	    7.4	  337.7
     4	      3	   2015	    3.3	  348.4
     5	      3	   2015	    6.5	  358.7
     6	      3	   2015	    8.8	   11.7
     7	      3	   2015	    4.0	  357.2
     8	      3	   2015	    3.5	  353.0
     9	      3	   2015	   15.2	    8.1
    10	      3	   2015	    9.7	  353.2
    11	      3	   2015	    4.0	    5.1
    12	      3	   2015	    5.4	  358.6
    13	      3	   2015	    8.0	  357.6
    14	      3	   2015	   11.5	    6.6
    15	      3	   2015	    8.1	  356.4
    16	      3	   2015	    4.6	    3.4
    17	      3	   2015	    7.7	  349.5
    18	      3	   2015	    2.5	  355.6
    19	      3	   2015	   12.0	  359.5
    20	      3	   2015	    9.6	  359.9
    21	      3	   2015	    4.7	  352.2
    22	      3	   2015	    2.9	    6.4
    23	      3	   2015	    2.4	   16.9
    24	      3	   2015	    3.1	    1.2
    25	      3	   2015	    8.8	  358.1
    26	      3	   2015	    6.8	    1.7
    27	      3	   2015	    3.9	  351.5
    28	      3	   2015	   12.5	    5.5
    29	      3	   2015	    9.4	    4.6
    30	      3	   2015	    8.5	  349.8
    31	      3	   2015	    8.0	  354.5
     1	      4	   2015	    2.2	  355.0
     2	      4	   2015	    8.0	    6.3
     3	      4	   2015	    1.4	    5.4
     4	      4	   2015	    8.7	  358.3
     5	      4	   2015	   -0.1	    8.3
     6	      4	   2015	    4.5	  354.1
     7	      4	   2015	   -0.3	  354.1
     8	      4	   2015	    6.7	    9.0
     9	      4	   2015	    6.1	    2.9
    10	      4	   2015	    2.7	    3.9
    11	      4	   2015	   15.6	  356.5
    12	      4	   2015	    7.3	  340.8
    13	      4	   2015	    3.3	    9.5
    14	      4	   2015	    4.5	   15.1
    15	      4	   2015	   13.7	  359.7
    16	      4	   2015	    6.7	  357.1
    17	      4	   2015	   -0.4	   10.6
    18	      4	   2015	   14.1	    4.4
    19	      4	   2015	   -0.2	  355.2
    20	      4	   2015	   16.1	   20.8
    21	      4	   2015	    5.8	  352.9
    22	      4	   2015	    2.2	  356.7
    23	      4	   2015	    6.4	   17.1
    24	      4	   2015	    4.6	    2.6
    25	      4	   2015	    3.5	   17.1
    26	      4	   2015	   12.9	  357.0
    27	      4	   2015	    3.3	  350.0
    28	      4	   2015	    3.8	  358.1
    29	      4	   2015	    2.5	  353.2
    30	      4	   2015	    4.1	    3.8
     1	      5	   2015	   -0.4	  347.5
     2	      5	   2015	    8.8	  352.7
     3	      5	   2015	    6.2	  350.0
     4	      5	   2015	    4.1	  356.3
     5	      5	   2015	    9.7	  347.7
     6	      5	   2015	   11.0	    5.0
     7	      5	   2015	    6.5	  354.0
     8	      5	   2015	   14.3	  350.0
     9	      5	   2015	   -0.3	   15.8
    10	      5	   2015	   11.3	    0.4
    11	      5	   2015	    9.9	   10.1
    12	      5	   2015	   10.1	   10.1
    13	      5	   2015	    2.0	  357.5
    14	      5	   2015	   13.7	  337.2
    15	      5	   2015	    5.9	    0.0
    16	      5	   2015	    9.2	   20.3
    17	      5	   2015	    5.7	   14.6
    18	      5	   2015	    7.6	  359.4
    19	      5	   2015	    9.8	   15.2
    20	      5	   2015	    5.7	    9.7
    21	      5	   2015	    3.5	  357.0
    22	      5	   2015	   13.6	  343.8
    23	      5	   2015	    3.1	   11.4
    24	      5	   2015	    4.5	  352.9
    25	      5	   2015	    2.4	  356.9
    26	      5	   2015	   13.3	  357.0
    27	      5	   2015	    3.4	   18.0
    28	      5	   2015	    6.4	   14.2
    29	      5	   2015	   12.6	    6.3
    30	      5	   2015	    2.5	  351.0
    31	      5	   2015	    5.2	  353.1
     1	      6	   2015	    4.9	  354.4
     2	      6	   2015	    5.6	    9.4
     3	      6	   2015	   10.4	  346.9
     4	      6	   2015	    8.2	   11.6
     5	      6	   2015	    4.4	    8.7
     6	      6	   2015	    2.2	  353.9
     7	      6	   2015	    7.8	    8.0
     8	      6	   2015	   -0.3	   16.5
     9	      6	   2015	    6.0	  357.4
    10	      6	   2015	    4.7	  354.9
    11	      6	   2015	   -0.3	  349.3
    12	      6	   2015	   10.7	  355.3
    13	      6	   2015	    3.7	  342.0
    14	      6	   2015	    7.1	    3.4
    15	      6	   2015	    6.1	    7.1
    16	      6	   2015	    6.0	  352.6
    17	      6	   2015	    6.0	    0.8
    18	      6	   2015	   11.0	    4.2
    19	      6	   2015	   12.4	    4.0
    20	      6	   2015	    6.2	  357.3
    21	      6	   2015	    3.3	  355.5
    22	      6	   2015	   -0.1	    2.3
    23	      6	   2015	   10.3	  357.5
    24	      6	   2015	   10.1	  347.2
    25	      6	   2015	    7.8	    7.2
    26	      6	   2015	    9.1	   10.8
    27	      6	   2015	   12.2	  356.8
    28	      6	   2015	   12.0	  351.1
    29	      6	   2015	    4.5	    1.6
    30	      6	   2015	    8.8	    7.0
     1	      7	   2015	    6.9	    3.1
     2	      7	   2015	   11.7	  355.7
     3	      7	   2015	   11.5	    7.9
     4	      7	   2015	    1.7	    2.0
     5	      7	   2015	    7.2	    5.9
     6	      7	   2015	    2.6	    3.0
     7	      7	   2015	    4.7	    8.0
     8	      7	   2015	   14.5	   14.8
     9	      7	   2015	    5.2	    6.2
    10	      7	   2015	   15.1	    1.6
    11	      7	   2015	    6.8	  356.0
    12	      7	   2015	    9.4	    9.9
    13	      7	   2015	    5.5	   10.3
    14	      7	   2015	    5.4	   17.0
    15	      7	   2015	    8.2	  350.2
    16	      7	   2015	    4.0	  358.2
    17	      7	   2015	    5.1	    2.0
    18	      7	   2015	    6.7	   13.5
    19	      7	   2015	    2.6	    6.0
    20	      7	   2015	    9.5	  354.8
    21	      7	   2015	   -0.5	  348.8
    22	      7	   2015	    7.2	  359.6
    23	      7	   2015	   -0.1	  351.8
    24	      7	   2015	    1.6	    8.9
    25	      7	   2015	    8.1	    9.8
    26	      7	   2015	    9.5	    9.8
    27	      7	   2015	   -0.4	    5.7
    28	      7	   2015	    6.9	   26.9
    29	      7	   2015	    5.3	    4.8
    30	      7	   2015	   14.5	  345.6
    31	      7	   2015	    7.6	   16.9
     1	      8	   2015	    3.9	    3.7
     2	      8	   2015	    6.2	   11.9
     3	      8	   2015	    4.9	  357.7
     4	      8	   2015	    8.2	  347.8
     5	      8	   2015	    4.2	   11.1
     6	      8	   2015	    4.9	  339.4
     7	      8	   2015	    4.8	  359.3
     8	      8	   2015	   10.5	   14.5
     9	      8	   2015	   10.4	    2.4
