Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1995	    9.1	   15.0
     2	      1	   1995	    0.1	    9.3
     3	      1	   1995	    5.7	   18.7
     4	      1	   1995	   13.5	   19.1
     5	      1	   1995	    2.6	   14.9
     6	      1	   1995	    0.9	   21.1
     7	      1	   1995	    9.5	    1.1
     8	      1	   1995	   15.4	   11.7
     9	      1	   1995	   10.6	    3.0
    10	      1	   1995	    8.6	  355.4
    11	      1	   1995	    3.0	   11.5
    12	      1	   1995	    3.5	   20.7
    13	      1	   1995	    5.0	   12.7
    14	      1	   1995	    8.9	   22.5
    15	      1	   1995	   15.1	    6.8
    16	      1	   1995	    9.6	  358.0
    17	      1	   1995	   10.7	   19.8
    18	      1	   1995	    6.3	    2.3
    19	      1	   1995	   16.9	    8.9
    20	      1	   1995	   15.7	   14.4
    21	      1	   1995	   13.2	   18.5
    22	      1	   1995	   12.3	   23.1
    23	      1	   1995	   17.9	   11.8
    24	      1	   1995	    4.5	  357.8
    25	      1	   1995	   17.3	    0.2
    26	      1	   1995	   12.9	    5.6
    27	      1	   1995	    4.4	    6.7
    28	      1	   1995	    5.6	  359.4
    29	      1	   1995	    2.1	    8.7
    30	      1	   1995	   -2.3	    8.1
    31	      1	   1995	   11.2	    3.0
     1	      2	   1995	    1.2	   15.0
     2	      2	   1995	    7.9	    8.2
     3	      2	   1995	    7.2	    8.8
     4	      2	   1995	   18.4	  353.6
     5	      2	   1995	   10.8	   10.9
     6	      2	   1995	    1.8	   19.9
     7	      2	   1995	   -0.6	  350.7
     8	      2	   1995	    6.1	    8.4
     9	      2	   1995	    8.2	   10.6
    10	      2	   1995	   -0.3	   29.8
    11	      2	   1995	    2.9	   15.1
    12	      2	   1995	   -0.4	    7.1
    13	      2	   1995	    3.8	    7.6
    14	      2	   1995	    8.9	    2.8
    15	      2	   1995	    5.4	   28.5
    16	      2	   1995	    2.5	   16.6
    17	      2	   1995	    3.6	   10.7
    18	      2	   1995	   12.4	   12.5
    19	      2	   1995	   10.1	   18.5
    20	      2	   1995	    8.6	    5.6
    21	      2	   1995	    4.1	    8.7
    22	      2	   1995	    8.7	    5.8
    23	      2	   1995	   10.8	    5.3
