Day	 Month	 Year	 Velocity [m/s]	 Direction [°]
NAN values refers to not available data.
     1	      1	   1995	    3.4	   19.3
     2	      1	   1995	    5.0	   23.4
     3	      1	   1995	   12.0	   27.7
     4	      1	   1995	    4.5	    7.5
     5	      1	   1995	    8.8	   20.5
     6	      1	   1995	    0.8	   11.9
     7	      1	   1995	   15.5	   10.8
     8	      1	   1995	    3.9	   31.9
     9	      1	   1995	    7.2	   26.2
    10	      1	   1995	   23.9	   24.2
    11	      1	   1995	    2.9	   22.7
    12	      1	   1995	   21.2	   12.8
    13	      1	   1995	    7.7	   15.4
    14	      1	   1995	    5.8	    4.7
    15	      1	   1995	   14.5	    9.0
    16	      1	   1995	   15.4	   29.5
    17	      1	   1995	   10.3	   30.7
    18	      1	   1995	    9.5	    7.4
    19	      1	   1995	   10.0	   15.8
    20	      1	   1995	   14.5	   34.3
    21	      1	   1995	   12.0	   42.2
    22	      1	   1995	   12.0	   19.8
    23	      1	   1995	   16.4	   12.3
    24	      1	   1995	   11.1	   29.3
    25	      1	   1995	    2.1	   23.7
    26	      1	   1995	    2.3	   23.5
    27	      1	   1995	   17.5	   25.3
    28	      1	   1995	    5.0	   23.1
    29	      1	   1995	    6.2	   20.0
    30	      1	   1995	    5.9	   24.7
    31	      1	   1995	    3.1	   28.7
     1	      2	   1995	    7.0	   26.1
     2	      2	   1995	    6.9	   16.0
     3	      2	   1995	    8.4	   18.6
     4	      2	   1995	    3.6	   12.4
     5	      2	   1995	    0.5	    5.7
     6	      2	   1995	   18.0	    6.9
     7	      2	   1995	    9.2	   25.1
     8	      2	   1995	    6.4	    6.3
     9	      2	   1995	    8.6	    8.4
    10	      2	   1995	   12.6	   22.2
    11	      2	   1995	   15.2	    7.9
    12	      2	   1995	    2.6	    8.5
    13	      2	   1995	    8.6	   10.1
    14	      2	   1995	    5.2	   18.3
    15	      2	   1995	   13.2	   29.9
    16	      2	   1995	    8.5	   24.6
    17	      2	   1995	   14.3	   13.2
    18	      2	   1995	    8.3	    4.8
    19	      2	   1995	   15.5	   27.0
    20	      2	   1995	   12.4	    3.5
    21	      2	   1995	   11.3	    8.1
    22	      2	   1995	   10.5	   23.2
    23	      2	   1995	    4.1	   22.7
    24	      2	   1995	    2.3	    9.6
    25	      2	   1995	   15.9	  358.0
    26	      2	   1995	    8.6	   11.2
    27	      2	   1995	    7.8	    7.6
    28	      2	   1995	    2.9	  355.6
     1	      3	   1995	    2.6	   35.8
     2	      3	   1995	    5.0	    6.6
     3	      3	   1995	    8.9	   29.8
     4	      3	   1995	    2.5	   12.5
     5	      3	   1995	   11.6	   15.7
     6	      3	   1995	   12.3	   24.7
     7	      3	   1995	   12.2	   15.0
     8	      3	   1995	   15.3	   21.8
     9	      3	   1995	   12.8	   30.5
    10	      3	   1995	   -0.6	   25.2
    11	      3	   1995	    7.4	   38.5
    12	      3	   1995	    3.7	   15.6
    13	      3	   1995	   18.4	  357.8
    14	      3	   1995	    8.4	   15.3
    15	      3	   1995	    2.9	   24.7
    16	      3	   1995	    0.8	   42.6
    17	      3	   1995	    5.8	   24.1
    18	      3	   1995	    1.2	   15.1
    19	      3	   1995	   11.5	   33.1
    20	      3	   1995	    7.4	   28.6
    21	      3	   1995	    3.4	   29.2
    22	      3	   1995	   15.0	   10.5
    23	      3	   1995	   11.3	   18.4
    24	      3	   1995	    3.5	   14.3
    25	      3	   1995	   14.4	   21.9
    26	      3	   1995	   13.3	   26.6
    27	      3	   1995	   10.3	   24.3
    28	      3	   1995	   11.4	   29.0
    29	      3	   1995	    4.2	   17.4
    30	      3	   1995	   12.5	    4.0
    31	      3	   1995	    4.2	   19.4
     1	      4	   1995	   -3.5	   14.3
     2	      4	   1995	   13.0	   28.2
     3	      4	   1995	    5.5	   10.9
     4	      4	   1995	    3.5	   12.8
     5	      4	   1995	    4.6	   24.9
     6	      4	   1995	   14.6	   40.5
     7	      4	   1995	    6.7	   13.2
     8	      4	   1995	   12.2	    9.1
     9	      4	   1995	    5.3	   16.3
    10	      4	   1995	    9.0	  358.6
    11	      4	   1995	   10.8	   22.6
    12	      4	   1995	    1.8	    5.8
    13	      4	   1995	   13.1	   22.8
    14	      4	   1995	   10.3	   23.1
    15	      4	   1995	    9.7	   38.7
    16	      4	   1995	    3.2	    2.1
    17	      4	   1995	    8.0	   43.8
    18	      4	   1995	   17.2	   12.5
    19	      4	   1995	    5.6	    0.5
    20	      4	   1995	    7.2	   24.7
    21	      4	   1995	    9.5	    5.0
    22	      4	   1995	   12.2	   21.5
    23	      4	   1995	    1.8	   11.0
    24	      4	   1995	    4.1	   26.8
    25	      4	   1995	    6.8	   24.9
    26	      4	   1995	    5.3	   17.2
    27	      4	   1995	    6.2	    8.3
    28	      4	   1995	   15.8	    6.0
    29	      4	   1995	    3.6	   18.0
    30	      4	   1995	    4.9	    9.7
     1	      5	   1995	   14.1	   29.0
     2	      5	   1995	   13.4	   12.0
     3	      5	   1995	    4.0	  352.1
     4	      5	   1995	    2.5	   13.9
